PDB,Rosetta Score
2AIU_A_1,-191.715774174
2AIU_A_10,-191.047325437
2AIU_A_100,-191.119885989
2AIU_A_101,-191.848086407
2AIU_A_102,-191.225704992
2AIU_A_103,-190.486418273
2AIU_A_104,-190.956125248
2AIU_A_105,-191.585679398
2AIU_A_106,-191.671267741
2AIU_A_107,-191.122954198
2AIU_A_108,-191.522592426
2AIU_A_109,-192.610955446
2AIU_A_11,-190.939193672
2AIU_A_110,-191.877492711
2AIU_A_111,-191.534650867
2AIU_A_112,-190.716542069
2AIU_A_113,-190.590505848
2AIU_A_114,-191.370806387
2AIU_A_115,-190.2727365
2AIU_A_116,-190.700368299
2AIU_A_117,-191.207736803
2AIU_A_118,-191.26924477
2AIU_A_119,-191.196857324
2AIU_A_12,-191.034279748
2AIU_A_120,-191.782034312
2AIU_A_121,-191.668185099
2AIU_A_122,-191.268077126
2AIU_A_123,-191.336535429
2AIU_A_124,-190.861512919
2AIU_A_125,-191.168794318
2AIU_A_126,-190.812294796
2AIU_A_127,-191.682996007
2AIU_A_128,-192.555843914
2AIU_A_129,-190.728958821
2AIU_A_13,-191.758711299
2AIU_A_130,-191.507748833
2AIU_A_131,-191.078219192
2AIU_A_132,-190.752468946
2AIU_A_133,-191.531619525
2AIU_A_134,-191.40965444
2AIU_A_135,-191.489551122
2AIU_A_136,-191.150062772
2AIU_A_137,-192.170950199
2AIU_A_138,-191.233329732
2AIU_A_139,-191.387542265
2AIU_A_14,-191.111748456
2AIU_A_140,-191.494712834
2AIU_A_141,-191.821338821
2AIU_A_142,-191.535332612
2AIU_A_143,-190.911491678
2AIU_A_144,-191.578912334
2AIU_A_145,-191.438230511
2AIU_A_146,-191.715316893
2AIU_A_147,-190.843173956
2AIU_A_148,-191.685295445
2AIU_A_149,-190.409924346
2AIU_A_15,-190.731751545
2AIU_A_150,-192.143285151
2AIU_A_151,-190.886829955
2AIU_A_152,-191.66279767
2AIU_A_153,-191.482826825
2AIU_A_154,-191.822020006
2AIU_A_155,-191.407873987
2AIU_A_156,-191.231803118
2AIU_A_157,-191.077616177
2AIU_A_158,-191.678328334
2AIU_A_159,-190.701424106
2AIU_A_16,-190.88587082
2AIU_A_160,-191.341193288
2AIU_A_161,-191.82196444
2AIU_A_162,-191.381867115
2AIU_A_163,-190.240224076
2AIU_A_164,-191.74865189
2AIU_A_165,-191.387644979
2AIU_A_166,-191.408870754
2AIU_A_167,-192.107811366
2AIU_A_168,-191.39313822
2AIU_A_169,-190.530167633
2AIU_A_17,-191.607309805
2AIU_A_170,-191.658959586
2AIU_A_171,-192.094739711
2AIU_A_172,-191.007413624
2AIU_A_173,-190.766486887
2AIU_A_174,-191.691538215
2AIU_A_175,-191.049598184
2AIU_A_176,-192.278579497
2AIU_A_177,-190.832917043
2AIU_A_178,-191.735193696
2AIU_A_179,-191.35546566
2AIU_A_18,-190.886408732
2AIU_A_180,-190.958254925
2AIU_A_181,-191.331185442
2AIU_A_182,-191.55110195
2AIU_A_183,-191.6177695
2AIU_A_184,-191.14019565
2AIU_A_185,-191.838498752
2AIU_A_186,-190.992313841
2AIU_A_187,-191.057644038
2AIU_A_188,-191.065874276
2AIU_A_189,-190.605940497
