PDB,Rosetta Score
1ZNN_A_1,-476.878314605
1ZNN_A_10,-476.369258847
1ZNN_A_100,-476.455880759
1ZNN_A_101,-477.239269138
1ZNN_A_102,-476.3159807
1ZNN_A_103,-476.281919378
1ZNN_A_104,-475.972958712
1ZNN_A_105,-477.108448503
1ZNN_A_106,-475.65532098
1ZNN_A_107,-476.807267306
1ZNN_A_108,-477.775027073
1ZNN_A_109,-476.592762318
1ZNN_A_11,-476.283414623
1ZNN_A_110,-476.81213557
1ZNN_A_111,-476.410396721
1ZNN_A_112,-475.956494973
1ZNN_A_113,-476.611400972
1ZNN_A_114,-476.983173456
1ZNN_A_115,-475.911420493
1ZNN_A_116,-476.213076706
1ZNN_A_117,-476.692480977
1ZNN_A_118,-477.429762251
1ZNN_A_119,-476.632449298
1ZNN_A_12,-476.375623469
1ZNN_A_120,-477.224588059
1ZNN_A_121,-476.632721254
1ZNN_A_122,-476.84283776
1ZNN_A_123,-476.400572892
1ZNN_A_124,-477.600235446
1ZNN_A_125,-477.90597033
1ZNN_A_126,-477.557647663
1ZNN_A_127,-477.937590793
1ZNN_A_128,-477.128585555
1ZNN_A_129,-476.8155341
1ZNN_A_13,-477.509887999
1ZNN_A_130,-477.656284038
1ZNN_A_131,-475.30359332
1ZNN_A_132,-477.136816251
1ZNN_A_133,-479.461655265
1ZNN_A_134,-476.276492562
1ZNN_A_135,-477.692477687
1ZNN_A_136,-477.895788984
1ZNN_A_137,-477.062313808
1ZNN_A_138,-477.133025812
1ZNN_A_139,-478.360405167
1ZNN_A_14,-476.414362915
1ZNN_A_140,-477.885836242
1ZNN_A_141,-476.556720381
1ZNN_A_142,-477.62861413
1ZNN_A_143,-477.256898609
1ZNN_A_144,-476.162996381
1ZNN_A_145,-476.862769823
1ZNN_A_146,-477.825704382
1ZNN_A_147,-475.835074295
1ZNN_A_148,-477.271367835
1ZNN_A_149,-477.701751006
1ZNN_A_15,-477.07481457
1ZNN_A_150,-478.502260339
1ZNN_A_151,-477.524901253
1ZNN_A_152,-478.625217546
1ZNN_A_153,-477.322656631
1ZNN_A_154,-475.787768845
1ZNN_A_155,-477.84431124
1ZNN_A_156,-477.048944051
1ZNN_A_157,-477.495627928
1ZNN_A_158,-476.9032941
1ZNN_A_159,-477.474692338
1ZNN_A_16,-476.316457049
1ZNN_A_160,-476.916042517
1ZNN_A_161,-477.796264919
1ZNN_A_162,-476.335667154
1ZNN_A_163,-477.187755662
1ZNN_A_164,-477.439299935
1ZNN_A_165,-477.568060146
1ZNN_A_166,-476.34709467
1ZNN_A_167,-477.586378442
1ZNN_A_168,-476.651518227
1ZNN_A_169,-477.933849689
1ZNN_A_17,-476.913112142
1ZNN_A_170,-475.382228145
1ZNN_A_171,-477.10212977
1ZNN_A_172,-476.372602183
1ZNN_A_173,-476.533147924
1ZNN_A_174,-475.946259025
1ZNN_A_175,-476.342737384
1ZNN_A_176,-476.934347502
1ZNN_A_177,-476.47649295
1ZNN_A_178,-477.413656698
1ZNN_A_179,-476.551304117
1ZNN_A_18,-476.717961243
1ZNN_A_180,-477.993618811
1ZNN_A_181,-477.1305506
1ZNN_A_182,-475.824431428
1ZNN_A_183,-476.642762532
1ZNN_A_184,-477.228289487
1ZNN_A_185,-477.159684261
1ZNN_A_186,-477.274436351
1ZNN_A_187,-476.823558554
1ZNN_A_188,-476.436106269
1ZNN_A_189,-476.474024947
1ZNN_A_19,-476.541189211
1ZNN_A_190,-477.342454494
1ZNN_A_191,-475.918310764
1ZNN_A_192,-476.457424999
1ZNN_A_193,-477.712193146
1ZNN_A_194,-476.931028773
1ZNN_A_195,-476.895721969
1ZNN_A_196,-477.227375334
1ZNN_A_197,-476.979064637
1ZNN_A_198,-477.743607941
1ZNN_A_199,-476.468662548
1ZNN_A_2,-477.248914773
1ZNN_A_20,-476.761491985
1ZNN_A_200,-476.74316179
1ZNN_A_201,-477.079501611
1ZNN_A_202,-477.326231237
1ZNN_A_203,-476.874796395
1ZNN_A_204,-477.02728384
1ZNN_A_205,-477.699567892
1ZNN_A_206,-476.625463948
1ZNN_A_207,-477.731606032
1ZNN_A_208,-478.488117729
1ZNN_A_209,-476.659975547
1ZNN_A_21,-476.369419432
1ZNN_A_210,-478.601569167
1ZNN_A_211,-477.552992993
1ZNN_A_212,-477.473638742
1ZNN_A_213,-477.015303967
1ZNN_A_214,-476.930850891
1ZNN_A_215,-477.158327829
1ZNN_A_216,-476.504453984
1ZNN_A_217,-475.619612748
1ZNN_A_218,-479.568082747
1ZNN_A_219,-476.94472592
1ZNN_A_22,-477.08256224
1ZNN_A_220,-478.235073421
1ZNN_A_221,-476.73334791
1ZNN_A_222,-477.087531233
1ZNN_A_223,-478.264202329
1ZNN_A_224,-477.907386651
1ZNN_A_225,-476.428216444
1ZNN_A_226,-477.351635616
1ZNN_A_227,-477.542934118
1ZNN_A_228,-477.879273272
1ZNN_A_229,-476.608914272
1ZNN_A_23,-478.327805488
1ZNN_A_230,-477.019782246
1ZNN_A_231,-476.405704117
1ZNN_A_232,-476.325215422
1ZNN_A_233,-476.766648082
1ZNN_A_234,-477.065892053
1ZNN_A_235,-476.329312354
1ZNN_A_236,-476.641562396
1ZNN_A_237,-476.829178421
1ZNN_A_238,-477.111993111
1ZNN_A_239,-476.597682232
1ZNN_A_24,-476.241309318
1ZNN_A_240,-477.12509257
1ZNN_A_241,-478.317015339
1ZNN_A_242,-476.5690355
1ZNN_A_243,-477.301656627
1ZNN_A_244,-477.127958742
1ZNN_A_245,-476.580547049
1ZNN_A_246,-476.782608955
1ZNN_A_247,-476.432845243
1ZNN_A_248,-476.823807452
1ZNN_A_249,-478.212845445
1ZNN_A_25,-477.2455024
1ZNN_A_250,-477.126171885
1ZNN_A_251,-478.10081109
1ZNN_A_252,-477.003449677
1ZNN_A_253,-477.671631858
1ZNN_A_254,-477.071558837
1ZNN_A_255,-478.384825635
1ZNN_A_256,-476.677488552
1ZNN_A_257,-477.86744109
1ZNN_A_258,-478.337392888
1ZNN_A_259,-476.396273383
1ZNN_A_26,-478.542653836
1ZNN_A_260,-478.4515034
1ZNN_A_261,-477.1806152
1ZNN_A_262,-475.664834638
1ZNN_A_263,-475.683298401
1ZNN_A_264,-476.78041101
1ZNN_A_265,-477.399730885
1ZNN_A_266,-476.133810698
1ZNN_A_267,-476.576202826
1ZNN_A_268,-476.462317747
1ZNN_A_269,-476.639461234
1ZNN_A_27,-477.596047047
1ZNN_A_270,-475.970890885
1ZNN_A_271,-477.362671436
1ZNN_A_272,-477.121403441
1ZNN_A_273,-477.571103369
1ZNN_A_274,-476.412507014
1ZNN_A_275,-476.648351282
1ZNN_A_276,-476.099177483
1ZNN_A_277,-476.827536091
1ZNN_A_278,-477.901620635
1ZNN_A_279,-477.779386069
1ZNN_A_28,-476.622685244
1ZNN_A_280,-476.563983368
1ZNN_A_281,-476.209952591
1ZNN_A_282,-476.45572413
1ZNN_A_283,-477.32254147
1ZNN_A_284,-476.769337175
1ZNN_A_285,-476.653344318
1ZNN_A_286,-476.335093585
1ZNN_A_287,-476.010206474
1ZNN_A_288,-476.884577998
1ZNN_A_289,-477.286452087
1ZNN_A_29,-476.264618614
1ZNN_A_290,-477.209173617
1ZNN_A_291,-475.930382385
1ZNN_A_292,-476.322837965
1ZNN_A_293,-477.796950551
1ZNN_A_294,-475.616256246
1ZNN_A_295,-476.544734258
1ZNN_A_296,-476.229380912
1ZNN_A_297,-476.354135673
1ZNN_A_298,-475.726757217
1ZNN_A_299,-476.703488805
1ZNN_A_3,-478.500501016
1ZNN_A_30,-477.082342308
1ZNN_A_300,-478.319503312
1ZNN_A_301,-477.800458999
1ZNN_A_302,-476.588371401
1ZNN_A_303,-477.526373189
1ZNN_A_304,-477.823162606
1ZNN_A_305,-477.822395883
1ZNN_A_306,-476.233401816
1ZNN_A_307,-476.054013302
1ZNN_A_308,-477.383339421
1ZNN_A_309,-476.024016279
1ZNN_A_31,-475.690136922
1ZNN_A_310,-477.754931298
1ZNN_A_311,-475.573063014
1ZNN_A_312,-477.187341503
1ZNN_A_313,-477.182915419
1ZNN_A_314,-477.290234773
1ZNN_A_315,-476.829229401
1ZNN_A_316,-476.074528259
1ZNN_A_317,-479.089515162
1ZNN_A_318,-477.562715105
1ZNN_A_319,-480.258786643
1ZNN_A_32,-476.207837575
1ZNN_A_320,-476.795544409
1ZNN_A_321,-476.310991912
1ZNN_A_322,-476.775783139
1ZNN_A_323,-477.489162907
1ZNN_A_324,-476.793503209
1ZNN_A_325,-475.617842815
1ZNN_A_326,-478.19707128
1ZNN_A_327,-477.585095144
1ZNN_A_328,-478.125117241
1ZNN_A_329,-476.842330375
1ZNN_A_33,-476.380069446
1ZNN_A_330,-477.993202253
1ZNN_A_331,-477.552694668
1ZNN_A_332,-477.005469648
1ZNN_A_333,-477.618373735
1ZNN_A_334,-476.292412872
1ZNN_A_335,-477.219271595
1ZNN_A_336,-476.707957636
1ZNN_A_337,-477.50594866
1ZNN_A_338,-476.860150178
1ZNN_A_339,-477.651073628
1ZNN_A_34,-477.281971338
1ZNN_A_340,-476.667190362
1ZNN_A_341,-477.331964955
1ZNN_A_342,-477.668414519
1ZNN_A_343,-477.049453323
1ZNN_A_344,-477.332950399
1ZNN_A_345,-477.314920225
1ZNN_A_346,-476.760456141
1ZNN_A_347,-477.971469712
1ZNN_A_348,-476.509708716
1ZNN_A_349,-476.136247482
1ZNN_A_35,-477.393681082
1ZNN_A_350,-475.396279979
1ZNN_A_351,-476.85640009
1ZNN_A_352,-476.982555904
1ZNN_A_353,-475.998744736
1ZNN_A_354,-476.556233697
1ZNN_A_355,-477.200634866
1ZNN_A_356,-477.666181795
1ZNN_A_357,-477.943689003
1ZNN_A_358,-477.681420714
1ZNN_A_359,-476.442151247
1ZNN_A_36,-476.706932042
1ZNN_A_360,-477.998502543
1ZNN_A_361,-477.179540047
1ZNN_A_362,-477.696909767
1ZNN_A_363,-476.142092031
1ZNN_A_364,-477.4582336
1ZNN_A_365,-477.049812457
1ZNN_A_366,-477.636664391
1ZNN_A_367,-476.333444743
1ZNN_A_368,-477.88451798
1ZNN_A_369,-478.847606523
1ZNN_A_37,-476.6633496
1ZNN_A_370,-477.008522574
1ZNN_A_371,-476.526367528
1ZNN_A_372,-477.188020308
1ZNN_A_373,-476.920721021
1ZNN_A_374,-476.356271899
1ZNN_A_375,-476.642745621
1ZNN_A_376,-476.811494452
1ZNN_A_377,-477.199200756
1ZNN_A_378,-476.586995199
1ZNN_A_379,-478.155964289
1ZNN_A_38,-475.932866484
1ZNN_A_380,-476.698529163
1ZNN_A_381,-477.171499673
1ZNN_A_382,-476.566298193
1ZNN_A_383,-476.730105684
1ZNN_A_384,-477.988590821
1ZNN_A_385,-476.069544702
1ZNN_A_386,-479.418138419
1ZNN_A_387,-476.580053247
1ZNN_A_388,-475.438660347
1ZNN_A_389,-478.126258429
1ZNN_A_39,-476.77931421
1ZNN_A_390,-476.308488069
1ZNN_A_391,-477.062664977
1ZNN_A_392,-475.916202195
1ZNN_A_393,-476.176072611
1ZNN_A_394,-478.232744278
1ZNN_A_395,-476.308662991
1ZNN_A_396,-477.315508952
1ZNN_A_397,-476.954628028
1ZNN_A_398,-476.745144896
1ZNN_A_399,-477.920091075
1ZNN_A_4,-476.76487525
1ZNN_A_40,-476.951271186
1ZNN_A_400,-476.857439753
1ZNN_A_401,-477.093572856
1ZNN_A_402,-477.444384759
1ZNN_A_403,-476.054795227
1ZNN_A_404,-477.133099149
1ZNN_A_405,-476.571199459
1ZNN_A_406,-476.31570655
1ZNN_A_407,-476.508503881
1ZNN_A_408,-478.024735735
1ZNN_A_409,-477.361874787
1ZNN_A_41,-476.140185836
1ZNN_A_410,-475.583642885
1ZNN_A_411,-476.799547164
