PDB,Rosetta Score
2CJM_C_1,-550.414974158
2CJM_C_10,-550.468076662
2CJM_C_100,-548.419985285
2CJM_C_101,-550.793751405
2CJM_C_102,-549.404950279
2CJM_C_103,-550.927861546
2CJM_C_104,-550.663031201
2CJM_C_105,-551.168209213
2CJM_C_106,-551.778210295
2CJM_C_107,-549.773287574
2CJM_C_108,-550.955000836
2CJM_C_109,-550.443267416
2CJM_C_11,-549.430095396
2CJM_C_110,-551.148868987
2CJM_C_111,-549.255480099
2CJM_C_112,-548.451430523
2CJM_C_113,-548.860371399
2CJM_C_114,-550.393176963
2CJM_C_115,-549.866741089
2CJM_C_116,-550.726141479
2CJM_C_117,-550.464349286
2CJM_C_118,-549.383128415
2CJM_C_119,-551.631848923
2CJM_C_12,-550.25242726
2CJM_C_120,-549.49785979
2CJM_C_121,-550.636957628
2CJM_C_122,-549.012326768
2CJM_C_123,-550.235242125
2CJM_C_124,-549.665518438
2CJM_C_125,-549.180684887
2CJM_C_126,-549.036479158
2CJM_C_127,-551.257285474
2CJM_C_128,-550.230011168
2CJM_C_129,-550.085370661
2CJM_C_13,-549.132278356
2CJM_C_130,-550.379880301
2CJM_C_131,-550.318118521
2CJM_C_132,-549.465593416
2CJM_C_133,-550.645504844
2CJM_C_134,-552.150170852
2CJM_C_135,-549.515739934
2CJM_C_136,-550.718943421
2CJM_C_137,-552.703510103
2CJM_C_138,-548.698016888
2CJM_C_139,-549.388645931
2CJM_C_14,-549.601773685
2CJM_C_140,-549.018780166
2CJM_C_141,-550.874939544
2CJM_C_142,-550.417441601
2CJM_C_143,-550.417345405
2CJM_C_144,-549.263516936
2CJM_C_145,-549.433302071
2CJM_C_146,-550.009311252
2CJM_C_147,-550.33139222
2CJM_C_148,-550.304717271
2CJM_C_149,-550.409838849
2CJM_C_15,-549.662717259
2CJM_C_150,-550.054651474
2CJM_C_151,-549.470577319
2CJM_C_152,-549.977516343
2CJM_C_153,-549.48544046
2CJM_C_154,-549.93418987
2CJM_C_155,-549.95096439
2CJM_C_156,-550.027276129
2CJM_C_157,-551.4423253
2CJM_C_158,-551.364154929
2CJM_C_159,-550.594782619
2CJM_C_16,-549.98094649
2CJM_C_160,-549.981145695
2CJM_C_161,-550.974767374
2CJM_C_162,-551.005348236
2CJM_C_163,-551.000201216
2CJM_C_164,-550.077884492
2CJM_C_165,-549.625606637
2CJM_C_166,-549.797535448
2CJM_C_167,-551.253324686
2CJM_C_168,-551.823349301
2CJM_C_169,-549.93538995
2CJM_C_17,-548.724995213
2CJM_C_170,-549.780692067
2CJM_C_171,-549.480411247
2CJM_C_172,-550.507415738
2CJM_C_173,-549.37225076
2CJM_C_174,-549.988862732
2CJM_C_175,-549.604953573
2CJM_C_176,-550.645069689
2CJM_C_177,-551.703564223
2CJM_C_178,-549.552886474
2CJM_C_179,-550.801949953
2CJM_C_18,-549.57167351
2CJM_C_180,-549.265251309
2CJM_C_181,-549.357478562
2CJM_C_182,-550.48513839
2CJM_C_183,-550.756976572
2CJM_C_184,-549.79076301
2CJM_C_185,-550.788305411
2CJM_C_186,-550.310623826
2CJM_C_187,-549.408644158
2CJM_C_188,-550.104544418
2CJM_C_189,-549.874359441
2CJM_C_19,-550.51085834
2CJM_C_190,-549.510693242
2CJM_C_191,-551.088869319
2CJM_C_192,-549.159133076
2CJM_C_193,-549.890966855
2CJM_C_194,-549.652537242
2CJM_C_195,-550.775516358
2CJM_C_196,-550.116256777
2CJM_C_197,-550.011651494
2CJM_C_198,-549.989282766
2CJM_C_199,-549.429241216
2CJM_C_2,-550.608907907
2CJM_C_20,-550.28312995
2CJM_C_200,-549.211650049
2CJM_C_201,-550.554639385
2CJM_C_202,-550.080980575
2CJM_C_203,-549.938466141
2CJM_C_204,-549.944971213
2CJM_C_205,-550.477008024
2CJM_C_206,-550.025436533
2CJM_C_207,-550.730416569
2CJM_C_208,-550.197605342
2CJM_C_209,-551.608511933
2CJM_C_21,-548.940922564
2CJM_C_210,-549.897445455
2CJM_C_211,-550.20336316
2CJM_C_212,-550.899240575
2CJM_C_213,-549.684220304
2CJM_C_214,-549.532976199
2CJM_C_215,-550.27260979
2CJM_C_216,-550.092730403
2CJM_C_217,-550.180929161
2CJM_C_218,-550.211144942
2CJM_C_219,-549.764894081
