PDB,Rosetta Score
1GV3_A_1,-412.444584487
1GV3_A_10,-411.601333302
1GV3_A_100,-412.098707026
1GV3_A_101,-412.300995566
1GV3_A_102,-414.131637855
1GV3_A_103,-412.179550204
1GV3_A_104,-412.794034895
1GV3_A_105,-412.661629697
1GV3_A_106,-412.046845549
1GV3_A_107,-412.991715909
1GV3_A_108,-413.112375264
1GV3_A_109,-412.127463918
1GV3_A_11,-412.796405753
1GV3_A_110,-411.525810796
1GV3_A_111,-412.757382115
1GV3_A_112,-412.426218975
1GV3_A_113,-412.36930466
1GV3_A_114,-412.902534131
1GV3_A_115,-411.992508454
1GV3_A_116,-413.041425147
1GV3_A_117,-412.827011465
1GV3_A_118,-413.847751858
1GV3_A_119,-412.096528248
1GV3_A_12,-413.56102517
1GV3_A_120,-412.518918531
1GV3_A_121,-412.428033514
1GV3_A_122,-412.588887819
1GV3_A_123,-412.996150077
1GV3_A_124,-412.6324562
1GV3_A_125,-412.525465467
1GV3_A_126,-412.84109634
1GV3_A_127,-412.641845637
1GV3_A_128,-412.563341933
1GV3_A_129,-412.586988308
1GV3_A_13,-414.413666722
1GV3_A_130,-412.050025393
1GV3_A_131,-412.747640938
1GV3_A_132,-413.247987997
1GV3_A_133,-411.84041282
1GV3_A_134,-412.241534612
1GV3_A_135,-412.211471819
1GV3_A_136,-412.755984932
1GV3_A_137,-413.069031032
1GV3_A_138,-413.330104261
1GV3_A_139,-412.92590569
1GV3_A_14,-412.86686187
1GV3_A_140,-412.544513177
1GV3_A_141,-411.683409541
1GV3_A_142,-412.234414457
1GV3_A_143,-413.233712731
1GV3_A_144,-411.262418868
1GV3_A_145,-412.064757475
1GV3_A_146,-413.302717448
1GV3_A_147,-412.845023059
1GV3_A_148,-411.721529666
1GV3_A_149,-412.131317741
1GV3_A_15,-414.376178367
1GV3_A_150,-413.404635663
1GV3_A_151,-411.751728106
1GV3_A_152,-413.21974234
1GV3_A_153,-413.20141346
1GV3_A_154,-412.821115499
1GV3_A_155,-413.441845477
1GV3_A_156,-411.434302613
1GV3_A_157,-412.03726765
1GV3_A_158,-411.741561631
1GV3_A_159,-411.882022504
1GV3_A_16,-411.564867077
1GV3_A_160,-411.628410256
1GV3_A_161,-412.867226228
1GV3_A_162,-413.210658451
1GV3_A_163,-412.510426889
1GV3_A_164,-413.211902262
1GV3_A_165,-412.534670246
1GV3_A_166,-413.43356441
1GV3_A_167,-412.880793676
1GV3_A_168,-412.108505266
1GV3_A_169,-415.18853229
1GV3_A_17,-412.78407025
1GV3_A_170,-413.310182294
1GV3_A_171,-412.77058979
1GV3_A_172,-411.43463685
1GV3_A_173,-412.52807456
1GV3_A_174,-412.726884908
1GV3_A_175,-412.879149154
1GV3_A_176,-411.451067025
1GV3_A_177,-412.525700366
1GV3_A_178,-412.269381186
1GV3_A_179,-413.957708903
1GV3_A_18,-413.391704984
1GV3_A_180,-412.803732168
1GV3_A_181,-412.982440948
1GV3_A_182,-412.193903622
1GV3_A_183,-411.257973471
1GV3_A_184,-411.469074913
1GV3_A_185,-413.675077379
1GV3_A_186,-412.298065854
1GV3_A_187,-412.408886711
1GV3_A_188,-412.480036908
1GV3_A_189,-412.893275753
1GV3_A_19,-412.824923508
1GV3_A_190,-413.562214328
1GV3_A_191,-412.771736164
1GV3_A_192,-412.587697506
1GV3_A_193,-412.493494693
1GV3_A_194,-413.997688678
1GV3_A_195,-412.16992167
1GV3_A_196,-412.629307509
1GV3_A_197,-411.262266291
1GV3_A_198,-412.875813204
1GV3_A_199,-413.484971827
1GV3_A_2,-412.297595006
1GV3_A_20,-412.098275089
1GV3_A_200,-411.812322485
1GV3_A_201,-412.232515151
1GV3_A_202,-412.531776953
1GV3_A_203,-412.826372794
1GV3_A_204,-412.751567054
1GV3_A_205,-411.305747904
1GV3_A_206,-411.791117268
1GV3_A_207,-411.840670142
1GV3_A_208,-414.182480335
1GV3_A_209,-413.833174092
1GV3_A_21,-411.730877814
1GV3_A_210,-412.751380926
1GV3_A_211,-412.882303185
1GV3_A_212,-412.717443263
1GV3_A_213,-412.278816969
1GV3_A_214,-411.624834417
1GV3_A_215,-412.101236339
1GV3_A_216,-411.841566973
1GV3_A_217,-412.408136454
1GV3_A_218,-412.904087902
1GV3_A_219,-413.130414112
1GV3_A_22,-412.50646842
1GV3_A_220,-413.45254135
1GV3_A_221,-411.950604299
1GV3_A_222,-412.123166667
1GV3_A_223,-412.845188294
1GV3_A_224,-412.82648982
1GV3_A_225,-411.665453508
1GV3_A_226,-412.2506761
1GV3_A_227,-411.557587323
1GV3_A_228,-412.576413331
1GV3_A_229,-412.92742857
1GV3_A_23,-412.327895898
1GV3_A_230,-411.373165209
1GV3_A_231,-412.762328907
1GV3_A_232,-413.81195329
1GV3_A_233,-413.503484066
1GV3_A_234,-412.020563924
1GV3_A_235,-412.55714094
1GV3_A_236,-412.873594982
1GV3_A_237,-411.5567325
1GV3_A_238,-412.635993459
1GV3_A_239,-412.113799089
1GV3_A_24,-412.649933307
1GV3_A_240,-411.988497489
1GV3_A_241,-412.926141686
1GV3_A_242,-412.818736882
1GV3_A_243,-413.151058692
1GV3_A_244,-411.708275214
1GV3_A_245,-413.446768096
1GV3_A_246,-413.800547918
1GV3_A_247,-412.432675706
1GV3_A_248,-411.866842022
1GV3_A_249,-411.814887415
1GV3_A_25,-412.955444676
1GV3_A_250,-411.630160046
1GV3_A_251,-412.330460748
1GV3_A_252,-412.313403421
1GV3_A_253,-412.518230687
1GV3_A_254,-412.975615074
1GV3_A_255,-412.81511746
1GV3_A_256,-414.003284473
1GV3_A_257,-411.56672559
1GV3_A_258,-412.271607437
1GV3_A_259,-412.339212978
1GV3_A_26,-413.71377664
1GV3_A_260,-414.00940635
1GV3_A_261,-412.632408934
1GV3_A_262,-412.659847555
1GV3_A_263,-412.274579128
1GV3_A_264,-411.082933073
1GV3_A_265,-413.069241241
1GV3_A_266,-411.668750034
1GV3_A_267,-413.27130478
1GV3_A_268,-412.405620286
1GV3_A_269,-413.090849363
1GV3_A_27,-412.501988814
1GV3_A_270,-414.711885396
1GV3_A_271,-412.691416413
1GV3_A_272,-413.184634232
1GV3_A_273,-413.358496914
1GV3_A_274,-413.08822936
1GV3_A_275,-412.143855772
1GV3_A_276,-411.887415607
1GV3_A_277,-411.352792234
1GV3_A_278,-411.70280638
1GV3_A_279,-412.992617427
1GV3_A_28,-413.835022368
1GV3_A_280,-412.291719594
1GV3_A_281,-413.684471023
1GV3_A_282,-412.104387903
1GV3_A_283,-412.742487457
1GV3_A_284,-412.329542016
1GV3_A_285,-412.930534496
1GV3_A_286,-412.72966427
1GV3_A_287,-412.992167998
1GV3_A_288,-412.085908664
1GV3_A_289,-413.151896249
1GV3_A_29,-411.874306348
1GV3_A_290,-412.66028158
1GV3_A_291,-412.52358972
1GV3_A_292,-412.818624043
1GV3_A_293,-411.839737499
1GV3_A_294,-412.286669625
1GV3_A_295,-412.14850131
1GV3_A_296,-413.035974112
1GV3_A_297,-413.261262194
1GV3_A_298,-411.402198897
1GV3_A_299,-412.551988873
1GV3_A_3,-412.645813297
1GV3_A_30,-412.304964129
1GV3_A_300,-411.70364342
1GV3_A_301,-411.896503933
1GV3_A_302,-411.536282388
1GV3_A_303,-413.201886737
1GV3_A_304,-411.885984142
1GV3_A_305,-413.206690475
1GV3_A_306,-412.930551485
1GV3_A_307,-414.581747077
1GV3_A_308,-413.652103531
1GV3_A_309,-412.951129144
1GV3_A_31,-412.46031233
1GV3_A_310,-413.423615079
1GV3_A_311,-412.242697014
1GV3_A_312,-413.229775565
1GV3_A_313,-412.007764761
1GV3_A_314,-411.908202831
1GV3_A_315,-413.60998072
1GV3_A_316,-412.56297251
1GV3_A_317,-413.249428122
1GV3_A_318,-412.957280237
1GV3_A_319,-411.568755647
1GV3_A_32,-411.891232298
1GV3_A_320,-411.632877951
1GV3_A_321,-412.926796233
1GV3_A_322,-412.257610503
1GV3_A_323,-412.780506112
1GV3_A_324,-412.440816133
1GV3_A_325,-414.257348714
1GV3_A_326,-410.946504107
1GV3_A_327,-413.13957284
1GV3_A_328,-412.831302718
1GV3_A_329,-414.517536297
1GV3_A_33,-412.260730338
1GV3_A_330,-411.699462876
1GV3_A_331,-412.33360602
1GV3_A_332,-412.26802233
1GV3_A_333,-412.883605469
1GV3_A_334,-411.717496239
1GV3_A_335,-414.451557798
