2GV5_D_1 -250.667
2GV5_D_2 -247.351
2GV5_D_3 -248.487
2GV5_D_4 -244.782
2GV5_D_5 -249.036
2GV5_D_6 -245.913
2GV5_D_7 -249.065
2GV5_D_8 -247.491
2GV5_D_9 -248.371
2GV5_D_10 -246.426
2GV5_D_11 -243.729
2GV5_D_12 -249.165
2GV5_D_13 -251.956
2GV5_D_14 -249.052
2GV5_D_15 -243.938
2GV5_D_16 -247.700
2GV5_D_17 -246.159
2GV5_D_18 -249.639
2GV5_D_19 -246.859
2GV5_D_20 -244.104
2GV5_D_21 -249.035
2GV5_D_22 -245.683
2GV5_D_23 -248.290
2GV5_D_24 -244.179
2GV5_D_25 -248.904
2GV5_D_26 -248.061
2GV5_D_27 -249.408
2GV5_D_28 -249.217
2GV5_D_29 -247.512
2GV5_D_30 -248.994
2GV5_D_31 -248.348
2GV5_D_32 -243.533
2GV5_D_33 -245.339
2GV5_D_34 -246.808
2GV5_D_35 -247.630
2GV5_D_36 -252.982
2GV5_D_37 -247.420
2GV5_D_38 -244.088
2GV5_D_39 -248.540
2GV5_D_40 -250.643
2GV5_D_41 -241.280
2GV5_D_42 -250.591
2GV5_D_43 -247.947
2GV5_D_44 -249.870
2GV5_D_45 -250.979
2GV5_D_46 -243.062
2GV5_D_47 -249.810
2GV5_D_48 -244.760
2GV5_D_49 -250.328
2GV5_D_50 -245.970
2GV5_D_51 -250.655
2GV5_D_52 -248.989
2GV5_D_53 -248.841
2GV5_D_54 -246.404
2GV5_D_55 -250.544
2GV5_D_56 -246.989
2GV5_D_57 -247.840
2GV5_D_58 -246.551
2GV5_D_59 -248.443
2GV5_D_60 -246.005
2GV5_D_61 -248.177
2GV5_D_62 -254.387
2GV5_D_63 -245.015
2GV5_D_64 -252.929
2GV5_D_65 -241.682
2GV5_D_66 -249.114
2GV5_D_67 -250.198
2GV5_D_68 -251.625
2GV5_D_69 -248.777
2GV5_D_70 -251.492
2GV5_D_71 -250.641
2GV5_D_72 -246.012
2GV5_D_73 -246.583
2GV5_D_74 -252.374
2GV5_D_75 -248.314
2GV5_D_76 -252.187
2GV5_D_77 -245.016
2GV5_D_78 -245.516
2GV5_D_79 -250.838
2GV5_D_80 -249.373
2GV5_D_81 -246.329
2GV5_D_82 -242.737
2GV5_D_83 -247.736
2GV5_D_84 -245.495
2GV5_D_85 -248.367
2GV5_D_86 -243.333
2GV5_D_87 -247.163
2GV5_D_88 -250.963
2GV5_D_89 -243.100
2GV5_D_90 -250.003
2GV5_D_91 -247.689
2GV5_D_92 -246.546
2GV5_D_93 -251.647
2GV5_D_94 -246.508
2GV5_D_95 -247.382
2GV5_D_96 -246.499
2GV5_D_97 -248.332
2GV5_D_98 -250.609
2GV5_D_99 -244.988
2GV5_D_100 -246.837
2GV5_D_101 -247.038
2GV5_D_102 -245.466
2GV5_D_103 -245.228
2GV5_D_104 -246.740
2GV5_D_105 -248.554
2GV5_D_106 -243.412
2GV5_D_107 -248.986
2GV5_D_108 -246.782
2GV5_D_109 -247.824
2GV5_D_110 -246.323
2GV5_D_111 -248.710
2GV5_D_112 -244.674
2GV5_D_113 -247.061
2GV5_D_114 -251.890
2GV5_D_115 -249.833
2GV5_D_116 -251.561
2GV5_D_117 -247.077
2GV5_D_118 -251.354
2GV5_D_119 -249.595
2GV5_D_120 -247.152
2GV5_D_121 -247.419
2GV5_D_122 -246.945
2GV5_D_123 -243.011
2GV5_D_124 -246.996
2GV5_D_125 -246.271
2GV5_D_126 -247.111
2GV5_D_127 -246.042
2GV5_D_128 -250.545
2GV5_D_129 -245.674
2GV5_D_130 -246.920
2GV5_D_131 -252.906
2GV5_D_132 -246.917
2GV5_D_133 -244.811
2GV5_D_134 -252.035
2GV5_D_135 -246.936
2GV5_D_136 -247.155
2GV5_D_137 -244.618
2GV5_D_138 -243.764
2GV5_D_139 -246.335
2GV5_D_140 -252.436
2GV5_D_141 -245.191
2GV5_D_142 -249.199
2GV5_D_143 -246.969
2GV5_D_144 -246.756
2GV5_D_145 -246.411
2GV5_D_146 -250.810
2GV5_D_147 -245.335
2GV5_D_148 -247.958
2GV5_D_149 -252.437
2GV5_D_150 -247.038
2GV5_D_151 -250.828
2GV5_D_152 -246.395
2GV5_D_153 -247.427
2GV5_D_154 -250.857
2GV5_D_155 -245.709
2GV5_D_156 -244.165
2GV5_D_157 -245.554
2GV5_D_158 -250.664
2GV5_D_159 -247.407
