PDB,Rosetta Score
2BCG_Y_1,-365.520966558
2BCG_Y_10,-363.986639344
2BCG_Y_100,-363.418695843
2BCG_Y_101,-363.649650583
2BCG_Y_102,-363.820588512
2BCG_Y_103,-364.119696233
2BCG_Y_104,-364.976368145
2BCG_Y_105,-364.362727869
2BCG_Y_106,-364.804881338
2BCG_Y_107,-363.992225181
2BCG_Y_108,-363.859476389
2BCG_Y_109,-363.335100634
2BCG_Y_11,-363.982220169
2BCG_Y_110,-362.974319475
2BCG_Y_111,-364.662355255
2BCG_Y_112,-362.977631395
2BCG_Y_113,-363.715563255
2BCG_Y_114,-364.751486255
2BCG_Y_115,-364.045967603
2BCG_Y_116,-363.919561865
2BCG_Y_117,-363.83516577
2BCG_Y_118,-363.792123727
2BCG_Y_119,-364.050720699
2BCG_Y_12,-364.321089136
2BCG_Y_120,-364.538211437
2BCG_Y_121,-364.10803878
2BCG_Y_122,-364.19518629
2BCG_Y_123,-363.987092115
2BCG_Y_124,-363.104576838
2BCG_Y_125,-363.58744726
2BCG_Y_126,-363.881486927
2BCG_Y_127,-363.209796295
2BCG_Y_128,-364.312685051
2BCG_Y_129,-364.526443174
2BCG_Y_13,-364.377285953
2BCG_Y_130,-364.387563465
2BCG_Y_131,-364.280131583
2BCG_Y_132,-364.108202214
2BCG_Y_133,-363.062084271
2BCG_Y_134,-363.569782958
2BCG_Y_135,-363.476302678
2BCG_Y_136,-364.757929978
2BCG_Y_137,-364.126609359
2BCG_Y_138,-364.263126912
2BCG_Y_139,-363.515796566
2BCG_Y_14,-363.697660469
2BCG_Y_140,-364.596052481
2BCG_Y_141,-363.874595989
2BCG_Y_142,-364.8460588
2BCG_Y_143,-363.402058774
2BCG_Y_144,-365.208671536
2BCG_Y_145,-363.799569704
2BCG_Y_146,-363.86400401
2BCG_Y_147,-363.617955483
2BCG_Y_148,-363.125995652
2BCG_Y_149,-364.335730283
2BCG_Y_15,-364.166478356
2BCG_Y_150,-364.413438195
2BCG_Y_151,-364.27179239
2BCG_Y_152,-363.617605754
2BCG_Y_153,-363.688966757
2BCG_Y_154,-365.070306636
2BCG_Y_155,-364.086302499
2BCG_Y_156,-364.354456621
2BCG_Y_157,-363.292109502
2BCG_Y_158,-363.492839123
2BCG_Y_159,-364.544568469
2BCG_Y_16,-364.367291372
2BCG_Y_160,-364.094047709
2BCG_Y_161,-363.211832536
2BCG_Y_162,-364.883966045
2BCG_Y_163,-362.716728288
2BCG_Y_164,-364.066149442
2BCG_Y_165,-364.816779004
2BCG_Y_166,-365.778826353
2BCG_Y_167,-363.134594408
2BCG_Y_168,-364.865205975
2BCG_Y_169,-363.730677763
2BCG_Y_17,-363.553378583
2BCG_Y_170,-364.925155566
2BCG_Y_171,-363.895524645
2BCG_Y_172,-363.743718884
2BCG_Y_173,-363.809109639
2BCG_Y_174,-364.043228657
2BCG_Y_175,-363.796433468
2BCG_Y_176,-364.037104184
2BCG_Y_177,-364.756637304
2BCG_Y_178,-363.962900791
2BCG_Y_179,-364.002926554
2BCG_Y_18,-364.964424296
2BCG_Y_180,-364.928742042
2BCG_Y_181,-364.154573986
2BCG_Y_182,-363.445724882
2BCG_Y_183,-364.252346143
2BCG_Y_184,-364.306053799
2BCG_Y_185,-363.696922222
2BCG_Y_186,-363.394438436
2BCG_Y_187,-363.889090051
2BCG_Y_188,-365.289734638
2BCG_Y_189,-365.028369406
2BCG_Y_19,-363.053236414
2BCG_Y_190,-364.517563368
2BCG_Y_191,-363.539836932
2BCG_Y_192,-365.043760148
2BCG_Y_193,-365.152737151
2BCG_Y_194,-364.439736528
2BCG_Y_195,-363.637628247
2BCG_Y_196,-364.104254481
2BCG_Y_197,-364.829519049
2BCG_Y_198,-364.891249692
2BCG_Y_199,-364.153151771
2BCG_Y_2,-364.481054222
2BCG_Y_20,-363.72481281
2BCG_Y_200,-364.47702443
2BCG_Y_201,-364.087840905
2BCG_Y_202,-363.784328672
2BCG_Y_203,-364.712056312
2BCG_Y_204,-365.39204081
2BCG_Y_205,-364.577531951
2BCG_Y_206,-363.861943588
2BCG_Y_207,-364.01986755
2BCG_Y_208,-364.023140362
2BCG_Y_209,-363.570725337
2BCG_Y_21,-363.085914469
2BCG_Y_210,-364.612270169
2BCG_Y_211,-364.095407673
2BCG_Y_212,-363.632607814
2BCG_Y_213,-364.66518428
2BCG_Y_214,-366.805147909
2BCG_Y_215,-363.805319647
2BCG_Y_216,-363.746039821
2BCG_Y_217,-363.317472663
2BCG_Y_218,-364.620649047
2BCG_Y_219,-364.82862416
2BCG_Y_22,-364.636794008
2BCG_Y_220,-363.986693753
2BCG_Y_221,-364.453463162
2BCG_Y_222,-365.463471375
2BCG_Y_223,-364.960048809
2BCG_Y_224,-364.226101369
2BCG_Y_225,-362.94750905
2BCG_Y_226,-364.709147449
2BCG_Y_227,-364.047137734
2BCG_Y_228,-364.226248392
2BCG_Y_229,-364.55639586
2BCG_Y_23,-363.957229049
2BCG_Y_230,-363.709995919
2BCG_Y_231,-363.353094288
2BCG_Y_232,-365.072484967
2BCG_Y_233,-364.577330228
2BCG_Y_234,-363.906402402
2BCG_Y_235,-365.738685359
2BCG_Y_236,-365.672758961
2BCG_Y_237,-364.379557612
2BCG_Y_238,-363.6176812
2BCG_Y_239,-364.769922303
2BCG_Y_24,-364.368263126
2BCG_Y_240,-365.236545913
2BCG_Y_241,-364.595382898
2BCG_Y_242,-365.672200719
2BCG_Y_243,-364.101667469
2BCG_Y_244,-364.328377031
2BCG_Y_245,-363.503732177
2BCG_Y_246,-363.095761868
2BCG_Y_247,-363.754380638
2BCG_Y_248,-363.41072914
2BCG_Y_249,-364.358115229
2BCG_Y_25,-363.654429758
2BCG_Y_250,-364.610489913
2BCG_Y_251,-364.816752281
2BCG_Y_252,-364.175413707
2BCG_Y_253,-363.998613653
2BCG_Y_254,-363.958838168
2BCG_Y_255,-364.082559978
2BCG_Y_256,-364.145563164
2BCG_Y_257,-363.962856883
2BCG_Y_258,-364.841968149
2BCG_Y_259,-364.825441198
