PDB,Rosetta Score
2CNV_A_1,-594.379443931
2CNV_A_10,-592.707337166
2CNV_A_100,-592.418803941
2CNV_A_101,-592.811881819
2CNV_A_102,-592.5600202
2CNV_A_103,-594.06057659
2CNV_A_104,-592.998259622
2CNV_A_105,-593.000950325
2CNV_A_106,-593.072900336
2CNV_A_107,-593.767742718
2CNV_A_108,-594.181362044
2CNV_A_109,-592.179249137
2CNV_A_11,-592.795835671
2CNV_A_110,-592.932326042
2CNV_A_111,-592.171191275
2CNV_A_112,-594.133688905
2CNV_A_113,-594.01393038
2CNV_A_114,-592.858944217
2CNV_A_115,-593.719517121
2CNV_A_116,-592.551991142
2CNV_A_117,-591.815958568
2CNV_A_118,-594.237530223
2CNV_A_119,-592.265407513
2CNV_A_12,-593.064543986
2CNV_A_120,-593.885893508
2CNV_A_121,-592.543882567
2CNV_A_122,-592.061052865
2CNV_A_123,-593.230531452
2CNV_A_124,-592.14862373
2CNV_A_125,-593.667273407
2CNV_A_126,-592.281956639
2CNV_A_127,-593.030974933
2CNV_A_128,-594.632791779
2CNV_A_129,-591.263360479
2CNV_A_13,-592.795094741
2CNV_A_130,-595.92931623
2CNV_A_131,-591.598706878
2CNV_A_132,-593.21543771
2CNV_A_133,-591.897377698
2CNV_A_134,-591.671268194
2CNV_A_135,-591.940077973
2CNV_A_136,-594.12228956
2CNV_A_137,-591.97248957
2CNV_A_138,-592.528309438
2CNV_A_139,-592.732185506
2CNV_A_14,-592.298697819
2CNV_A_140,-592.504925961
2CNV_A_141,-594.488664273
2CNV_A_142,-592.903482974
2CNV_A_143,-591.930891368
2CNV_A_144,-592.295435651
2CNV_A_145,-593.732013029
2CNV_A_146,-592.721531417
2CNV_A_147,-594.707868847
2CNV_A_148,-592.458365523
2CNV_A_149,-592.621149204
2CNV_A_15,-593.391831498
2CNV_A_150,-591.62960464
2CNV_A_151,-593.660021211
2CNV_A_152,-593.960788308
2CNV_A_153,-592.931402794
2CNV_A_154,-591.940025476
2CNV_A_155,-594.153686862
2CNV_A_156,-592.660896352
2CNV_A_157,-592.908817334
2CNV_A_158,-593.198670561
2CNV_A_159,-592.470455811
2CNV_A_16,-592.746627235
2CNV_A_160,-594.103851551
2CNV_A_161,-592.793605009
2CNV_A_162,-592.198253522
2CNV_A_163,-593.82897774
2CNV_A_164,-592.972469309
2CNV_A_165,-593.222643804
2CNV_A_166,-594.636098764
2CNV_A_167,-592.279806252
2CNV_A_168,-592.809475547
2CNV_A_169,-591.9986368
2CNV_A_17,-592.945854365
2CNV_A_170,-592.973917093
2CNV_A_171,-593.0464131
2CNV_A_172,-592.384306422
2CNV_A_173,-592.782983709
2CNV_A_174,-596.040555709
2CNV_A_175,-593.626227445
2CNV_A_176,-594.540064924
2CNV_A_177,-592.950011407
2CNV_A_178,-593.419185936
2CNV_A_179,-591.983729448
2CNV_A_18,-592.000700104
2CNV_A_180,-593.831112945
2CNV_A_181,-593.522389807
2CNV_A_182,-593.320848632
2CNV_A_183,-592.686924513
2CNV_A_184,-593.476099284
2CNV_A_185,-591.775817123
2CNV_A_186,-595.102328861
2CNV_A_187,-592.512864154
2CNV_A_188,-592.472090293
2CNV_A_189,-592.587817623
2CNV_A_19,-592.416823651
2CNV_A_190,-592.584061624
2CNV_A_191,-592.762236186
2CNV_A_192,-592.22500369
2CNV_A_193,-592.559697648
2CNV_A_194,-593.735528487
2CNV_A_195,-592.505784394
2CNV_A_196,-593.568666967
2CNV_A_197,-593.176911689
2CNV_A_198,-592.766102759
2CNV_A_199,-592.127502231
2CNV_A_2,-593.409358946
2CNV_A_20,-592.752757719
2CNV_A_200,-593.929612287
2CNV_A_201,-591.576806501
2CNV_A_202,-594.086530004
2CNV_A_203,-592.442385176
2CNV_A_204,-592.483111266
2CNV_A_205,-592.776109345
2CNV_A_206,-592.549380921
