PDB,Rosetta Score
2BR9_A_1,-545.510169395
2BR9_A_10,-545.291496127
2BR9_A_100,-547.037299386
2BR9_A_101,-545.900531235
2BR9_A_102,-545.949158092
2BR9_A_103,-547.037934552
2BR9_A_104,-545.796615934
2BR9_A_105,-546.974974549
2BR9_A_106,-546.81402137
2BR9_A_107,-546.745998576
2BR9_A_108,-546.427329184
2BR9_A_109,-544.905666595
2BR9_A_11,-546.047587578
2BR9_A_110,-545.063567221
2BR9_A_111,-546.045517641
2BR9_A_112,-546.576671725
2BR9_A_113,-544.766255576
2BR9_A_114,-545.12537117
2BR9_A_115,-545.966846126
2BR9_A_116,-547.171154587
2BR9_A_117,-545.739038519
2BR9_A_118,-545.435985291
2BR9_A_119,-545.903883255
2BR9_A_12,-546.471650241
2BR9_A_120,-545.429104976
2BR9_A_121,-545.730943235
2BR9_A_122,-546.1565009
2BR9_A_123,-545.678917115
2BR9_A_124,-545.76409176
2BR9_A_125,-545.72826985
2BR9_A_126,-545.442634396
2BR9_A_127,-545.464339258
2BR9_A_128,-546.313732149
2BR9_A_129,-545.500939358
2BR9_A_13,-546.146215965
2BR9_A_130,-545.992468822
2BR9_A_131,-546.307906524
2BR9_A_132,-546.301278949
2BR9_A_133,-544.822513907
2BR9_A_134,-546.167329397
2BR9_A_135,-545.883091756
2BR9_A_136,-545.828742344
2BR9_A_137,-546.346762877
2BR9_A_138,-545.365179152
2BR9_A_139,-546.062677048
2BR9_A_14,-544.641363579
2BR9_A_140,-545.514922437
2BR9_A_141,-545.739479697
2BR9_A_142,-546.583516929
2BR9_A_143,-545.55422822
2BR9_A_144,-545.959428699
2BR9_A_145,-545.747974788
2BR9_A_146,-546.58904755
2BR9_A_147,-545.807256453
2BR9_A_148,-545.597776164
2BR9_A_149,-546.026431801
2BR9_A_15,-545.227789912
2BR9_A_150,-547.12851571
2BR9_A_151,-546.269723606
2BR9_A_152,-547.072011682
2BR9_A_153,-545.350765786
2BR9_A_154,-545.584337029
2BR9_A_155,-545.43625852
2BR9_A_156,-546.866534334
2BR9_A_157,-545.825249346
2BR9_A_158,-546.003223763
2BR9_A_159,-545.107851091
2BR9_A_16,-545.513063723
2BR9_A_160,-545.693014331
2BR9_A_161,-546.058970295
2BR9_A_162,-546.069164525
2BR9_A_163,-546.013428602
2BR9_A_164,-546.54884422
2BR9_A_165,-545.712828467
2BR9_A_166,-544.688834199
2BR9_A_167,-545.396659595
2BR9_A_168,-544.937233865
2BR9_A_169,-545.21214827
2BR9_A_17,-545.745797136
2BR9_A_170,-545.281164765
2BR9_A_171,-545.594946638
2BR9_A_172,-545.334329923
2BR9_A_173,-546.942498068
2BR9_A_174,-546.20990002
2BR9_A_175,-545.828836247
2BR9_A_176,-545.508028665
2BR9_A_177,-546.917881094
2BR9_A_178,-545.303697484
2BR9_A_179,-546.255332845
2BR9_A_18,-545.11638773
2BR9_A_180,-545.739910686
2BR9_A_181,-545.675441172
2BR9_A_182,-545.942819911
2BR9_A_183,-545.781743115
2BR9_A_184,-545.938429037
2BR9_A_185,-545.544961866
2BR9_A_186,-545.371371983
2BR9_A_187,-545.325061513
2BR9_A_188,-544.915650232
2BR9_A_189,-546.076203266
2BR9_A_19,-545.166023368
2BR9_A_190,-547.497118139
2BR9_A_191,-545.58710817
2BR9_A_192,-545.494321367
2BR9_A_193,-545.973103605
2BR9_A_194,-546.619155956
2BR9_A_195,-545.941397853
2BR9_A_196,-546.250201153
2BR9_A_197,-545.835454274
2BR9_A_198,-545.316130258
2BR9_A_199,-546.578506207
2BR9_A_2,-544.872972106
2BR9_A_20,-545.879708901
2BR9_A_200,-546.188687017
2BR9_A_201,-545.903475394
2BR9_A_202,-545.163299849
2BR9_A_203,-545.08471481
2BR9_A_204,-545.068019929
2BR9_A_205,-546.271866875
2BR9_A_206,-544.808477313
2BR9_A_207,-545.765027278
2BR9_A_208,-545.272028857
2BR9_A_209,-545.877836577
2BR9_A_21,-546.720006423
2BR9_A_210,-545.158530529
2BR9_A_211,-545.548080085
2BR9_A_212,-546.031099524
2BR9_A_213,-545.391734162
2BR9_A_214,-545.816184513
2BR9_A_215,-546.366270723
2BR9_A_216,-545.126071454
2BR9_A_217,-545.645023744
2BR9_A_218,-547.958511445
2BR9_A_219,-545.529983928
2BR9_A_22,-545.465675321
2BR9_A_220,-545.743159981
2BR9_A_221,-545.365738216
2BR9_A_222,-545.931911409
2BR9_A_223,-548.056695313
2BR9_A_224,-545.088373737
2BR9_A_225,-544.539295277
2BR9_A_226,-545.868969279
2BR9_A_227,-545.710132903
2BR9_A_228,-546.218811357
2BR9_A_229,-546.75660151
2BR9_A_23,-545.285938779
2BR9_A_230,-544.952510531
2BR9_A_231,-546.691594916
2BR9_A_232,-545.432822842
2BR9_A_233,-546.469732749
2BR9_A_234,-545.315064096
2BR9_A_235,-545.4398785
2BR9_A_236,-545.629337568
2BR9_A_237,-546.462544619
2BR9_A_238,-546.421681878
2BR9_A_239,-547.039663216
2BR9_A_24,-545.521786027
2BR9_A_240,-546.743156462
2BR9_A_241,-545.093218897
2BR9_A_242,-545.758078648
2BR9_A_243,-545.861921457
2BR9_A_244,-545.784502591
2BR9_A_245,-546.390523177
2BR9_A_246,-545.977974696
2BR9_A_247,-545.283955066
2BR9_A_248,-545.698583944
2BR9_A_249,-545.417173861
2BR9_A_25,-545.656059971
2BR9_A_250,-547.312426623
2BR9_A_251,-546.3899785
2BR9_A_252,-545.295211209
2BR9_A_253,-545.606032318
2BR9_A_254,-545.296756677
2BR9_A_255,-545.894558762
2BR9_A_256,-545.525336896
2BR9_A_257,-546.605956008
2BR9_A_258,-545.583238322
2BR9_A_259,-545.964772101
2BR9_A_26,-545.43945693
2BR9_A_260,-546.241385001
2BR9_A_261,-545.250062184
2BR9_A_262,-545.395961393
2BR9_A_263,-545.0106127
2BR9_A_264,-545.35484433
2BR9_A_265,-545.197649052
2BR9_A_266,-546.839157177
2BR9_A_267,-545.301962017
2BR9_A_268,-545.614155952
2BR9_A_269,-545.007121963
2BR9_A_27,-545.510649862
2BR9_A_270,-545.83531337
2BR9_A_271,-545.894484569
2BR9_A_272,-545.238618704
2BR9_A_273,-544.863147655
2BR9_A_274,-546.176562688
2BR9_A_275,-545.635285378
2BR9_A_276,-545.155113688
2BR9_A_277,-546.050213117
2BR9_A_278,-545.659736061
2BR9_A_279,-545.921280601
2BR9_A_28,-547.619286702
2BR9_A_280,-546.492859881
2BR9_A_281,-545.349438202
2BR9_A_282,-546.893775925
2BR9_A_283,-546.071822848
2BR9_A_284,-546.271424746
2BR9_A_285,-544.772860857
2BR9_A_286,-546.748802257
2BR9_A_287,-545.95567622
2BR9_A_288,-546.038069236
2BR9_A_289,-546.136899012
2BR9_A_29,-545.014045856
2BR9_A_290,-545.552628878
2BR9_A_291,-546.121598425
2BR9_A_292,-546.088545309
2BR9_A_293,-545.283924595
2BR9_A_294,-545.596958876
2BR9_A_295,-547.341100504
2BR9_A_296,-545.406003635
2BR9_A_297,-544.8664886
2BR9_A_298,-546.254398151
2BR9_A_299,-545.978207536
2BR9_A_3,-545.627022359
2BR9_A_30,-545.57381089
2BR9_A_300,-545.680150193
2BR9_A_301,-545.622182932
2BR9_A_302,-545.890913079
2BR9_A_303,-545.953165204
2BR9_A_304,-546.046903818
2BR9_A_305,-546.137041996
2BR9_A_306,-546.309756249
2BR9_A_307,-545.76936339
2BR9_A_308,-547.378883452
2BR9_A_309,-545.938655514
2BR9_A_31,-545.374602243
2BR9_A_310,-545.308817905
2BR9_A_311,-545.980902282
2BR9_A_312,-545.334201368
2BR9_A_313,-545.939665037
2BR9_A_314,-545.41102941
2BR9_A_315,-546.08441701
2BR9_A_316,-545.842966522
2BR9_A_317,-546.046560135
2BR9_A_318,-545.997029176
2BR9_A_319,-547.204574479
2BR9_A_32,-546.096388577
2BR9_A_320,-546.020507005
2BR9_A_321,-546.116483897
2BR9_A_322,-546.246002615
2BR9_A_323,-545.194448778
2BR9_A_324,-545.274707995
2BR9_A_325,-546.296099986
2BR9_A_326,-546.721961309
2BR9_A_327,-545.276586784
2BR9_A_328,-545.404436904
2BR9_A_329,-545.832206034
2BR9_A_33,-545.827603724
2BR9_A_330,-545.563644274
2BR9_A_331,-545.880801782
2BR9_A_332,-546.849722896
2BR9_A_333,-545.226755906
2BR9_A_334,-546.25505637
2BR9_A_335,-545.914969816
2BR9_A_336,-546.558152927
2BR9_A_337,-545.959253777
2BR9_A_338,-546.168537834
2BR9_A_339,-545.537105337
2BR9_A_34,-546.664591952
2BR9_A_340,-545.085773106
2BR9_A_341,-546.193493628
2BR9_A_342,-545.988994668
2BR9_A_343,-546.886647252
2BR9_A_344,-544.90248525
2BR9_A_345,-545.682649122
2BR9_A_346,-545.775910969
2BR9_A_347,-546.607573417
2BR9_A_348,-545.480067038
2BR9_A_349,-546.429619208
2BR9_A_35,-546.510151024
2BR9_A_350,-545.871246182
2BR9_A_351,-546.099021357
2BR9_A_352,-545.472236411
2BR9_A_353,-546.29097599
2BR9_A_354,-546.121547399
2BR9_A_355,-545.626611578
2BR9_A_356,-545.618300056
2BR9_A_357,-545.635353209
2BR9_A_358,-545.281214005
2BR9_A_359,-545.461994026
2BR9_A_36,-545.51368969
2BR9_A_360,-546.044171164
2BR9_A_361,-545.568798248
2BR9_A_362,-545.775956787
2BR9_A_363,-546.150098572
2BR9_A_364,-545.982057186
2BR9_A_365,-545.397945844
2BR9_A_366,-546.40172468
2BR9_A_367,-545.655132071
2BR9_A_368,-546.007248246
2BR9_A_369,-545.203220166
2BR9_A_37,-545.613675206
2BR9_A_370,-545.559968286
2BR9_A_371,-545.441304117
2BR9_A_372,-545.419091589
2BR9_A_373,-546.584237309
2BR9_A_374,-545.595630445
2BR9_A_375,-545.971685519
2BR9_A_376,-546.694953262
2BR9_A_377,-545.69829602
2BR9_A_378,-545.385348545
2BR9_A_379,-545.579154395
2BR9_A_38,-546.773556878
2BR9_A_380,-545.123123991
2BR9_A_381,-545.418130482
2BR9_A_382,-545.943305274
2BR9_A_383,-546.369288145
2BR9_A_384,-545.480767869
2BR9_A_385,-546.411552924
2BR9_A_386,-545.508720259
2BR9_A_387,-545.618314139
2BR9_A_388,-545.884134622
2BR9_A_389,-546.040055092
2BR9_A_39,-546.561663159
2BR9_A_390,-546.003293334
2BR9_A_391,-546.018975406
2BR9_A_392,-546.706512115
2BR9_A_393,-545.670716159
2BR9_A_394,-545.59520173
2BR9_A_395,-545.957120686
2BR9_A_396,-545.559278001
2BR9_A_397,-545.747377775
2BR9_A_398,-546.720124371
2BR9_A_399,-545.410349963
2BR9_A_4,-545.475431068
2BR9_A_40,-546.999683542
2BR9_A_400,-546.371293045
2BR9_A_401,-546.417663764
2BR9_A_402,-544.65278285
2BR9_A_403,-545.743844165
2BR9_A_404,-546.723320073
2BR9_A_405,-545.573047169
2BR9_A_406,-545.929418078
2BR9_A_407,-546.116197317
2BR9_A_408,-545.980029138
2BR9_A_409,-546.004961796
2BR9_A_41,-546.207728698
2BR9_A_410,-545.34579388
2BR9_A_411,-545.832041441
2BR9_A_412,-546.088909796
2BR9_A_413,-545.69884736
2BR9_A_414,-545.618163947
2BR9_A_415,-547.614498292
2BR9_A_416,-545.631149763
2BR9_A_417,-545.940779923
2BR9_A_418,-545.57604305
2BR9_A_419,-546.112446135
2BR9_A_42,-545.740171638
2BR9_A_420,-545.635041497
2BR9_A_421,-545.791929857
2BR9_A_422,-545.978280114
2BR9_A_423,-545.335311847
2BR9_A_424,-546.615470429
2BR9_A_425,-545.944751556
2BR9_A_426,-545.795494068
2BR9_A_427,-545.727619361
2BR9_A_428,-544.938229224
2BR9_A_429,-545.361496676
2BR9_A_43,-545.650809616
2BR9_A_430,-546.505770502
2BR9_A_431,-545.438219397
2BR9_A_432,-546.568131857
2BR9_A_433,-546.285073763
2BR9_A_434,-545.65954889
2BR9_A_435,-546.218712492
2BR9_A_436,-545.871303355
2BR9_A_437,-546.415093559
2BR9_A_438,-547.744303492
2BR9_A_439,-545.548179866
2BR9_A_44,-545.914385495
2BR9_A_440,-545.624351763
2BR9_A_441,-546.176393107
2BR9_A_442,-545.778266227
2BR9_A_443,-545.18766873
2BR9_A_444,-545.507511634
2BR9_A_445,-545.850478954
2BR9_A_446,-546.169539248
2BR9_A_447,-546.414251215
2BR9_A_448,-546.38904933
2BR9_A_449,-545.281282314
2BR9_A_45,-546.275504434
2BR9_A_450,-545.494416966
2BR9_A_451,-545.81333639
2BR9_A_452,-545.551656673
2BR9_A_453,-544.895190685
2BR9_A_454,-545.104144575
2BR9_A_455,-545.263679419
2BR9_A_456,-545.619610064
2BR9_A_457,-546.007689237
2BR9_A_458,-544.986059268
2BR9_A_459,-546.044406632
2BR9_A_46,-546.088579015
2BR9_A_460,-545.267947184
2BR9_A_461,-545.548652214
2BR9_A_462,-545.155661052
2BR9_A_463,-546.11409685
2BR9_A_464,-545.996746194
2BR9_A_465,-545.567305844
2BR9_A_466,-545.636137362
2BR9_A_467,-545.241239342
2BR9_A_468,-545.649354653
2BR9_A_469,-545.690223168
2BR9_A_47,-545.976149856
2BR9_A_470,-546.008663187
2BR9_A_471,-545.51439123
2BR9_A_472,-546.035583918
2BR9_A_473,-545.705786442
2BR9_A_474,-545.502097116
2BR9_A_475,-545.515380667
2BR9_A_476,-545.823748956
2BR9_A_477,-545.064000128
2BR9_A_478,-545.360251585
2BR9_A_479,-545.945750454
2BR9_A_48,-546.267474733
2BR9_A_480,-545.857948931
2BR9_A_481,-546.482215962
2BR9_A_482,-546.839139695
2BR9_A_483,-545.189885833
2BR9_A_484,-545.773408922
2BR9_A_485,-545.55385821
2BR9_A_486,-545.779539931
2BR9_A_487,-545.97987693
2BR9_A_488,-545.737691056
2BR9_A_489,-546.514285628
2BR9_A_49,-546.246828955
2BR9_A_490,-545.482618374
2BR9_A_491,-544.659445732
2BR9_A_492,-546.284186182
2BR9_A_493,-545.477184886
2BR9_A_494,-546.895751465
2BR9_A_495,-546.132582186
2BR9_A_496,-545.90566648
2BR9_A_497,-546.472398468
2BR9_A_498,-547.121752726
2BR9_A_499,-547.199316704
2BR9_A_5,-546.043257863
2BR9_A_50,-546.395853231
2BR9_A_500,-545.130580813
2BR9_A_51,-546.888210079
2BR9_A_52,-546.403336602
2BR9_A_53,-546.315541109
2BR9_A_54,-545.211148894
2BR9_A_55,-547.212379616
2BR9_A_56,-546.017256541
2BR9_A_57,-545.997041298
2BR9_A_58,-545.589428401
2BR9_A_59,-545.491957326
2BR9_A_6,-546.253725871
2BR9_A_60,-546.975731708
