PDB,Rosetta Score
2CFE_A_1,-325.150219926
2CFE_A_10,-324.995621963
2CFE_A_100,-324.276047882
2CFE_A_101,-324.620881708
2CFE_A_102,-324.550668872
2CFE_A_103,-326.069232465
2CFE_A_104,-327.085596796
2CFE_A_105,-324.992939686
2CFE_A_106,-325.733595538
2CFE_A_107,-324.469263165
2CFE_A_108,-325.951035901
2CFE_A_109,-327.047804671
2CFE_A_11,-324.766035607
2CFE_A_110,-326.551587872
2CFE_A_111,-324.844352568
2CFE_A_112,-326.362517521
2CFE_A_113,-326.200544952
2CFE_A_114,-325.468774598
2CFE_A_115,-324.186252936
2CFE_A_116,-324.409378178
2CFE_A_117,-325.916823547
2CFE_A_118,-325.923855384
2CFE_A_119,-327.004143198
2CFE_A_12,-325.43936611
2CFE_A_120,-326.493643627
2CFE_A_121,-325.013293305
2CFE_A_122,-324.73364432
2CFE_A_123,-324.79868229
2CFE_A_124,-324.507272888
2CFE_A_125,-324.944310209
2CFE_A_126,-326.08677625
2CFE_A_127,-327.784231905
2CFE_A_128,-326.29595984
2CFE_A_129,-325.013894007
2CFE_A_13,-324.086311242
2CFE_A_130,-328.882882281
2CFE_A_131,-325.337899208
2CFE_A_132,-325.70886265
2CFE_A_133,-325.254967636
2CFE_A_134,-325.884167578
2CFE_A_135,-325.181836688
2CFE_A_136,-324.893220502
2CFE_A_137,-325.484250287
2CFE_A_138,-327.230102205
2CFE_A_139,-325.165031476
2CFE_A_14,-325.778999202
2CFE_A_140,-324.364438839
2CFE_A_141,-325.395148561
2CFE_A_142,-326.101024649
2CFE_A_143,-325.665256466
2CFE_A_144,-324.290620787
2CFE_A_145,-324.294147142
2CFE_A_146,-326.663539415
2CFE_A_147,-326.769116284
2CFE_A_148,-325.444657289
2CFE_A_149,-325.039089006
2CFE_A_15,-324.636372669
2CFE_A_150,-325.751526109
2CFE_A_151,-324.201917141
2CFE_A_152,-325.588252778
2CFE_A_153,-325.362344324
2CFE_A_154,-326.877673756
2CFE_A_155,-325.110667794
2CFE_A_156,-324.79530832
2CFE_A_157,-324.683555833
2CFE_A_158,-327.650706999
2CFE_A_159,-327.039145742
2CFE_A_16,-324.693109287
2CFE_A_160,-324.29094117
2CFE_A_161,-324.393070239
2CFE_A_162,-325.587666201
2CFE_A_163,-325.827544142
2CFE_A_164,-324.807662411
2CFE_A_165,-325.852975797
2CFE_A_166,-325.100221509
2CFE_A_167,-325.266417784
2CFE_A_168,-325.155235431
2CFE_A_169,-324.654758885
2CFE_A_17,-326.453572969
2CFE_A_170,-324.864219965
2CFE_A_171,-324.887742326
2CFE_A_172,-326.180601804
2CFE_A_173,-325.958154149
2CFE_A_174,-324.298490092
2CFE_A_175,-327.053721675
2CFE_A_176,-325.009350645
2CFE_A_177,-325.33975836
2CFE_A_178,-325.149131464
2CFE_A_179,-326.354795082
2CFE_A_18,-323.922494842
2CFE_A_180,-324.766731204
2CFE_A_181,-325.661612941
2CFE_A_182,-325.154115913
2CFE_A_183,-324.487652242
2CFE_A_184,-325.53032132
2CFE_A_185,-324.828594592
2CFE_A_186,-324.421256307
2CFE_A_187,-325.510322069
2CFE_A_188,-324.885871998
2CFE_A_189,-324.424967563
2CFE_A_19,-324.362947984
2CFE_A_190,-324.64820545
2CFE_A_191,-325.326584183
2CFE_A_192,-324.313167192
2CFE_A_193,-325.637757108
2CFE_A_194,-324.487824871
2CFE_A_195,-326.391065897
2CFE_A_196,-325.032110475
2CFE_A_197,-326.244472764
2CFE_A_198,-324.775680294
2CFE_A_199,-324.366806747
2CFE_A_2,-326.436924965
2CFE_A_20,-324.895632759
2CFE_A_200,-324.558887836
2CFE_A_201,-324.168117287
2CFE_A_202,-326.746903388
2CFE_A_203,-324.937624034
2CFE_A_204,-324.789755756
2CFE_A_205,-326.047917962
2CFE_A_206,-324.583764758
2CFE_A_207,-324.215197704
2CFE_A_208,-325.607192046
2CFE_A_209,-325.61024474
2CFE_A_21,-324.000606
2CFE_A_210,-324.989912407
2CFE_A_211,-324.450300787
2CFE_A_212,-324.233623659
2CFE_A_213,-324.576286573
2CFE_A_214,-326.253066812
2CFE_A_215,-324.09506853
2CFE_A_216,-325.970111153
2CFE_A_217,-324.971244541
2CFE_A_218,-326.256282001
2CFE_A_219,-325.447868073
2CFE_A_22,-326.139220316
2CFE_A_220,-325.456306544
2CFE_A_221,-326.459749932
2CFE_A_222,-326.099963788
2CFE_A_223,-325.283758877
2CFE_A_224,-324.221732295
2CFE_A_225,-326.237803629
2CFE_A_226,-326.215401188
2CFE_A_227,-324.984987555
2CFE_A_228,-326.546491763
2CFE_A_229,-324.389668381
2CFE_A_23,-324.863758922
2CFE_A_230,-325.271214764
2CFE_A_231,-325.089851856
2CFE_A_232,-326.013154964
2CFE_A_233,-326.485898555
2CFE_A_234,-325.457574297
2CFE_A_235,-325.355396711
2CFE_A_236,-325.148405841
2CFE_A_237,-325.429215678
2CFE_A_238,-325.768438382
2CFE_A_239,-324.717398655
2CFE_A_24,-324.721098423
2CFE_A_240,-324.392022774
2CFE_A_241,-324.323320567
2CFE_A_242,-324.538622863
2CFE_A_243,-324.979819267
2CFE_A_244,-325.717952162
2CFE_A_245,-325.830112438
2CFE_A_246,-325.671731967
2CFE_A_247,-326.379453519
2CFE_A_248,-326.081289861
2CFE_A_249,-326.727265321
2CFE_A_25,-326.558413126
2CFE_A_250,-326.838341579
2CFE_A_251,-323.917610662
2CFE_A_252,-325.920952625
2CFE_A_253,-324.71988594
2CFE_A_254,-326.002166817
2CFE_A_255,-326.663100134
2CFE_A_256,-325.09409765
2CFE_A_257,-329.04044726
2CFE_A_258,-325.550518211
2CFE_A_259,-324.510184041
2CFE_A_26,-325.204159312
2CFE_A_260,-327.579347184
2CFE_A_261,-325.915542623
2CFE_A_262,-325.041496807
2CFE_A_263,-325.555275718
2CFE_A_264,-324.806163176
2CFE_A_265,-327.884785296
2CFE_A_266,-325.427452811
2CFE_A_267,-326.986814352
2CFE_A_268,-326.162493516
2CFE_A_269,-325.265311723
2CFE_A_27,-325.565281716
2CFE_A_270,-324.493213123
2CFE_A_271,-324.349548981
2CFE_A_272,-324.694777377
2CFE_A_273,-324.634242286
2CFE_A_274,-324.904768299
2CFE_A_275,-325.948660435
2CFE_A_276,-324.907402078
2CFE_A_277,-326.599473978
2CFE_A_278,-324.479893721
2CFE_A_279,-325.645065449
2CFE_A_28,-325.545139578
2CFE_A_280,-324.694486286
2CFE_A_281,-325.050811804
2CFE_A_282,-325.087312875
2CFE_A_283,-326.238612529
2CFE_A_284,-324.149739668
2CFE_A_285,-325.197162569
2CFE_A_286,-324.904277325
2CFE_A_287,-325.531177428
2CFE_A_288,-325.37928773
2CFE_A_289,-324.759646904
2CFE_A_29,-326.387158936
2CFE_A_290,-324.644270784
2CFE_A_291,-324.494119367
2CFE_A_292,-325.302890985
2CFE_A_293,-326.023875672
2CFE_A_294,-325.170893566
2CFE_A_295,-324.658595814
2CFE_A_296,-325.355104474
2CFE_A_297,-324.905882877
2CFE_A_298,-325.810300353
2CFE_A_299,-325.155315687
2CFE_A_3,-326.66313609
2CFE_A_30,-324.246012896
2CFE_A_300,-324.811815758
2CFE_A_301,-325.842200477
2CFE_A_302,-325.42542167
2CFE_A_303,-325.927045858
2CFE_A_304,-325.16851073
2CFE_A_305,-326.272932514
2CFE_A_306,-325.16488333
2CFE_A_307,-324.860828595
2CFE_A_308,-326.714134583
2CFE_A_309,-325.499826371
2CFE_A_31,-326.718753241
2CFE_A_310,-325.862907875
2CFE_A_311,-325.361820384
2CFE_A_312,-324.991228243
2CFE_A_313,-325.317524644
2CFE_A_314,-324.828077998
2CFE_A_315,-324.891207838
2CFE_A_316,-326.132083662
2CFE_A_317,-327.090263475
2CFE_A_318,-326.167162495
2CFE_A_319,-325.455763583
2CFE_A_32,-325.357695285
2CFE_A_320,-325.43395417
2CFE_A_321,-325.871416051
2CFE_A_322,-324.87476262
2CFE_A_323,-326.456137586
2CFE_A_324,-327.854090119
2CFE_A_325,-326.217943707
2CFE_A_326,-327.287299439
2CFE_A_327,-325.658309908
2CFE_A_328,-325.907455334
2CFE_A_329,-325.16700552
2CFE_A_33,-324.682873754
2CFE_A_330,-324.602842716
2CFE_A_331,-324.653720597
2CFE_A_332,-326.18206102
2CFE_A_333,-325.448792144
2CFE_A_334,-325.547961472
2CFE_A_335,-326.631608496
2CFE_A_336,-325.022014935
2CFE_A_337,-325.313298879
2CFE_A_338,-325.856023261
2CFE_A_339,-325.468474163
2CFE_A_34,-325.79322146
2CFE_A_340,-325.406389686
2CFE_A_341,-325.2553022
2CFE_A_342,-326.879745915
2CFE_A_343,-325.244789693
2CFE_A_344,-325.349569792
2CFE_A_345,-327.498490635
2CFE_A_346,-324.348599056
2CFE_A_347,-325.298004052
2CFE_A_348,-324.816406115
2CFE_A_349,-324.696578766
2CFE_A_35,-325.533740755
2CFE_A_350,-324.693828595
2CFE_A_351,-325.407986929
2CFE_A_352,-324.438834842
2CFE_A_353,-325.93804367
2CFE_A_354,-324.798872683
2CFE_A_355,-325.890020977
2CFE_A_356,-328.097117945
2CFE_A_357,-325.601578865
2CFE_A_358,-325.890560102
2CFE_A_359,-325.060457058
2CFE_A_36,-326.172352404
2CFE_A_360,-326.067617473
2CFE_A_361,-325.337631346
