2A84_A_1 -520.517
2A84_A_2 -526.403
2A84_A_3 -530.441
2A84_A_4 -530.481
2A84_A_5 -527.170
2A84_A_6 -529.703
2A84_A_7 -523.708
2A84_A_8 -528.718
2A84_A_9 -527.701
2A84_A_10 -525.655
2A84_A_11 -522.522
2A84_A_12 -530.301
2A84_A_13 -527.097
2A84_A_14 -524.959
2A84_A_15 -528.205
2A84_A_16 -527.114
2A84_A_17 -530.626
2A84_A_18 -526.829
2A84_A_19 -526.318
2A84_A_20 -528.612
2A84_A_21 -522.813
2A84_A_22 -533.058
2A84_A_23 -526.737
2A84_A_24 -529.659
2A84_A_25 -529.551
2A84_A_26 -520.568
2A84_A_27 -533.262
2A84_A_28 -525.086
2A84_A_29 -530.089
2A84_A_30 -525.034
2A84_A_31 -518.589
2A84_A_32 -531.607
2A84_A_33 -528.401
2A84_A_34 -530.217
2A84_A_35 -527.899
2A84_A_36 -528.242
2A84_A_37 -531.328
2A84_A_38 -526.231
2A84_A_39 -529.356
2A84_A_40 -529.485
2A84_A_41 -525.209
2A84_A_42 -528.318
2A84_A_43 -528.979
2A84_A_44 -528.282
2A84_A_45 -524.776
2A84_A_46 -527.537
2A84_A_47 -523.945
2A84_A_48 -524.481
2A84_A_49 -534.135
2A84_A_50 -532.598
2A84_A_51 -531.530
2A84_A_52 -523.645
2A84_A_53 -525.765
2A84_A_54 -526.800
2A84_A_55 -531.120
2A84_A_56 -527.020
2A84_A_57 -524.944
2A84_A_58 -524.933
2A84_A_59 -523.202
2A84_A_60 -528.381
2A84_A_61 -528.840
2A84_A_62 -532.175
2A84_A_63 -527.489
2A84_A_64 -529.428
2A84_A_65 -522.679
2A84_A_66 -530.940
2A84_A_67 -526.360
2A84_A_68 -525.464
2A84_A_69 -524.143
2A84_A_70 -523.137
2A84_A_71 -529.071
2A84_A_72 -526.446
2A84_A_73 -531.740
2A84_A_74 -527.626
2A84_A_75 -518.843
2A84_A_76 -533.371
2A84_A_77 -525.601
2A84_A_78 -524.898
2A84_A_79 -530.477
2A84_A_80 -534.333
2A84_A_81 -530.915
2A84_A_82 -530.569
2A84_A_83 -527.340
2A84_A_84 -527.085
2A84_A_85 -526.202
2A84_A_86 -525.494
2A84_A_87 -533.899
2A84_A_88 -526.923
2A84_A_89 -522.701
2A84_A_90 -525.453
2A84_A_91 -527.324
2A84_A_92 -531.200
2A84_A_93 -527.554
2A84_A_94 -528.346
2A84_A_95 -526.978
2A84_A_96 -527.377
2A84_A_97 -524.894
2A84_A_98 -526.262
2A84_A_99 -525.569
2A84_A_100 -531.761
2A84_A_101 -528.010
2A84_A_102 -525.512
2A84_A_103 -526.216
2A84_A_104 -527.209
2A84_A_105 -529.417
2A84_A_106 -530.801
2A84_A_107 -529.518
2A84_A_108 -527.856
2A84_A_109 -529.915
2A84_A_110 -531.312
2A84_A_111 -526.215
2A84_A_112 -524.126
2A84_A_113 -544.124
2A84_A_114 -528.012
2A84_A_115 -528.852
2A84_A_116 -528.926
2A84_A_117 -526.005
2A84_A_118 -526.573
2A84_A_119 -532.326
2A84_A_120 -527.708
2A84_A_121 -523.489
2A84_A_122 -528.532
2A84_A_123 -527.843
2A84_A_124 -521.356
2A84_A_125 -525.672
2A84_A_126 -525.562
2A84_A_127 -530.546
2A84_A_128 -525.762
2A84_A_129 -526.863
2A84_A_130 -522.379
2A84_A_131 -524.038
2A84_A_132 -524.494
2A84_A_133 -522.274
2A84_A_134 -528.625
2A84_A_135 -528.104
2A84_A_136 -534.262
2A84_A_137 -530.519
2A84_A_138 -530.867
2A84_A_139 -525.148
2A84_A_140 -519.249
2A84_A_141 -528.476
2A84_A_142 -530.940
2A84_A_143 -525.322
2A84_A_144 -526.075
2A84_A_145 -527.858
2A84_A_146 -531.016
2A84_A_147 -525.440
2A84_A_148 -527.547
