2CJM_C_1 -542.615
2CJM_C_2 -543.748
2CJM_C_3 -546.267
2CJM_C_4 -542.984
2CJM_C_5 -549.182
2CJM_C_6 -543.896
2CJM_C_7 -555.598
2CJM_C_8 -545.193
2CJM_C_9 -544.291
2CJM_C_10 -542.083
2CJM_C_11 -542.074
2CJM_C_12 -538.907
2CJM_C_13 -545.290
2CJM_C_14 -542.625
2CJM_C_15 -536.539
2CJM_C_16 -542.480
2CJM_C_17 -550.726
2CJM_C_18 -544.819
2CJM_C_19 -538.220
2CJM_C_20 -545.069
2CJM_C_21 -541.559
2CJM_C_22 -540.694
2CJM_C_23 -543.696
2CJM_C_24 -543.612
2CJM_C_25 -544.557
2CJM_C_26 -536.959
2CJM_C_27 -546.771
2CJM_C_28 -541.558
2CJM_C_29 -539.291
2CJM_C_30 -540.505
2CJM_C_31 -545.154
2CJM_C_32 -543.925
2CJM_C_33 -548.704
2CJM_C_34 -547.597
2CJM_C_35 -543.893
2CJM_C_36 -556.075
2CJM_C_37 -543.114
2CJM_C_38 -541.917
2CJM_C_39 -544.265
2CJM_C_40 -545.130
2CJM_C_41 -541.090
2CJM_C_42 -544.034
2CJM_C_43 -541.742
2CJM_C_44 -538.623
2CJM_C_45 -557.219
2CJM_C_46 -541.567
2CJM_C_47 -539.071
2CJM_C_48 -541.787
2CJM_C_49 -540.603
2CJM_C_50 -550.938
2CJM_C_51 -539.675
2CJM_C_52 -538.102
2CJM_C_53 -540.208
2CJM_C_54 -556.236
2CJM_C_55 -544.998
2CJM_C_56 -544.659
2CJM_C_57 -559.358
2CJM_C_58 -546.184
2CJM_C_59 -541.908
2CJM_C_60 -540.471
2CJM_C_61 -553.148
2CJM_C_62 -542.152
2CJM_C_63 -537.170
2CJM_C_64 -544.179
2CJM_C_65 -544.415
2CJM_C_66 -552.177
2CJM_C_67 -536.664
2CJM_C_68 -543.904
2CJM_C_69 -543.263
2CJM_C_70 -546.643
2CJM_C_71 -541.432
2CJM_C_72 -544.574
2CJM_C_73 -542.350
2CJM_C_74 -537.423
2CJM_C_75 -558.630
2CJM_C_76 -554.185
2CJM_C_77 -555.353
2CJM_C_78 -552.787
2CJM_C_79 -544.345
2CJM_C_80 -541.152
2CJM_C_81 -556.112
2CJM_C_82 -545.385
2CJM_C_83 -544.174
2CJM_C_84 -544.305
2CJM_C_85 -544.938
2CJM_C_86 -539.521
2CJM_C_87 -548.203
2CJM_C_88 -553.138
2CJM_C_89 -548.553
2CJM_C_90 -542.081
2CJM_C_91 -545.631
2CJM_C_92 -555.183
2CJM_C_93 -543.182
2CJM_C_94 -542.103
2CJM_C_95 -546.088
2CJM_C_96 -544.179
2CJM_C_97 -538.424
2CJM_C_98 -539.767
2CJM_C_99 -544.158
2CJM_C_100 -540.446
2CJM_C_101 -549.285
2CJM_C_102 -547.222
2CJM_C_103 -536.034
2CJM_C_104 -543.501
2CJM_C_105 -541.877
2CJM_C_106 -554.269
2CJM_C_107 -544.380
2CJM_C_108 -546.464
2CJM_C_109 -541.121
2CJM_C_110 -544.068
2CJM_C_111 -542.990
2CJM_C_112 -541.087
2CJM_C_113 -540.947
2CJM_C_114 -542.303
2CJM_C_115 -546.476
2CJM_C_116 -543.550
2CJM_C_117 -545.023
2CJM_C_118 -555.851
2CJM_C_119 -553.721
2CJM_C_120 -543.873
2CJM_C_121 -545.298
2CJM_C_122 -540.706
2CJM_C_123 -544.797
2CJM_C_124 -546.115
2CJM_C_125 -556.012
2CJM_C_126 -541.771
2CJM_C_127 -557.041
2CJM_C_128 -558.374
2CJM_C_129 -544.722
2CJM_C_130 -540.587
2CJM_C_131 -547.838
2CJM_C_132 -544.280
2CJM_C_133 -552.930
2CJM_C_134 -538.353
2CJM_C_135 -543.772
2CJM_C_136 -541.029
2CJM_C_137 -540.400
2CJM_C_138 -555.415
2CJM_C_139 -542.892
2CJM_C_140 -538.909
2CJM_C_141 -549.435
2CJM_C_142 -542.370
2CJM_C_143 -542.329
2CJM_C_144 -542.561
2CJM_C_145 -542.832
2CJM_C_146 -542.448
2CJM_C_147 -541.541
2CJM_C_148 -554.929
2CJM_C_149 -539.598
