2BR9_A_1 -542.888
2BR9_A_2 -547.030
2BR9_A_3 -537.776
2BR9_A_4 -538.487
2BR9_A_5 -552.584
2BR9_A_6 -547.626
2BR9_A_7 -553.343
2BR9_A_8 -539.114
2BR9_A_9 -536.997
2BR9_A_10 -536.916
2BR9_A_11 -536.856
2BR9_A_12 -543.101
2BR9_A_13 -552.333
2BR9_A_14 -533.781
2BR9_A_15 -540.087
2BR9_A_16 -551.448
2BR9_A_17 -534.329
2BR9_A_18 -536.924
2BR9_A_19 -537.102
2BR9_A_20 -545.308
2BR9_A_21 -532.510
2BR9_A_22 -546.227
2BR9_A_23 -540.766
2BR9_A_24 -551.782
2BR9_A_25 -547.059
2BR9_A_26 -547.880
2BR9_A_27 -552.172
2BR9_A_28 -542.616
2BR9_A_29 -538.301
2BR9_A_30 -538.288
2BR9_A_31 -540.700
2BR9_A_32 -534.718
2BR9_A_33 -549.528
2BR9_A_34 -535.745
2BR9_A_35 -539.440
2BR9_A_36 -539.404
2BR9_A_37 -541.114
2BR9_A_38 -546.410
2BR9_A_39 -539.933
2BR9_A_40 -532.022
2BR9_A_41 -546.405
2BR9_A_42 -546.088
2BR9_A_43 -539.637
2BR9_A_44 -539.488
2BR9_A_45 -541.314
2BR9_A_46 -535.620
2BR9_A_47 -535.909
2BR9_A_48 -542.895
2BR9_A_49 -547.904
2BR9_A_50 -538.364
2BR9_A_51 -547.540
2BR9_A_52 -547.300
2BR9_A_53 -553.208
2BR9_A_54 -546.780
2BR9_A_55 -545.869
2BR9_A_56 -539.545
2BR9_A_57 -542.478
2BR9_A_58 -535.861
2BR9_A_59 -542.645
2BR9_A_60 -546.365
2BR9_A_61 -538.843
2BR9_A_62 -541.311
2BR9_A_63 -537.846
2BR9_A_64 -549.954
2BR9_A_65 -538.896
2BR9_A_66 -545.245
2BR9_A_67 -546.246
2BR9_A_68 -531.482
2BR9_A_69 -537.374
2BR9_A_70 -548.444
2BR9_A_71 -532.410
2BR9_A_72 -539.557
2BR9_A_73 -532.020
2BR9_A_74 -543.628
2BR9_A_75 -539.919
2BR9_A_76 -541.628
2BR9_A_77 -543.594
2BR9_A_78 -537.174
2BR9_A_79 -536.001
2BR9_A_80 -538.418
2BR9_A_81 -536.900
2BR9_A_82 -540.428
2BR9_A_83 -534.230
2BR9_A_84 -547.713
2BR9_A_85 -546.344
2BR9_A_86 -539.749
2BR9_A_87 -536.959
2BR9_A_88 -543.563
2BR9_A_89 -531.483
2BR9_A_90 -535.981
2BR9_A_91 -537.231
2BR9_A_92 -539.760
2BR9_A_93 -540.391
2BR9_A_94 -546.286
2BR9_A_95 -537.031
2BR9_A_96 -545.135
2BR9_A_97 -549.866
2BR9_A_98 -541.146
2BR9_A_99 -557.169
2BR9_A_100 -537.547
2BR9_A_101 -541.613
2BR9_A_102 -540.386
2BR9_A_103 -547.526
2BR9_A_104 -535.974
2BR9_A_105 -548.021
2BR9_A_106 -527.062
2BR9_A_107 -544.920
2BR9_A_108 -537.546
2BR9_A_109 -540.492
2BR9_A_110 -543.825
2BR9_A_111 -537.072
2BR9_A_112 -546.790
2BR9_A_113 -537.248
2BR9_A_114 -537.981
2BR9_A_115 -549.416
2BR9_A_116 -550.361
