PDB,Rosetta Score
1YPI_A_1,-425.712084015
1YPI_A_10,-425.530490929
1YPI_A_100,-425.671229731
1YPI_A_101,-424.82279727
1YPI_A_102,-426.38272289
1YPI_A_103,-424.654732941
1YPI_A_104,-426.055385551
1YPI_A_105,-425.663255287
1YPI_A_106,-426.246510082
1YPI_A_107,-425.058690691
1YPI_A_108,-424.122708712
1YPI_A_109,-424.905675424
1YPI_A_11,-424.380809567
1YPI_A_110,-425.206175027
1YPI_A_111,-425.669449608
1YPI_A_112,-426.152280651
1YPI_A_113,-424.845072628
1YPI_A_114,-424.23289166
1YPI_A_115,-426.46581306
1YPI_A_116,-426.167949921
1YPI_A_117,-426.859253873
1YPI_A_118,-425.066214674
1YPI_A_119,-425.465620355
1YPI_A_12,-426.645505007
1YPI_A_120,-424.870847565
1YPI_A_121,-425.64007418
1YPI_A_122,-424.399500275
1YPI_A_123,-425.209323802
1YPI_A_124,-424.276513618
1YPI_A_125,-425.295692874
1YPI_A_126,-426.406796212
1YPI_A_127,-425.236085558
1YPI_A_128,-426.404993442
1YPI_A_129,-425.632899366
1YPI_A_13,-425.062477274
1YPI_A_130,-426.148354536
1YPI_A_131,-425.108542938
1YPI_A_132,-424.877486578
1YPI_A_133,-425.086446585
1YPI_A_134,-425.196140108
1YPI_A_135,-425.834004089
1YPI_A_136,-424.649660079
1YPI_A_137,-426.050128421
1YPI_A_138,-425.58042871
1YPI_A_139,-425.233830364
1YPI_A_14,-426.008813577
1YPI_A_140,-426.291672814
1YPI_A_141,-424.856817441
1YPI_A_142,-426.010229963
1YPI_A_143,-424.516292732
1YPI_A_144,-424.429753358
1YPI_A_145,-426.453496692
1YPI_A_146,-424.472007639
1YPI_A_147,-424.578489139
1YPI_A_148,-424.167658339
1YPI_A_149,-424.321404166
1YPI_A_15,-425.14120053
1YPI_A_150,-425.346581823
1YPI_A_151,-424.766433122
1YPI_A_152,-424.753405215
1YPI_A_153,-425.290234694
1YPI_A_154,-426.836011588
1YPI_A_155,-425.097038179
1YPI_A_156,-425.52270338
1YPI_A_157,-425.977420287
1YPI_A_158,-425.44495343
1YPI_A_159,-425.528852622
1YPI_A_16,-425.295951533
1YPI_A_160,-426.138441479
1YPI_A_161,-425.551370277
1YPI_A_162,-425.734880348
1YPI_A_163,-424.656099741
1YPI_A_164,-425.522950079
1YPI_A_165,-424.23215146
1YPI_A_166,-424.982886982
1YPI_A_167,-425.365620991
1YPI_A_168,-424.24352826
1YPI_A_169,-426.24551052
1YPI_A_17,-425.451637567
1YPI_A_170,-425.274683016
1YPI_A_171,-424.623520229
1YPI_A_172,-427.570298808
1YPI_A_173,-425.300950111
1YPI_A_174,-425.36339035
1YPI_A_175,-425.157715652
1YPI_A_176,-424.935234458
1YPI_A_177,-425.186560085
1YPI_A_178,-425.754774804
1YPI_A_179,-426.839468813
1YPI_A_18,-424.685529342
1YPI_A_180,-425.004683623
1YPI_A_181,-426.542039609
1YPI_A_182,-425.086119307
1YPI_A_183,-427.578786578
1YPI_A_184,-425.702233696
1YPI_A_185,-425.227628495
1YPI_A_186,-424.286752458
1YPI_A_187,-425.453307399
1YPI_A_188,-426.116834327
1YPI_A_189,-425.782512707
1YPI_A_19,-424.746815986
1YPI_A_190,-425.560280273
1YPI_A_191,-424.973966208
1YPI_A_192,-424.979406117
1YPI_A_193,-424.381652066
1YPI_A_194,-424.375836606
1YPI_A_195,-424.085679029
1YPI_A_196,-427.01809434
1YPI_A_197,-425.436281603
1YPI_A_198,-424.681980106
1YPI_A_199,-425.554269154
1YPI_A_2,-424.23519376
1YPI_A_20,-425.264153291
1YPI_A_200,-425.994195262
1YPI_A_201,-427.07282042
1YPI_A_202,-425.343066943
1YPI_A_203,-425.570063028
1YPI_A_204,-427.046791247
1YPI_A_205,-426.137991483
1YPI_A_206,-424.940591821
1YPI_A_207,-425.814142818
1YPI_A_208,-425.871773363
1YPI_A_209,-426.181028886
1YPI_A_21,-424.920284535
1YPI_A_210,-428.045953939
1YPI_A_211,-425.608120431
1YPI_A_212,-424.379039628
1YPI_A_213,-425.031931331
1YPI_A_214,-425.125042606
1YPI_A_215,-424.577560207
1YPI_A_216,-425.565575633
1YPI_A_217,-424.701022812
1YPI_A_218,-426.071353309
1YPI_A_219,-425.4347712
1YPI_A_22,-425.108296861
1YPI_A_220,-425.193561046
1YPI_A_221,-424.2137316
1YPI_A_222,-424.795494601
1YPI_A_223,-424.7417682
1YPI_A_224,-425.702578221
1YPI_A_225,-425.233345168
1YPI_A_226,-425.616301389
1YPI_A_227,-426.569948854
1YPI_A_228,-425.03496052
1YPI_A_229,-424.173074118
1YPI_A_23,-425.500393871
1YPI_A_230,-424.619126383
1YPI_A_231,-424.635996792
1YPI_A_232,-424.98097983
1YPI_A_233,-425.474218118
1YPI_A_234,-424.403954024
1YPI_A_235,-424.756220872
1YPI_A_236,-427.159060583
1YPI_A_237,-424.99170012
1YPI_A_238,-424.394181235
1YPI_A_239,-425.864083895
1YPI_A_24,-425.363602808
1YPI_A_240,-425.876263057
1YPI_A_241,-424.977293192
1YPI_A_242,-425.740930277
1YPI_A_243,-424.742043911
1YPI_A_244,-424.935062757
1YPI_A_245,-425.651540839
1YPI_A_246,-424.411461011
1YPI_A_247,-425.280679494
1YPI_A_248,-424.333234641
1YPI_A_249,-424.343381186
1YPI_A_25,-425.199762814
1YPI_A_250,-424.852989217
1YPI_A_251,-424.756328499
1YPI_A_252,-425.049244909
1YPI_A_253,-425.064979663
1YPI_A_254,-425.2467864
1YPI_A_255,-425.407519065
1YPI_A_256,-424.861901755
1YPI_A_257,-425.860716242
1YPI_A_258,-424.107440775
1YPI_A_259,-426.062532615
1YPI_A_26,-424.886458359
1YPI_A_260,-425.967910547
1YPI_A_261,-424.573161435
1YPI_A_262,-424.587376123
1YPI_A_263,-425.395647328
1YPI_A_264,-426.366834764
1YPI_A_265,-425.004414619
1YPI_A_266,-425.484185983
1YPI_A_267,-424.966187109
1YPI_A_268,-423.998195089
1YPI_A_269,-425.268688523
1YPI_A_27,-425.31958684
1YPI_A_270,-424.119994783
1YPI_A_271,-426.741773402
1YPI_A_272,-424.93246804
1YPI_A_273,-425.986536812
1YPI_A_274,-423.942975867
1YPI_A_275,-424.09372325
1YPI_A_276,-424.630668187
1YPI_A_277,-426.717152673
1YPI_A_278,-425.866552576
1YPI_A_279,-425.561780867
1YPI_A_28,-425.186321377
1YPI_A_280,-424.757552295
1YPI_A_281,-425.316067083
1YPI_A_282,-425.041164643
1YPI_A_283,-425.890069934
1YPI_A_284,-425.84172244
1YPI_A_285,-427.132082437
1YPI_A_286,-425.346733259
1YPI_A_287,-425.382785863
1YPI_A_288,-426.403770326
1YPI_A_289,-426.292972652
1YPI_A_29,-424.543507952
1YPI_A_290,-424.904872053
1YPI_A_291,-426.168951993
1YPI_A_292,-425.449019719
1YPI_A_293,-425.098005629
1YPI_A_294,-425.305381993
1YPI_A_295,-425.479737904
1YPI_A_296,-424.722462601
1YPI_A_297,-424.265084242
1YPI_A_298,-424.842902039
1YPI_A_299,-424.651292001
1YPI_A_3,-425.331324527
1YPI_A_30,-426.292171893
1YPI_A_300,-426.739580373
1YPI_A_301,-424.311840675
1YPI_A_302,-425.473804377
1YPI_A_303,-424.602905907
1YPI_A_304,-424.316045545
1YPI_A_305,-425.217865105
1YPI_A_306,-425.343267087
1YPI_A_307,-425.69324743
1YPI_A_308,-425.983458777
1YPI_A_309,-426.741884323
1YPI_A_31,-424.879317838
1YPI_A_310,-424.744674182
1YPI_A_311,-425.202971839
1YPI_A_312,-424.732532776
1YPI_A_313,-425.834246867
1YPI_A_314,-425.152032959
1YPI_A_315,-425.260523656
1YPI_A_316,-425.512199332
1YPI_A_317,-424.463965318
1YPI_A_318,-425.890851279
1YPI_A_319,-425.221870248
1YPI_A_32,-426.100054084
1YPI_A_320,-425.149125508
1YPI_A_321,-424.839184022
1YPI_A_322,-426.492244439
1YPI_A_323,-424.993653085
1YPI_A_324,-424.48042948
1YPI_A_325,-426.506085022
1YPI_A_326,-425.253829913
1YPI_A_327,-426.005701967
1YPI_A_328,-424.653871206
1YPI_A_329,-426.505375548
1YPI_A_33,-425.334956968
1YPI_A_330,-424.63673291
1YPI_A_331,-425.085725055
1YPI_A_332,-424.893709923
1YPI_A_333,-425.616538498
1YPI_A_334,-424.017262221
1YPI_A_335,-425.957467729
1YPI_A_336,-428.183095536
1YPI_A_337,-425.491228922
1YPI_A_338,-425.021849844
1YPI_A_339,-425.885976348
1YPI_A_34,-425.491320966
1YPI_A_340,-424.604193786
1YPI_A_341,-425.16860729
1YPI_A_342,-425.49630814
1YPI_A_343,-425.128651197
1YPI_A_344,-424.348559229
1YPI_A_345,-426.204551078
1YPI_A_346,-424.663469648
1YPI_A_347,-425.307802174
1YPI_A_348,-425.715302078
1YPI_A_349,-424.218778829
1YPI_A_35,-424.714009696
1YPI_A_350,-425.272552086
1YPI_A_351,-424.907346601
1YPI_A_352,-425.006770218
1YPI_A_353,-427.228421335
1YPI_A_354,-425.249785717
1YPI_A_355,-425.080328077
1YPI_A_356,-425.707160212
1YPI_A_357,-425.878061109
1YPI_A_358,-425.425558998
1YPI_A_359,-426.642110245
1YPI_A_36,-426.072169747
1YPI_A_360,-423.353131526
1YPI_A_361,-425.117483724
1YPI_A_362,-425.634816591
1YPI_A_363,-425.319396475
1YPI_A_364,-424.534385337
1YPI_A_365,-427.09034327
1YPI_A_366,-424.594926269
1YPI_A_367,-426.530330967
1YPI_A_368,-425.182465562
1YPI_A_369,-424.119360291
1YPI_A_37,-424.901984498
1YPI_A_370,-425.812493941
1YPI_A_371,-424.947057999
1YPI_A_372,-425.181699125
1YPI_A_373,-425.032452138
1YPI_A_374,-423.704473727
1YPI_A_375,-426.226633945
1YPI_A_376,-425.51133908
1YPI_A_377,-427.023616913
1YPI_A_378,-425.951443566
1YPI_A_379,-425.233693071
1YPI_A_38,-426.94521676
1YPI_A_380,-425.417116507
1YPI_A_381,-424.189489141
1YPI_A_382,-425.933824024
1YPI_A_383,-424.975360095
1YPI_A_384,-427.759146817
1YPI_A_385,-425.551263111
1YPI_A_386,-425.190748108
1YPI_A_387,-425.194299093
1YPI_A_388,-424.831472509
1YPI_A_389,-427.539074971
1YPI_A_39,-424.922888521
1YPI_A_390,-425.073695154
1YPI_A_391,-423.732048322
1YPI_A_392,-424.303717194
1YPI_A_393,-426.262371543
1YPI_A_394,-425.601374807
1YPI_A_395,-425.363583856
1YPI_A_396,-424.45343592
1YPI_A_397,-425.745391287
1YPI_A_398,-425.323499265
1YPI_A_399,-425.499374123
1YPI_A_4,-425.472837407
1YPI_A_40,-426.033719858
1YPI_A_400,-424.226052429
1YPI_A_401,-425.474939021
1YPI_A_402,-424.951642949
1YPI_A_403,-425.062308989
1YPI_A_404,-426.024725596
1YPI_A_405,-426.073759137
1YPI_A_406,-424.656801116
1YPI_A_407,-425.069396008
1YPI_A_408,-425.545604277
1YPI_A_409,-424.57363797
1YPI_A_41,-425.518611039
1YPI_A_410,-425.075812057
1YPI_A_411,-425.213943735
1YPI_A_412,-426.595295329
1YPI_A_413,-424.322298097
1YPI_A_414,-425.886841555
1YPI_A_415,-426.519014274
1YPI_A_416,-427.136779272
1YPI_A_417,-427.048021862
1YPI_A_418,-424.779937536
1YPI_A_419,-425.294543072
1YPI_A_42,-425.983753323
1YPI_A_420,-426.069980573
1YPI_A_421,-425.047024877
1YPI_A_422,-425.022719654
1YPI_A_423,-425.553465979
1YPI_A_424,-424.819497863
1YPI_A_425,-425.22884867
1YPI_A_426,-425.769144994
1YPI_A_427,-424.292794547
1YPI_A_428,-424.621518415
1YPI_A_429,-425.307230896
1YPI_A_43,-425.20904371
1YPI_A_430,-425.937522579
1YPI_A_431,-425.101063852
1YPI_A_432,-425.565689977
1YPI_A_433,-425.076618033
1YPI_A_434,-425.918718074
1YPI_A_435,-425.016062916
1YPI_A_436,-425.127205261
1YPI_A_437,-425.042932476
1YPI_A_438,-425.009061988
