PDB,Rosetta Score
1RII_A_1,-493.737388815
1RII_A_10,-492.229511417
1RII_A_100,-493.056515083
1RII_A_101,-492.285163094
1RII_A_102,-492.456188235
1RII_A_103,-491.259018105
1RII_A_104,-491.405857474
1RII_A_105,-490.669872221
1RII_A_106,-492.673414382
1RII_A_107,-493.003599275
1RII_A_108,-492.411258709
1RII_A_109,-493.770683289
1RII_A_11,-491.887039052
1RII_A_110,-492.336078132
1RII_A_111,-493.840353855
1RII_A_112,-491.595208973
1RII_A_113,-493.176771509
1RII_A_114,-493.238405975
1RII_A_115,-494.655921241
1RII_A_116,-491.844326633
1RII_A_117,-492.781893805
1RII_A_118,-491.593489822
1RII_A_119,-491.78807647
1RII_A_12,-492.423540519
1RII_A_120,-491.425514767
1RII_A_121,-491.421986454
1RII_A_122,-492.306874412
1RII_A_123,-493.196123
1RII_A_124,-493.755641553
1RII_A_125,-493.151843821
1RII_A_126,-492.343795702
1RII_A_127,-492.877461558
1RII_A_128,-492.072627259
1RII_A_129,-492.715668025
1RII_A_13,-492.54971871
1RII_A_130,-491.318758596
1RII_A_131,-490.942631766
1RII_A_132,-491.82441817
1RII_A_133,-491.342905272
1RII_A_134,-491.630406544
1RII_A_135,-491.863903904
1RII_A_136,-492.858990613
1RII_A_137,-493.27014972
1RII_A_138,-493.096656936
1RII_A_139,-491.941383238
1RII_A_14,-491.792754419
1RII_A_140,-492.912387255
1RII_A_141,-491.934367135
1RII_A_142,-491.630840686
1RII_A_143,-492.855241376
1RII_A_144,-493.101518913
1RII_A_145,-492.400829399
1RII_A_146,-492.666422452
1RII_A_147,-492.21344997
1RII_A_148,-492.405338933
1RII_A_149,-493.335776946
1RII_A_15,-491.50742126
1RII_A_150,-492.326460704
1RII_A_151,-492.271972197
1RII_A_152,-491.943196448
1RII_A_153,-492.689963007
1RII_A_154,-492.661268509
1RII_A_155,-491.465467052
1RII_A_156,-491.895113261
1RII_A_157,-492.584954721
1RII_A_158,-492.086992785
1RII_A_159,-491.943329326
1RII_A_16,-493.320943255
1RII_A_160,-492.183556149
1RII_A_161,-491.780091282
1RII_A_162,-492.213984417
1RII_A_163,-492.466894509
1RII_A_164,-492.775300504
1RII_A_165,-491.888668244
1RII_A_166,-493.138064518
1RII_A_167,-491.781023616
1RII_A_168,-491.283651922
1RII_A_169,-492.349999379
1RII_A_17,-491.773303116
1RII_A_170,-493.211355684
1RII_A_171,-491.893055788
1RII_A_172,-492.031065145
1RII_A_173,-492.660114116
1RII_A_174,-493.024499606
1RII_A_175,-492.849733289
1RII_A_176,-493.570997718
1RII_A_177,-492.137465462
1RII_A_178,-490.914747622
1RII_A_179,-492.530496679
1RII_A_18,-491.701950274
1RII_A_180,-491.846578848
1RII_A_181,-493.715877102
1RII_A_182,-491.523120252
1RII_A_183,-492.553040383
1RII_A_184,-492.265579302
1RII_A_185,-493.088810204
1RII_A_186,-493.242318971
1RII_A_187,-493.637112185
1RII_A_188,-492.44248717
1RII_A_189,-494.509195274
1RII_A_19,-493.392992945
1RII_A_190,-493.657253741
1RII_A_191,-492.776632697
1RII_A_192,-493.071187431
1RII_A_193,-492.665465493
1RII_A_194,-492.250980569
1RII_A_195,-492.373510187
1RII_A_196,-491.693800445
1RII_A_197,-493.048657127
1RII_A_198,-492.932095733
1RII_A_199,-493.068055091
1RII_A_2,-493.537851048
1RII_A_20,-492.371363976
1RII_A_200,-492.667905859
1RII_A_201,-491.811202746
1RII_A_202,-492.285505747
1RII_A_203,-492.074593035
1RII_A_204,-491.926598963
1RII_A_205,-492.540792566
1RII_A_206,-492.138159668
1RII_A_207,-491.352570597
1RII_A_208,-492.850910174
1RII_A_209,-492.002923988
1RII_A_21,-491.763018531
1RII_A_210,-491.22131121
1RII_A_211,-491.928441708
1RII_A_212,-491.420928109
1RII_A_213,-494.847166793
1RII_A_214,-493.139827045
1RII_A_215,-492.591907921
1RII_A_216,-493.135328527
1RII_A_217,-491.949055274
1RII_A_218,-492.05734035
1RII_A_219,-494.316616019
1RII_A_22,-491.535429717
1RII_A_220,-493.21589362
1RII_A_221,-491.444825554
1RII_A_222,-491.632592309
1RII_A_223,-492.545165383
1RII_A_224,-491.396327649
1RII_A_225,-492.645965983
1RII_A_226,-492.634633799
1RII_A_227,-492.733449276
1RII_A_228,-493.954779112
1RII_A_229,-493.017096583
1RII_A_23,-491.62267781
1RII_A_230,-491.817452921
1RII_A_231,-492.163335235
1RII_A_232,-492.388328723
1RII_A_233,-493.494962195
1RII_A_234,-491.936232578
1RII_A_235,-491.687379648
1RII_A_236,-491.384926475
1RII_A_237,-492.691595554
1RII_A_238,-493.124908176
1RII_A_239,-493.765224107
1RII_A_24,-492.557009816
1RII_A_240,-491.706351227
1RII_A_241,-494.018284734
1RII_A_242,-492.391125011
1RII_A_243,-491.762987151
1RII_A_244,-492.197479726
1RII_A_245,-491.445672096
1RII_A_246,-492.579360826
1RII_A_247,-492.327683371
1RII_A_248,-492.098394333
1RII_A_249,-491.630450419
1RII_A_25,-492.992086809
1RII_A_250,-491.607676766
1RII_A_251,-490.932400542
1RII_A_252,-491.664961808
1RII_A_253,-491.649526353
1RII_A_254,-490.846721073
1RII_A_255,-492.827062077
1RII_A_256,-493.945248753
1RII_A_257,-491.621602769
1RII_A_258,-492.371263426
1RII_A_259,-492.02386934
1RII_A_26,-492.104797902
1RII_A_260,-492.834365304
1RII_A_261,-491.912444011
1RII_A_262,-492.04129944
1RII_A_263,-492.066464368
1RII_A_264,-492.983733587
1RII_A_265,-492.713947562
1RII_A_266,-491.127190491
1RII_A_267,-492.318726926
1RII_A_268,-490.965124605
1RII_A_269,-492.983319465
1RII_A_27,-492.176191299
1RII_A_270,-492.491903704
1RII_A_271,-492.126455266
1RII_A_272,-491.617425056
1RII_A_273,-492.395058811
1RII_A_274,-491.767577593
1RII_A_275,-493.113216064
1RII_A_276,-491.571891042
1RII_A_277,-492.487856868
1RII_A_278,-493.11813574
1RII_A_279,-493.566336316
1RII_A_28,-491.913456721
1RII_A_280,-492.298199678
1RII_A_281,-493.058439705
1RII_A_282,-492.204409165
1RII_A_283,-491.149154675
1RII_A_284,-492.548238103
1RII_A_285,-491.294012862
1RII_A_286,-492.587028765
1RII_A_287,-492.222606191
1RII_A_288,-492.294517254
1RII_A_289,-492.503125707
1RII_A_29,-494.286117195
1RII_A_290,-492.371387821
1RII_A_291,-491.801048133
1RII_A_292,-493.432132145
1RII_A_293,-491.565651822
1RII_A_294,-492.162242952
1RII_A_295,-493.179792662
1RII_A_296,-492.253675318
1RII_A_297,-493.387716274
1RII_A_298,-492.152193251
1RII_A_299,-491.519295931
1RII_A_3,-491.952921622
1RII_A_30,-492.533370326
1RII_A_300,-493.352063681
1RII_A_301,-493.67359418
1RII_A_302,-492.977351447
1RII_A_303,-491.523290155
1RII_A_304,-493.986523904
1RII_A_305,-493.817027683
1RII_A_306,-493.425514598
1RII_A_307,-492.161233013
1RII_A_308,-492.374940884
1RII_A_309,-491.580905216
1RII_A_31,-491.801096212
1RII_A_310,-491.358379293
1RII_A_311,-492.761557772
1RII_A_312,-492.212887541
1RII_A_313,-492.408590515
1RII_A_314,-491.885313743
1RII_A_315,-492.264998103
1RII_A_316,-493.386266042
1RII_A_317,-492.231306046
1RII_A_318,-491.838219641
1RII_A_319,-491.849670265
1RII_A_32,-491.724363634
1RII_A_320,-491.926493258
1RII_A_321,-491.372667327
1RII_A_322,-491.950602125
1RII_A_323,-492.965666788
1RII_A_324,-492.552970331
1RII_A_325,-492.343546884
1RII_A_326,-493.282760375
1RII_A_327,-493.484688632
1RII_A_328,-492.882580385
1RII_A_329,-492.348873608
1RII_A_33,-491.140847195
1RII_A_330,-492.441185358
1RII_A_331,-492.213345493
1RII_A_332,-491.787473523
1RII_A_333,-493.114378455
1RII_A_334,-491.925200624
1RII_A_335,-492.183928904
1RII_A_336,-493.559007797
1RII_A_337,-491.756326754
1RII_A_338,-491.676236258
1RII_A_339,-492.321895107
1RII_A_34,-492.860423235
1RII_A_340,-494.824068511
1RII_A_341,-493.823402149
1RII_A_342,-492.860414131
1RII_A_343,-491.85220077
1RII_A_344,-492.346140645
1RII_A_345,-492.467670145
1RII_A_346,-491.681980807
1RII_A_347,-491.722202737
1RII_A_348,-493.006536779
1RII_A_349,-491.908449365
1RII_A_35,-491.726536611
1RII_A_350,-491.848550029
1RII_A_351,-492.343063231
1RII_A_352,-491.592370914
1RII_A_353,-491.798471268
1RII_A_354,-492.688809348
1RII_A_355,-493.511411293
1RII_A_356,-492.037340988
1RII_A_357,-491.699409902
1RII_A_358,-492.742333691
1RII_A_359,-492.338129822
1RII_A_36,-493.314274709
1RII_A_360,-492.025492868
1RII_A_361,-491.604827087
1RII_A_362,-491.828390872
1RII_A_363,-492.009881762
