1IBS_A_1 -564.516
1IBS_A_2 -563.487
1IBS_A_3 -562.615
1IBS_A_4 -561.071
1IBS_A_5 -565.064
1IBS_A_6 -557.985
1IBS_A_7 -559.263
1IBS_A_8 -560.329
1IBS_A_9 -560.759
1IBS_A_10 -562.320
1IBS_A_11 -557.792
1IBS_A_12 -556.234
1IBS_A_13 -558.975
1IBS_A_14 -563.883
1IBS_A_15 -559.982
1IBS_A_16 -564.211
1IBS_A_17 -565.358
1IBS_A_18 -560.347
1IBS_A_19 -561.847
1IBS_A_20 -566.009
1IBS_A_21 -562.863
1IBS_A_22 -562.992
1IBS_A_23 -559.740
1IBS_A_24 -561.820
1IBS_A_25 -565.872
1IBS_A_26 -558.780
1IBS_A_27 -557.920
1IBS_A_28 -560.946
1IBS_A_29 -560.857
1IBS_A_30 -565.560
1IBS_A_31 -562.450
1IBS_A_32 -564.520
1IBS_A_33 -560.061
1IBS_A_34 -562.465
1IBS_A_35 -564.050
1IBS_A_36 -559.945
1IBS_A_37 -557.648
1IBS_A_38 -561.652
1IBS_A_39 -561.906
1IBS_A_40 -562.558
1IBS_A_41 -557.954
1IBS_A_42 -556.341
1IBS_A_43 -562.695
1IBS_A_44 -563.229
1IBS_A_45 -559.456
1IBS_A_46 -564.021
1IBS_A_47 -560.572
1IBS_A_48 -564.672
1IBS_A_49 -563.938
1IBS_A_50 -563.362
1IBS_A_51 -567.510
1IBS_A_52 -558.604
1IBS_A_53 -561.595
1IBS_A_54 -559.998
1IBS_A_55 -565.122
1IBS_A_56 -560.712
1IBS_A_57 -565.214
1IBS_A_58 -564.712
1IBS_A_59 -561.457
1IBS_A_60 -561.621
1IBS_A_61 -562.053
1IBS_A_62 -563.057
1IBS_A_63 -562.092
1IBS_A_64 -561.031
1IBS_A_65 -562.152
1IBS_A_66 -565.200
1IBS_A_67 -563.999
1IBS_A_68 -563.356
1IBS_A_69 -561.393
1IBS_A_70 -562.722
1IBS_A_71 -560.771
1IBS_A_72 -562.848
1IBS_A_73 -559.310
1IBS_A_74 -563.183
1IBS_A_75 -562.687
1IBS_A_76 -561.666
1IBS_A_77 -564.440
1IBS_A_78 -562.661
1IBS_A_79 -562.054
1IBS_A_80 -564.406
1IBS_A_81 -559.784
1IBS_A_82 -559.128
1IBS_A_83 -561.356
1IBS_A_84 -565.641
1IBS_A_85 -566.778
1IBS_A_86 -561.938
1IBS_A_87 -563.886
1IBS_A_88 -563.438
1IBS_A_89 -563.094
1IBS_A_90 -563.534
1IBS_A_91 -559.207
1IBS_A_92 -564.864
1IBS_A_93 -563.957
1IBS_A_94 -559.455
1IBS_A_95 -560.638
1IBS_A_96 -563.379
1IBS_A_97 -558.516
1IBS_A_98 -562.283
1IBS_A_99 -564.488
1IBS_A_100 -565.555
1IBS_A_101 -560.174
1IBS_A_102 -560.969
