1XTD_A_1 -252.584
1XTD_A_2 -249.371
1XTD_A_3 -252.315
1XTD_A_4 -249.551
1XTD_A_5 -249.718
1XTD_A_6 -251.975
1XTD_A_7 -250.236
1XTD_A_8 -252.874
1XTD_A_9 -249.121
1XTD_A_10 -251.744
1XTD_A_11 -251.301
1XTD_A_12 -251.022
1XTD_A_13 -251.173
1XTD_A_14 -249.860
1XTD_A_15 -248.237
1XTD_A_16 -252.213
1XTD_A_17 -250.862
1XTD_A_18 -250.588
1XTD_A_19 -249.355
1XTD_A_20 -251.007
1XTD_A_21 -251.869
1XTD_A_22 -251.001
1XTD_A_23 -251.478
1XTD_A_24 -252.686
1XTD_A_25 -247.795
1XTD_A_26 -248.612
1XTD_A_27 -252.578
1XTD_A_28 -248.887
1XTD_A_29 -251.186
1XTD_A_30 -252.473
1XTD_A_31 -251.228
1XTD_A_32 -252.374
1XTD_A_33 -247.525
1XTD_A_34 -250.943
1XTD_A_35 -249.886
1XTD_A_36 -251.302
1XTD_A_37 -248.331
1XTD_A_38 -249.386
1XTD_A_39 -250.139
1XTD_A_40 -252.372
1XTD_A_41 -249.388
1XTD_A_42 -252.494
1XTD_A_43 -248.248
1XTD_A_44 -250.135
1XTD_A_45 -250.131
1XTD_A_46 -252.287
1XTD_A_47 -249.307
1XTD_A_48 -250.824
1XTD_A_49 -248.005
1XTD_A_50 -252.922
1XTD_A_51 -248.257
1XTD_A_52 -251.903
1XTD_A_53 -249.551
1XTD_A_54 -252.529
1XTD_A_55 -249.274
1XTD_A_56 -251.320
1XTD_A_57 -250.686
1XTD_A_58 -251.590
1XTD_A_59 -251.606
1XTD_A_60 -253.195
1XTD_A_61 -249.492
1XTD_A_62 -253.515
1XTD_A_63 -246.364
1XTD_A_64 -253.223
1XTD_A_65 -251.469
1XTD_A_66 -249.738
1XTD_A_67 -250.934
1XTD_A_68 -252.759
1XTD_A_69 -250.914
1XTD_A_70 -249.532
1XTD_A_71 -253.380
1XTD_A_72 -252.642
1XTD_A_73 -249.778
1XTD_A_74 -248.323
1XTD_A_75 -247.509
1XTD_A_76 -251.467
1XTD_A_77 -249.446
1XTD_A_78 -251.775
1XTD_A_79 -250.420
1XTD_A_80 -251.520
1XTD_A_81 -251.107
1XTD_A_82 -251.164
1XTD_A_83 -250.068
1XTD_A_84 -253.507
1XTD_A_85 -249.819
1XTD_A_86 -248.281
1XTD_A_87 -253.297
1XTD_A_88 -250.016
1XTD_A_89 -251.195
1XTD_A_90 -250.079
1XTD_A_91 -251.290
1XTD_A_92 -253.241
1XTD_A_93 -250.410
1XTD_A_94 -249.467
1XTD_A_95 -250.605
1XTD_A_96 -247.407
1XTD_A_97 -251.039
1XTD_A_98 -251.103
1XTD_A_99 -248.886
1XTD_A_100 -250.393
1XTD_A_101 -252.346
1XTD_A_102 -250.633
1XTD_A_103 -252.919
1XTD_A_104 -249.223
1XTD_A_105 -248.543
1XTD_A_106 -249.264
1XTD_A_107 -247.524
1XTD_A_108 -251.584
1XTD_A_109 -247.563
1XTD_A_110 -252.426
1XTD_A_111 -252.254
1XTD_A_112 -252.116
1XTD_A_113 -253.435
1XTD_A_114 -251.794
1XTD_A_115 -246.052
1XTD_A_116 -251.267
1XTD_A_117 -254.462
1XTD_A_118 -250.522
1XTD_A_119 -252.549
1XTD_A_120 -253.557
1XTD_A_121 -249.290
1XTD_A_122 -251.200
1XTD_A_123 -252.690
1XTD_A_124 -243.459
1XTD_A_125 -249.674
1XTD_A_126 -252.959
1XTD_A_127 -249.469
1XTD_A_128 -249.512
1XTD_A_129 -250.416
1XTD_A_130 -254.200
1XTD_A_131 -248.882
1XTD_A_132 -253.036
1XTD_A_133 -249.543
1XTD_A_134 -253.027
1XTD_A_135 -250.865
1XTD_A_136 -252.394
1XTD_A_137 -253.485
1XTD_A_138 -255.355
1XTD_A_139 -249.035
1XTD_A_140 -250.878
1XTD_A_141 -249.260
1XTD_A_142 -252.117
1XTD_A_143 -249.369
1XTD_A_144 -252.910
1XTD_A_145 -252.771
1XTD_A_146 -250.750
1XTD_A_147 -252.489
1XTD_A_148 -251.515
1XTD_A_149 -251.522
1XTD_A_150 -253.132
1XTD_A_151 -252.335
1XTD_A_152 -253.195
1XTD_A_153 -251.946
1XTD_A_154 -251.189
1XTD_A_155 -248.256
1XTD_A_156 -250.643
1XTD_A_157 -248.544
1XTD_A_158 -252.677
1XTD_A_159 -249.210
1XTD_A_160 -253.022
1XTD_A_161 -248.725
1XTD_A_162 -251.400
1XTD_A_163 -250.411
1XTD_A_164 -253.709
1XTD_A_165 -250.075
1XTD_A_166 -250.785
1XTD_A_167 -252.525
1XTD_A_168 -250.375
1XTD_A_169 -249.923
1XTD_A_170 -252.017
1XTD_A_171 -250.941
1XTD_A_172 -250.701
1XTD_A_173 -254.818
1XTD_A_174 -248.781
1XTD_A_175 -249.904
1XTD_A_176 -247.175
1XTD_A_177 -252.049
1XTD_A_178 -249.918
1XTD_A_179 -248.783
1XTD_A_180 -252.739
1XTD_A_181 -251.566
1XTD_A_182 -249.474
1XTD_A_183 -251.771
1XTD_A_184 -252.293
1XTD_A_185 -249.821
1XTD_A_186 -252.622
1XTD_A_187 -251.242
1XTD_A_188 -252.213
1XTD_A_189 -250.441
1XTD_A_190 -250.637
1XTD_A_191 -251.362
1XTD_A_192 -250.757
1XTD_A_193 -251.295
1XTD_A_194 -250.144
1XTD_A_195 -251.549
1XTD_A_196 -249.109
1XTD_A_197 -251.467
1XTD_A_198 -249.527
1XTD_A_199 -251.488
1XTD_A_200 -248.648
1XTD_A_201 -249.958
1XTD_A_202 -249.766
1XTD_A_203 -251.129
1XTD_A_204 -253.871
1XTD_A_205 -251.212
1XTD_A_206 -253.361
1XTD_A_207 -253.096
1XTD_A_208 -253.470
1XTD_A_209 -248.977
1XTD_A_210 -251.332
1XTD_A_211 -250.707
1XTD_A_212 -247.638
1XTD_A_213 -250.063
1XTD_A_214 -247.839
1XTD_A_215 -252.080
1XTD_A_216 -255.158
1XTD_A_217 -253.551
1XTD_A_218 -252.362
1XTD_A_219 -251.912
1XTD_A_220 -250.995
1XTD_A_221 -248.896
1XTD_A_222 -249.913
1XTD_A_223 -251.515
1XTD_A_224 -251.350
1XTD_A_225 -251.864
1XTD_A_226 -247.970
1XTD_A_227 -255.529
1XTD_A_228 -249.323
1XTD_A_229 -252.550
1XTD_A_230 -250.371
1XTD_A_231 -249.807
1XTD_A_232 -248.527
1XTD_A_233 -250.182
1XTD_A_234 -250.922
1XTD_A_235 -250.176
1XTD_A_236 -253.408
1XTD_A_237 -249.146
1XTD_A_238 -249.531
1XTD_A_239 -251.898
1XTD_A_240 -250.147
1XTD_A_241 -252.315
1XTD_A_242 -251.711
1XTD_A_243 -250.395
1XTD_A_244 -250.244
1XTD_A_245 -252.189
1XTD_A_246 -251.382
1XTD_A_247 -250.232
1XTD_A_248 -249.624
1XTD_A_249 -252.527
1XTD_A_250 -253.413
1XTD_A_251 -251.466
1XTD_A_252 -251.233
1XTD_A_253 -251.728
1XTD_A_254 -250.913
1XTD_A_255 -250.123
1XTD_A_256 -250.495
1XTD_A_257 -249.762
1XTD_A_258 -249.805
1XTD_A_259 -250.741
1XTD_A_260 -252.713
1XTD_A_261 -252.305
1XTD_A_262 -251.704
1XTD_A_263 -252.176
1XTD_A_264 -250.269
1XTD_A_265 -251.213
1XTD_A_266 -248.976
1XTD_A_267 -253.676
1XTD_A_268 -252.635
1XTD_A_269 -251.807
1XTD_A_270 -249.723
1XTD_A_271 -249.421
1XTD_A_272 -252.263
1XTD_A_273 -253.190
1XTD_A_274 -250.217
1XTD_A_275 -251.502
1XTD_A_276 -251.367
1XTD_A_277 -253.046
1XTD_A_278 -248.279
1XTD_A_279 -247.967
1XTD_A_280 -248.280
1XTD_A_281 -252.714
1XTD_A_282 -250.856
1XTD_A_283 -250.275
1XTD_A_284 -248.863
1XTD_A_285 -251.100
1XTD_A_286 -249.842
1XTD_A_287 -247.911
1XTD_A_288 -250.485
1XTD_A_289 -249.458
1XTD_A_290 -250.491
1XTD_A_291 -250.602
1XTD_A_292 -250.371
1XTD_A_293 -251.857
1XTD_A_294 -248.684
1XTD_A_295 -250.369
1XTD_A_296 -246.240
1XTD_A_297 -253.871
1XTD_A_298 -248.198
1XTD_A_299 -249.069
1XTD_A_300 -251.866
1XTD_A_301 -253.139
1XTD_A_302 -252.694
1XTD_A_303 -251.390
1XTD_A_304 -253.761
1XTD_A_305 -250.162
1XTD_A_306 -252.224
1XTD_A_307 -252.837
1XTD_A_308 -249.897
1XTD_A_309 -251.053
1XTD_A_310 -252.732
1XTD_A_311 -248.990
1XTD_A_312 -252.765
1XTD_A_313 -250.521
1XTD_A_314 -252.394
1XTD_A_315 -249.579
1XTD_A_316 -251.539
1XTD_A_317 -249.474
1XTD_A_318 -248.254
1XTD_A_319 -250.691
1XTD_A_320 -251.819
1XTD_A_321 -249.767
1XTD_A_322 -250.154
1XTD_A_323 -251.326
1XTD_A_324 -252.570
1XTD_A_325 -251.329
1XTD_A_326 -252.865
1XTD_A_327 -248.623
1XTD_A_328 -252.023
1XTD_A_329 -250.425
1XTD_A_330 -250.847
1XTD_A_331 -248.864
1XTD_A_332 -251.573
1XTD_A_333 -252.384
1XTD_A_334 -252.734
1XTD_A_335 -251.513
1XTD_A_336 -251.747
1XTD_A_337 -252.860
1XTD_A_338 -247.204
1XTD_A_339 -252.820
1XTD_A_340 -251.387
1XTD_A_341 -249.770
