1YSB_A_275,-318.935974856
1YSB_A_274,-319.058924
1YSB_A_481,-318.708002808
1YSB_A_313,-320.662368728
1YSB_A_485,-321.293519436
1YSB_A_187,-320.356431022
1YSB_A_97,-319.630313285
1YSB_A_219,-321.229905455
1YSB_A_278,-319.809980815
1YSB_A_91,-319.009413388
1YSB_A_500,-320.214700816
1YSB_A_35,-319.577537529
1YSB_A_403,-319.593025218
1YSB_A_427,-320.461982513
1YSB_A_32,-320.946398334
1YSB_A_164,-321.619438116
1YSB_A_71,-318.75471562
1YSB_A_380,-318.652937531
1YSB_A_54,-319.672328517
1YSB_A_116,-318.379330663
1YSB_A_340,-319.368497655
1YSB_A_185,-320.758296591
1YSB_A_131,-318.356877471
1YSB_A_304,-320.640224835
1YSB_A_177,-318.948476809
1YSB_A_223,-318.275391659
1YSB_A_369,-318.281674384
1YSB_A_226,-318.320432801
1YSB_A_347,-321.245905413
1YSB_A_269,-318.396482937
1YSB_A_82,-320.763942846
1YSB_A_48,-321.563802309
1YSB_A_69,-319.010112331
1YSB_A_43,-319.134709586
1YSB_A_148,-320.808989516
1YSB_A_9,-320.31064878
1YSB_A_143,-318.047392416
1YSB_A_239,-320.890165126
1YSB_A_254,-319.918737789
1YSB_A_473,-319.941906975
1YSB_A_337,-320.55215515
