2EU8_A_372,-434.013099735
2EU8_A_97,-431.827104247
2EU8_A_278,-433.999364857
2EU8_A_279,-432.354610323
2EU8_A_174,-434.844589297
2EU8_A_179,-432.28920826
2EU8_A_106,-432.373380561
2EU8_A_68,-432.327791245
2EU8_A_69,-433.942596937
2EU8_A_67,-432.730735984
2EU8_A_341,-432.263356355
2EU8_A_269,-433.897200446
2EU8_A_346,-433.170096999
2EU8_A_347,-433.529763326
2EU8_A_7,-433.956346036
2EU8_A_82,-434.927835884
2EU8_A_80,-433.98896338
2EU8_A_88,-432.520791857
2EU8_A_5,-432.418282634
2EU8_A_416,-433.507182412
2EU8_A_105,-432.610373825
2EU8_A_1,-432.364784249
2EU8_A_2,-432.395921946
2EU8_A_384,-433.03586292
2EU8_A_19,-432.998167661
2EU8_A_17,-434.443613262
2EU8_A_10,-435.309830456
2EU8_A_492,-433.692723861
2EU8_A_199,-432.308643447
2EU8_A_198,-433.083877114
2EU8_A_218,-433.411826216
2EU8_A_215,-433.85167195
2EU8_A_193,-433.131134506
2EU8_A_192,-432.714704535
2EU8_A_409,-433.851315565
2EU8_A_338,-432.189330467
2EU8_A_188,-435.119273529
2EU8_A_404,-433.426117794
2EU8_A_114,-434.865017991
2EU8_A_113,-435.187475543
2EU8_A_323,-432.356871744
2EU8_A_326,-434.949855635
2EU8_A_324,-435.436429706
2EU8_A_477,-435.11904188
2EU8_A_475,-432.119730938
2EU8_A_472,-434.059234494
2EU8_A_287,-432.693823999
2EU8_A_280,-432.584737809
2EU8_A_283,-433.512050955
2EU8_A_288,-432.578170411
2EU8_A_32,-433.583773809
2EU8_A_234,-432.763076454
2EU8_A_58,-434.285214524
2EU8_A_334,-433.664311068
2EU8_A_464,-432.297430408
2EU8_A_466,-432.63574873
2EU8_A_462,-434.757081625
2EU8_A_25,-434.779572099
2EU8_A_21,-432.912721299
2EU8_A_28,-434.03642107
2EU8_A_29,-432.245879317
2EU8_A_40,-432.994174089
2EU8_A_196,-434.45963766
2EU8_A_45,-432.583583549
2EU8_A_49,-433.257976102
2EU8_A_228,-434.171437989
2EU8_A_305,-432.608043464
2EU8_A_452,-432.650286482
2EU8_A_302,-433.398201458
2EU8_A_303,-432.218011447
2EU8_A_388,-434.045106532
2EU8_A_142,-432.417060494
2EU8_A_385,-432.855592372
2EU8_A_145,-433.873775161
2EU8_A_256,-433.443861477
2EU8_A_77,-432.386996338
2EU8_A_76,-433.76180672
2EU8_A_75,-432.737179986
2EU8_A_74,-433.490087689
2EU8_A_72,-433.246811073
2EU8_A_71,-432.405170136
2EU8_A_313,-434.842802239
2EU8_A_446,-434.215062379
2EU8_A_250,-432.946508706
2EU8_A_443,-433.437548967
2EU8_A_254,-432.39238294
2EU8_A_259,-435.058449643
2EU8_A_393,-434.426079134
2EU8_A_392,-434.484444853
2EU8_A_396,-432.634631156
2EU8_A_153,-432.762116689
2EU8_A_157,-432.624205747
2EU8_A_366,-431.89827784
2EU8_A_430,-433.232413775
2EU8_A_161,-432.568813645
