1KZL_A_188,-408.726153287
1KZL_A_303,-409.147920258
1KZL_A_494,-410.380956254
1KZL_A_304,-409.70144924
1KZL_A_323,-409.48759267
1KZL_A_47,-409.247976046
1KZL_A_68,-409.096125643
1KZL_A_284,-408.927117241
1KZL_A_210,-410.506234895
1KZL_A_480,-409.48030166
1KZL_A_316,-410.041927827
1KZL_A_407,-409.205776604
1KZL_A_460,-409.140098306
1KZL_A_355,-410.278633224
1KZL_A_440,-409.585160052
1KZL_A_443,-410.819048883
1KZL_A_358,-410.273887482
1KZL_A_153,-409.224577694
1KZL_A_275,-409.205376312
1KZL_A_378,-409.46276176
1KZL_A_230,-409.079983335
1KZL_A_481,-409.086174078
1KZL_A_314,-409.404960126
1KZL_A_176,-409.112295153
1KZL_A_399,-409.058223903
1KZL_A_258,-409.169952954
1KZL_A_79,-408.562139771
1KZL_A_127,-411.15681648
1KZL_A_392,-408.784021477
1KZL_A_418,-408.925448142
1KZL_A_36,-409.110417192
1KZL_A_213,-409.537713872
1KZL_A_18,-410.275190631
1KZL_A_474,-408.740658216
1KZL_A_245,-409.95283312
1KZL_A_470,-410.020352029
1KZL_A_242,-408.888863231
1KZL_A_202,-408.732608696
1KZL_A_93,-408.648687815
1KZL_A_123,-409.20008574
