2CJM_C_209,-551.608511933
2CJM_C_287,-552.135867028
2CJM_C_137,-552.703510103
2CJM_C_349,-548.598294582
2CJM_C_134,-552.150170852
2CJM_C_229,-550.196731342
2CJM_C_172,-550.507415738
2CJM_C_116,-550.726141479
2CJM_C_345,-550.929666437
2CJM_C_493,-548.954264029
2CJM_C_451,-549.287846305
2CJM_C_320,-552.820334329
2CJM_C_498,-548.051464931
2CJM_C_244,-552.381994117
2CJM_C_39,-553.01740614
2CJM_C_475,-549.854622652
2CJM_C_416,-549.9514701
2CJM_C_51,-550.347447414
2CJM_C_74,-552.349304999
2CJM_C_291,-550.88270976
2CJM_C_9,-548.709883284
2CJM_C_125,-549.180684887
2CJM_C_487,-548.530275739
2CJM_C_235,-552.561440332
2CJM_C_100,-548.419985285
2CJM_C_217,-550.180929161
2CJM_C_370,-549.61124921
2CJM_C_274,-552.483854533
2CJM_C_337,-548.897306746
2CJM_C_402,-551.393723189
2CJM_C_466,-549.434656981
2CJM_C_21,-548.940922564
