1G58_B_107,-372.802152538
1G58_B_6,-374.778968382
1G58_B_437,-372.936070765
1G58_B_164,-374.741140173
1G58_B_415,-372.928885376
1G58_B_500,-373.034475663
1G58_B_165,-373.205719564
1G58_B_439,-373.691229877
1G58_B_147,-372.440677446
1G58_B_145,-374.728264506
1G58_B_373,-373.004115768
1G58_B_35,-375.089100639
1G58_B_494,-373.679297633
1G58_B_17,-372.815904444
1G58_B_264,-373.023557377
1G58_B_129,-374.070901539
1G58_B_51,-374.74328938
1G58_B_331,-372.640796801
1G58_B_497,-373.360581201
1G58_B_353,-375.197054972
1G58_B_54,-374.554870461
1G58_B_236,-373.035329013
1G58_B_219,-373.67507256
1G58_B_58,-373.083639209
1G58_B_316,-372.883109251
1G58_B_193,-372.939071516
1G58_B_372,-372.897723528
1G58_B_447,-372.776202243
1G58_B_275,-373.334113745
1G58_B_408,-372.881033037
1G58_B_93,-373.585286689
1G58_B_440,-372.792274093
1G58_B_403,-374.004957211
1G58_B_309,-372.78933924
1G58_B_139,-375.847345165
1G58_B_227,-373.225336776
1G58_B_117,-372.582787648
1G58_B_422,-374.942950659
1G58_B_397,-372.845822563
1G58_B_396,-373.6647228
1G58_B_356,-372.892686806
1G58_B_119,-374.446355583
1G58_B_118,-372.729129968
1G58_B_157,-373.243283589
1G58_B_8,-372.263900899
1G58_B_26,-372.719584841
1G58_B_224,-374.488607523
1G58_B_62,-373.204547456
1G58_B_65,-372.423469327
1G58_B_340,-372.880717813
1G58_B_226,-373.0437243
1G58_B_268,-374.207420399
1G58_B_209,-373.133725297
1G58_B_222,-372.814667315
1G58_B_263,-374.082031818
1G58_B_200,-375.494641148
1G58_B_229,-372.910683982
1G58_B_473,-372.714257275
1G58_B_240,-372.91582448
1G58_B_320,-373.546338328
1G58_B_85,-372.585977764
1G58_B_300,-373.604793076
1G58_B_244,-372.771554184
1G58_B_477,-375.074095756
1G58_B_125,-372.869337728
