1IBS_A_226,-566.479
1IBS_A_484,-565.990
1IBS_A_412,-565.562
1IBS_A_380,-566.190
1IBS_A_340,-564.984
1IBS_A_100,-565.555
1IBS_A_170,-566.392
1IBS_A_405,-566.523
1IBS_A_127,-566.429
1IBS_A_496,-565.007
1IBS_A_462,-567.641
1IBS_A_383,-565.246
1IBS_A_219,-566.625
1IBS_A_344,-564.902
1IBS_A_467,-566.387
1IBS_A_143,-565.368
1IBS_A_251,-565.177
1IBS_A_283,-565.337
1IBS_A_186,-565.345
1IBS_A_134,-566.559
1IBS_A_279,-566.103
1IBS_A_197,-565.796
1IBS_A_140,-565.414
1IBS_A_156,-567.435
1IBS_A_316,-564.941
1IBS_A_325,-565.218
1IBS_A_367,-567.246
1IBS_A_374,-565.176
1IBS_A_308,-566.921
1IBS_A_178,-566.010
1IBS_A_124,-565.492
1IBS_A_463,-566.388
1IBS_A_106,-565.870
1IBS_A_84,-565.641
1IBS_A_416,-566.600
1IBS_A_310,-566.613
1IBS_A_303,-565.802
1IBS_A_483,-565.187
1IBS_A_221,-566.790
1IBS_A_5,-565.064
1IBS_A_20,-566.009
1IBS_A_321,-565.846
1IBS_A_57,-565.214
1IBS_A_55,-565.122
1IBS_A_110,-567.287
1IBS_A_17,-565.358
1IBS_A_114,-565.739
1IBS_A_199,-565.482
1IBS_A_51,-567.510
1IBS_A_168,-565.426
1IBS_A_183,-565.193
1IBS_A_457,-567.387
1IBS_A_85,-566.778
1IBS_A_149,-567.788
1IBS_A_474,-565.122
1IBS_A_470,-567.969
1IBS_A_263,-565.093
1IBS_A_441,-566.185
1IBS_A_445,-565.341
1IBS_A_240,-565.209
1IBS_A_30,-565.560
1IBS_A_253,-566.200
1IBS_A_442,-566.138
1IBS_A_150,-566.808
1IBS_A_200,-566.043
1IBS_A_250,-565.486
1IBS_A_25,-565.872
1IBS_A_424,-565.033
1IBS_A_369,-566.256
1IBS_A_400,-567.107
1IBS_A_177,-564.993
1IBS_A_385,-564.958
1IBS_A_241,-566.311
1IBS_A_165,-567.862
1IBS_A_378,-567.842
1IBS_A_189,-565.367
1IBS_A_395,-565.104
1IBS_A_357,-566.831
1IBS_A_92,-564.864
1IBS_A_139,-566.857
1IBS_A_453,-565.740
1IBS_A_138,-565.782
1IBS_A_66,-565.200
