1HUJ_A_416,-545.929
1HUJ_A_267,-546.634
1HUJ_A_162,-545.658
1HUJ_A_499,-546.063
1HUJ_A_277,-547.275
1HUJ_A_121,-547.114
1HUJ_A_120,-545.262
1HUJ_A_390,-548.075
1HUJ_A_394,-548.070
1HUJ_A_386,-544.461
1HUJ_A_469,-546.746
1HUJ_A_49,-548.511
1HUJ_A_473,-548.327
1HUJ_A_270,-548.642
1HUJ_A_201,-547.745
1HUJ_A_314,-546.113
1HUJ_A_34,-543.406
1HUJ_A_313,-546.556
1HUJ_A_271,-547.402
1HUJ_A_16,-543.467
1HUJ_A_385,-547.902
1HUJ_A_338,-545.377
1HUJ_A_355,-543.198
1HUJ_A_372,-546.362
1HUJ_A_421,-544.115
1HUJ_A_298,-543.739
1HUJ_A_118,-547.426
1HUJ_A_316,-543.965
1HUJ_A_108,-543.713
1HUJ_A_452,-544.417
1HUJ_A_60,-545.508
1HUJ_A_319,-544.731
1HUJ_A_424,-543.934
1HUJ_A_431,-548.495
1HUJ_A_223,-545.677
1HUJ_A_262,-545.683
1HUJ_A_451,-544.385
1HUJ_A_289,-545.711
1HUJ_A_176,-544.369
1HUJ_A_180,-548.802
1HUJ_A_453,-547.682
1HUJ_A_195,-548.699
1HUJ_A_253,-546.934
1HUJ_A_93,-547.215
1HUJ_A_22,-546.315
1HUJ_A_99,-544.653
1HUJ_A_418,-545.858
1HUJ_A_448,-545.451
1HUJ_A_67,-548.413
1HUJ_A_148,-544.327
1HUJ_A_64,-544.666
1HUJ_A_168,-543.453
1HUJ_A_43,-548.018
1HUJ_A_28,-547.828
1HUJ_A_199,-546.732
1HUJ_A_113,-546.502
1HUJ_A_147,-548.717
1HUJ_A_128,-545.202
1HUJ_A_403,-545.713
1HUJ_A_259,-545.879
1HUJ_A_209,-546.994
1HUJ_A_77,-543.981
1HUJ_A_13,-546.180
1HUJ_A_222,-544.653
1HUJ_A_399,-544.041
1HUJ_A_321,-548.763
1HUJ_A_65,-547.113
1HUJ_A_109,-546.241
1HUJ_A_107,-548.603
1HUJ_A_72,-547.062
1HUJ_A_248,-547.525
1HUJ_A_44,-546.786
1HUJ_A_272,-547.460
1HUJ_A_326,-548.150
1HUJ_A_174,-547.721
1HUJ_A_47,-547.265
1HUJ_A_86,-547.905
1HUJ_A_404,-546.618
1HUJ_A_87,-546.972
1HUJ_A_400,-545.224
1HUJ_A_495,-546.789
1HUJ_A_156,-546.279
1HUJ_A_486,-543.636
1HUJ_A_300,-548.657
1HUJ_A_345,-548.012
1HUJ_A_137,-544.628
1HUJ_A_279,-547.472
1HUJ_A_440,-546.994
1HUJ_A_472,-548.502
1HUJ_A_246,-548.493
1HUJ_A_116,-546.409
1HUJ_A_471,-547.328
1HUJ_A_456,-545.729
1HUJ_A_457,-547.917
1HUJ_A_459,-547.543
1HUJ_A_446,-547.941
1HUJ_A_207,-546.895
1HUJ_A_200,-547.873
1HUJ_A_196,-547.612
1HUJ_A_160,-545.146
1HUJ_A_89,-547.096
1HUJ_A_12,-547.962
1HUJ_A_192,-545.793
1HUJ_A_432,-547.570
1HUJ_A_242,-543.390
1HUJ_A_169,-546.065
1HUJ_A_349,-543.609
1HUJ_A_449,-543.951
1HUJ_A_341,-546.313
1HUJ_A_52,-547.788
1HUJ_A_304,-543.111
1HUJ_A_3,-547.663
1HUJ_A_83,-545.072
1HUJ_A_184,-548.182
1HUJ_A_227,-546.613
1HUJ_A_299,-545.044
1HUJ_A_402,-548.719
1HUJ_A_397,-548.395
1HUJ_A_366,-543.493
1HUJ_A_465,-547.085
1HUJ_A_179,-543.426
1HUJ_A_351,-548.109
1HUJ_A_159,-544.211
1HUJ_A_482,-546.946
1HUJ_A_490,-543.946
1HUJ_A_383,-544.339
1HUJ_A_396,-548.669
1HUJ_A_134,-548.316
1HUJ_A_480,-546.413
1HUJ_A_353,-547.711
1HUJ_A_500,-547.828
1HUJ_A_244,-547.758
1HUJ_A_295,-547.958
1HUJ_A_1,-545.981
1HUJ_A_213,-547.016
1HUJ_A_333,-547.147
1HUJ_A_205,-547.708
1HUJ_A_94,-548.125
1HUJ_A_344,-545.005
1HUJ_A_337,-543.544
1HUJ_A_286,-544.896
1HUJ_A_155,-544.478
1HUJ_A_133,-548.394
1HUJ_A_320,-547.571
1HUJ_A_334,-543.588
1HUJ_A_88,-546.157
1HUJ_A_236,-544.386
1HUJ_A_439,-544.265
1HUJ_A_293,-545.370
1HUJ_A_352,-546.456
1HUJ_A_183,-546.937
1HUJ_A_78,-547.343
1HUJ_A_428,-546.564
1HUJ_A_61,-545.917
1HUJ_A_127,-545.405
1HUJ_A_477,-546.242
1HUJ_A_167,-545.709
1HUJ_A_375,-548.597
