PDB,Rosetta Score
2GV5_D_1,-246.331049316
2GV5_D_10,-244.887088768
2GV5_D_100,-245.307457998
2GV5_D_101,-243.455938793
2GV5_D_102,-245.480438954
2GV5_D_103,-245.952830832
2GV5_D_104,-244.816915999
2GV5_D_105,-246.199179777
2GV5_D_106,-246.290964132
2GV5_D_107,-243.830689442
2GV5_D_108,-245.802267538
2GV5_D_109,-245.42321713
2GV5_D_11,-244.142380013
2GV5_D_110,-244.452246236
2GV5_D_111,-244.679158872
2GV5_D_112,-244.284548989
2GV5_D_113,-245.758811921
2GV5_D_114,-244.512323431
2GV5_D_115,-245.499460486
2GV5_D_116,-245.80723008
2GV5_D_117,-245.185847485
2GV5_D_118,-245.551706145
2GV5_D_119,-244.949383697
2GV5_D_12,-245.172588473
2GV5_D_120,-245.338425747
2GV5_D_121,-245.364788895
2GV5_D_122,-244.588064364
2GV5_D_123,-245.051528386
2GV5_D_124,-244.584341039
2GV5_D_125,-244.646150756
2GV5_D_126,-246.547996456
2GV5_D_127,-245.815811007
2GV5_D_128,-244.463118142
2GV5_D_129,-245.434884906
2GV5_D_13,-244.801236996
2GV5_D_130,-244.767792036
2GV5_D_131,-245.757860382
2GV5_D_132,-245.201671517
2GV5_D_133,-244.129461397
2GV5_D_134,-246.304000233
2GV5_D_135,-245.096473254
2GV5_D_136,-245.862638201
2GV5_D_137,-244.303581074
2GV5_D_138,-245.485875973
2GV5_D_139,-245.861300299
2GV5_D_14,-244.561351944
2GV5_D_140,-244.760862843
2GV5_D_141,-245.958868238
2GV5_D_142,-246.29138474
2GV5_D_143,-245.258978893
2GV5_D_144,-246.10659157
2GV5_D_145,-246.566450135
2GV5_D_146,-244.268745361
2GV5_D_147,-243.013124353
2GV5_D_148,-243.687929096
2GV5_D_149,-245.503461439
2GV5_D_15,-244.746655327
2GV5_D_150,-243.687416491
2GV5_D_151,-247.083925889
2GV5_D_152,-246.07013053
2GV5_D_153,-246.011998258
2GV5_D_154,-245.308990923
2GV5_D_155,-244.547337007
2GV5_D_156,-246.594910515
