PDB,Rosetta Score
1M3U_A_1,-521.099847828
1M3U_A_10,-519.675821558
1M3U_A_100,-521.192267286
1M3U_A_101,-520.422785878
1M3U_A_102,-520.442575362
1M3U_A_103,-520.386318433
1M3U_A_104,-521.112044017
1M3U_A_105,-520.455071092
1M3U_A_106,-522.024917402
1M3U_A_107,-520.260426562
1M3U_A_108,-519.024161614
1M3U_A_109,-519.887494599
1M3U_A_11,-521.204176447
1M3U_A_110,-520.395763533
1M3U_A_111,-521.529187435
1M3U_A_112,-520.242914914
1M3U_A_113,-521.86481665
1M3U_A_114,-519.484828952
1M3U_A_115,-520.587822697
1M3U_A_116,-519.799597701
1M3U_A_117,-521.730766006
1M3U_A_118,-520.570937382
1M3U_A_119,-519.639145274
1M3U_A_12,-520.546133922
1M3U_A_120,-519.358893517
1M3U_A_121,-519.901938735
1M3U_A_122,-519.812270897
1M3U_A_123,-519.909770755
1M3U_A_124,-520.286267977
1M3U_A_125,-519.24167982
1M3U_A_126,-520.68801017
1M3U_A_127,-520.277454083
1M3U_A_128,-520.585614884
1M3U_A_129,-520.674767739
1M3U_A_13,-520.224213848
1M3U_A_130,-520.563814224
1M3U_A_131,-519.663197078
1M3U_A_132,-521.211242745
1M3U_A_133,-520.406171876
1M3U_A_134,-519.469380892
1M3U_A_135,-520.71123029
1M3U_A_136,-519.895948174
1M3U_A_137,-519.436722001
1M3U_A_138,-520.538613732
1M3U_A_139,-520.7593574
1M3U_A_14,-520.264681419
1M3U_A_140,-519.925389738
1M3U_A_141,-520.503745018
1M3U_A_142,-520.686331529
1M3U_A_143,-519.490238493
1M3U_A_144,-519.464551301
1M3U_A_145,-520.348954269
1M3U_A_146,-519.547186564
1M3U_A_147,-520.019385109
1M3U_A_148,-519.430266278
1M3U_A_149,-519.338046495
1M3U_A_15,-520.069602639
1M3U_A_150,-520.375413245
1M3U_A_151,-520.289071885
1M3U_A_152,-520.129814868
1M3U_A_153,-519.718270038
1M3U_A_154,-521.554604989
1M3U_A_155,-520.203823614
1M3U_A_156,-519.670519241
1M3U_A_157,-519.569027308
1M3U_A_158,-520.401714552
1M3U_A_159,-519.579256017
1M3U_A_16,-520.280316486
1M3U_A_160,-521.917063317
1M3U_A_161,-520.755613174
1M3U_A_162,-521.143644774
1M3U_A_163,-520.538187872
1M3U_A_164,-520.112796933
1M3U_A_165,-520.501516235
1M3U_A_166,-520.144657672
1M3U_A_167,-519.629726261
1M3U_A_168,-520.227291261
1M3U_A_169,-519.61308653
1M3U_A_17,-519.742393647
1M3U_A_170,-520.292667442
1M3U_A_171,-519.826506935
1M3U_A_172,-520.270970255
1M3U_A_173,-519.871695849
1M3U_A_174,-520.848933366
1M3U_A_175,-520.205782796
1M3U_A_176,-521.322891996
1M3U_A_177,-519.896212905
1M3U_A_178,-520.377423816
1M3U_A_179,-519.889597475
1M3U_A_18,-520.852901351
1M3U_A_180,-520.213297645
1M3U_A_181,-520.322110188
1M3U_A_182,-520.050423091
1M3U_A_183,-519.802844856
1M3U_A_184,-519.240263634
1M3U_A_185,-520.66156478
1M3U_A_186,-520.066696191
1M3U_A_187,-520.988363411
1M3U_A_188,-519.287595817
1M3U_A_189,-522.570908325
1M3U_A_19,-520.495179422
1M3U_A_190,-519.551195579
1M3U_A_191,-522.281711536
1M3U_A_192,-520.776959758
1M3U_A_193,-519.841089937
1M3U_A_194,-520.569283355
1M3U_A_195,-521.260728981
1M3U_A_196,-520.180341844
1M3U_A_197,-520.432949997
1M3U_A_198,-521.378453937
1M3U_A_199,-519.16808394
1M3U_A_2,-520.390313164
1M3U_A_20,-520.829974305
1M3U_A_200,-520.607460452
1M3U_A_201,-520.245212872
1M3U_A_202,-520.686793694
1M3U_A_203,-519.702856291
1M3U_A_204,-519.759656146
1M3U_A_205,-520.227629904
1M3U_A_206,-519.929847724
1M3U_A_207,-520.329309396
1M3U_A_208,-519.706655332
1M3U_A_209,-520.11333114
1M3U_A_21,-519.494976035
1M3U_A_210,-521.506715637
1M3U_A_211,-520.217690251
1M3U_A_212,-520.264696011
1M3U_A_213,-520.402187113
1M3U_A_214,-518.962634585
1M3U_A_215,-520.478856993
1M3U_A_216,-521.201626983
1M3U_A_217,-519.480410749
1M3U_A_218,-522.523208165
1M3U_A_219,-520.586285769
1M3U_A_22,-519.7368788
1M3U_A_220,-518.833535584
1M3U_A_221,-519.705141436
1M3U_A_222,-521.36577455
1M3U_A_223,-520.382689049
1M3U_A_224,-520.786858629
1M3U_A_225,-519.523040415
1M3U_A_226,-520.007721232
1M3U_A_227,-521.519784458
1M3U_A_228,-521.331310848
1M3U_A_229,-519.452168697
1M3U_A_23,-519.051702237
1M3U_A_230,-520.56044161
1M3U_A_231,-521.034695081
1M3U_A_232,-519.958810552
1M3U_A_233,-521.330140329
1M3U_A_234,-519.051218698
1M3U_A_235,-520.086698072
1M3U_A_236,-519.756356734
1M3U_A_237,-519.587620606
1M3U_A_238,-520.421066003
1M3U_A_239,-519.493651898
1M3U_A_24,-520.560896632
1M3U_A_240,-519.948588903
1M3U_A_241,-519.971604042
1M3U_A_242,-520.136658816
1M3U_A_243,-519.578937087
1M3U_A_244,-519.534644815
1M3U_A_245,-520.32077961
1M3U_A_246,-522.07841217
1M3U_A_247,-520.937040872
1M3U_A_248,-520.289719004
1M3U_A_249,-520.36283299
1M3U_A_25,-519.370056496
1M3U_A_250,-520.452793583
1M3U_A_251,-519.909155032
1M3U_A_252,-520.590812816
1M3U_A_253,-519.095333189
1M3U_A_254,-519.755118286
1M3U_A_255,-520.046174726
1M3U_A_256,-521.626824107
1M3U_A_257,-521.442607445
1M3U_A_258,-520.553031284
1M3U_A_259,-520.084798054
1M3U_A_26,-521.796904222
1M3U_A_260,-520.072500958
1M3U_A_261,-520.607333351
1M3U_A_262,-519.56976774
1M3U_A_263,-520.765509024
1M3U_A_264,-519.682288995
1M3U_A_265,-519.829331935
1M3U_A_266,-520.524853841
1M3U_A_267,-519.629812365
1M3U_A_268,-519.833711872
1M3U_A_269,-519.95875682
1M3U_A_27,-521.160109366
1M3U_A_270,-519.421763646
1M3U_A_271,-520.006284339
1M3U_A_272,-520.798502735
1M3U_A_273,-519.48261332
1M3U_A_274,-519.687491021
1M3U_A_275,-521.726297734
1M3U_A_276,-520.434789757
1M3U_A_277,-520.188848531
1M3U_A_278,-519.825420218
1M3U_A_279,-520.504569141
1M3U_A_28,-519.493823675
1M3U_A_280,-520.147222595
1M3U_A_281,-521.458008914
1M3U_A_282,-519.939186127
1M3U_A_283,-519.528705355
1M3U_A_284,-520.741937242
