PDB,Rosetta Score
1HUJ_A_1,-544.092855868
1HUJ_A_10,-545.308572023
1HUJ_A_100,-545.081253674
1HUJ_A_101,-545.505733616
1HUJ_A_102,-543.960385547
1HUJ_A_103,-544.330164827
1HUJ_A_104,-544.321268645
1HUJ_A_105,-545.863496137
1HUJ_A_106,-544.619332073
1HUJ_A_107,-545.474412285
1HUJ_A_108,-544.367834585
1HUJ_A_109,-545.320906415
1HUJ_A_11,-543.425666813
1HUJ_A_110,-545.318963497
1HUJ_A_111,-545.570314087
1HUJ_A_112,-544.847916091
1HUJ_A_113,-544.437204868
1HUJ_A_114,-545.503084109
1HUJ_A_115,-544.655553004
1HUJ_A_116,-546.171092149
1HUJ_A_117,-544.244250943
1HUJ_A_118,-544.589514107
1HUJ_A_119,-544.478917341
1HUJ_A_12,-546.109814253
1HUJ_A_120,-544.940812716
1HUJ_A_121,-544.313147223
1HUJ_A_122,-544.286339884
1HUJ_A_123,-545.639955966
1HUJ_A_124,-545.095034727
1HUJ_A_125,-544.31293965
1HUJ_A_126,-544.234634956
1HUJ_A_127,-544.761422736
1HUJ_A_128,-545.175824212
1HUJ_A_129,-545.595039882
1HUJ_A_13,-544.465642681
1HUJ_A_130,-544.854389183
1HUJ_A_131,-544.407355065
1HUJ_A_132,-544.386076364
1HUJ_A_133,-544.765013119
1HUJ_A_134,-544.180450012
1HUJ_A_135,-544.912510101
1HUJ_A_136,-544.368883584
1HUJ_A_137,-544.542204912
1HUJ_A_138,-545.386463454
1HUJ_A_139,-545.350030486
1HUJ_A_14,-544.797469514
1HUJ_A_140,-543.630633934
1HUJ_A_141,-544.447173322
1HUJ_A_142,-545.707305187
1HUJ_A_143,-544.76737472
1HUJ_A_144,-544.745958489
1HUJ_A_145,-545.546071746
1HUJ_A_146,-544.901499247
1HUJ_A_147,-545.17229446
1HUJ_A_148,-544.777354619
1HUJ_A_149,-546.623406648
1HUJ_A_15,-544.745628531
1HUJ_A_150,-545.08308149
1HUJ_A_151,-544.626596113
1HUJ_A_152,-544.271111818
1HUJ_A_153,-543.737871523
1HUJ_A_154,-544.774352954
1HUJ_A_155,-545.509267492
1HUJ_A_156,-544.930917149
1HUJ_A_157,-545.351134135
1HUJ_A_158,-544.690500654
1HUJ_A_159,-544.232909076
1HUJ_A_16,-543.551524099
1HUJ_A_160,-544.609925826
1HUJ_A_161,-544.628790827
1HUJ_A_162,-544.258779232
1HUJ_A_163,-544.231647874
1HUJ_A_164,-545.4676497
1HUJ_A_165,-543.878260894
1HUJ_A_166,-544.967261099
1HUJ_A_167,-543.708106793
1HUJ_A_168,-545.503027686
1HUJ_A_169,-544.516933083
1HUJ_A_17,-548.818504459
1HUJ_A_170,-545.612372325
1HUJ_A_171,-544.0613358
1HUJ_A_172,-544.792883783
1HUJ_A_173,-544.187535927
1HUJ_A_174,-544.424089544
1HUJ_A_175,-544.772416171
1HUJ_A_176,-545.647034995
1HUJ_A_177,-544.104184697
1HUJ_A_178,-543.953494601
1HUJ_A_179,-543.970957897
1HUJ_A_18,-544.635693842
1HUJ_A_180,-545.688196333
1HUJ_A_181,-545.120749001
1HUJ_A_182,-545.120849691
1HUJ_A_183,-545.808790944
1HUJ_A_184,-545.617497199
1HUJ_A_185,-545.650824138
1HUJ_A_186,-544.401695954
1HUJ_A_187,-545.231033167
1HUJ_A_188,-547.633213417
1HUJ_A_189,-544.92500817
1HUJ_A_19,-545.54985541
1HUJ_A_190,-544.009882981
1HUJ_A_191,-543.919887183
1HUJ_A_192,-545.726762581
1HUJ_A_193,-544.829236503
1HUJ_A_194,-545.687202242
1HUJ_A_195,-544.202576542
1HUJ_A_196,-544.717963636
1HUJ_A_197,-544.122343737
1HUJ_A_198,-545.268079266
1HUJ_A_199,-546.44422245
1HUJ_A_2,-544.419880753
1HUJ_A_20,-546.52499741
1HUJ_A_200,-544.015625229
1HUJ_A_201,-544.515523162
1HUJ_A_202,-544.541422588
1HUJ_A_203,-544.698618188
1HUJ_A_204,-546.019505891
1HUJ_A_205,-545.485825031
1HUJ_A_206,-546.122488687
1HUJ_A_207,-544.164016819
1HUJ_A_208,-544.032108688
1HUJ_A_209,-544.510588616
1HUJ_A_21,-545.05707234
1HUJ_A_210,-546.773900417
1HUJ_A_211,-545.121537963
1HUJ_A_212,-545.044737666
1HUJ_A_213,-545.517525196
1HUJ_A_214,-544.844122109
1HUJ_A_215,-545.579749718
1HUJ_A_216,-544.668878687
1HUJ_A_217,-544.428209845
1HUJ_A_218,-545.335909279
1HUJ_A_219,-544.208776224
1HUJ_A_22,-545.365596816
1HUJ_A_220,-544.590088917
1HUJ_A_221,-544.072021834
1HUJ_A_222,-545.719043005
1HUJ_A_223,-545.01141999
1HUJ_A_224,-544.745655588
1HUJ_A_225,-547.452396768
1HUJ_A_226,-544.466492276
1HUJ_A_227,-545.291679904
1HUJ_A_228,-544.806287827
1HUJ_A_229,-545.834931854
1HUJ_A_23,-544.52864808
1HUJ_A_230,-544.165217882
1HUJ_A_231,-544.982050205
1HUJ_A_232,-544.61609565
1HUJ_A_233,-545.418496271
1HUJ_A_234,-545.311885244
1HUJ_A_235,-544.910161607
1HUJ_A_236,-544.989531301
1HUJ_A_237,-545.224965482
1HUJ_A_238,-544.662453195
1HUJ_A_239,-546.143260195
1HUJ_A_24,-544.594372084
1HUJ_A_240,-544.933853457
1HUJ_A_241,-545.362436406
1HUJ_A_242,-545.199816335
1HUJ_A_243,-544.687205275
1HUJ_A_244,-546.142710906
1HUJ_A_245,-544.563444668
1HUJ_A_246,-545.874885817
1HUJ_A_247,-545.718566466
1HUJ_A_248,-544.423292805
1HUJ_A_249,-545.3851642
1HUJ_A_25,-544.528900413
1HUJ_A_250,-546.032763564
1HUJ_A_251,-544.858794825
1HUJ_A_252,-544.555418677
1HUJ_A_253,-545.273624228
1HUJ_A_254,-544.663500815
1HUJ_A_255,-545.261587963
1HUJ_A_256,-544.49369518
1HUJ_A_257,-544.685391927
1HUJ_A_258,-544.460460178
1HUJ_A_259,-544.369909781
1HUJ_A_26,-544.745335167
1HUJ_A_260,-544.080107381
1HUJ_A_261,-544.788002507
1HUJ_A_262,-544.681770708
1HUJ_A_263,-544.638239396
1HUJ_A_264,-545.063651875
1HUJ_A_265,-545.001005738
1HUJ_A_266,-545.581650397
1HUJ_A_267,-544.468664857
1HUJ_A_268,-543.818805968
1HUJ_A_269,-544.885446566
1HUJ_A_27,-545.50280718
1HUJ_A_270,-544.58264456
1HUJ_A_271,-545.060315305
1HUJ_A_272,-545.63382189
1HUJ_A_273,-544.209775543
1HUJ_A_274,-543.912731046
1HUJ_A_275,-544.404911918
1HUJ_A_276,-547.655927385
1HUJ_A_277,-543.952536191
1HUJ_A_278,-544.49986893
1HUJ_A_279,-544.340284986
1HUJ_A_28,-545.953733414
1HUJ_A_280,-544.915888428
1HUJ_A_281,-546.33464669
1HUJ_A_282,-545.508907783
1HUJ_A_283,-543.638651529
1HUJ_A_284,-544.995715586
1HUJ_A_285,-544.569675657
1HUJ_A_286,-544.963020732
1HUJ_A_287,-545.445421934
1HUJ_A_288,-546.094306556
1HUJ_A_289,-543.380760558
1HUJ_A_29,-544.710839481
1HUJ_A_290,-544.137532824
1HUJ_A_291,-544.194459025
1HUJ_A_292,-544.30913169
1HUJ_A_293,-544.215534557
1HUJ_A_294,-545.553056175
1HUJ_A_295,-545.272057097
1HUJ_A_296,-544.447376637
1HUJ_A_297,-544.007832587
1HUJ_A_298,-544.104678994
1HUJ_A_299,-545.522850422
1HUJ_A_3,-544.575174884
1HUJ_A_30,-544.977427721
1HUJ_A_300,-544.1958939
1HUJ_A_301,-545.908053296
1HUJ_A_302,-545.333486462
1HUJ_A_303,-545.512808064
1HUJ_A_304,-544.43481052
1HUJ_A_305,-543.966119964
1HUJ_A_306,-545.397630778
1HUJ_A_307,-544.7499455
1HUJ_A_308,-544.669159398
1HUJ_A_309,-545.455431218
1HUJ_A_31,-545.070286517
1HUJ_A_310,-548.27838768
1HUJ_A_311,-547.552739048
1HUJ_A_312,-544.823673344
1HUJ_A_313,-544.320632824
1HUJ_A_314,-544.75235825
1HUJ_A_315,-545.31495733
1HUJ_A_316,-544.013374792
