PDB,Rosetta Score
1KY2_A_1,-348.974831959
1KY2_A_10,-348.727394555
1KY2_A_100,-349.669195239
1KY2_A_101,-347.670892505
1KY2_A_102,-348.823347266
1KY2_A_103,-349.21937716
1KY2_A_104,-349.353282678
1KY2_A_105,-348.783391015
1KY2_A_106,-348.478819922
1KY2_A_107,-347.814148174
1KY2_A_108,-349.357835242
1KY2_A_109,-348.979739852
1KY2_A_11,-348.213376334
1KY2_A_110,-348.603105458
1KY2_A_111,-349.153096487
1KY2_A_112,-347.742747646
1KY2_A_113,-349.772033475
1KY2_A_114,-348.687249701
1KY2_A_115,-349.255828049
1KY2_A_116,-348.850714293
1KY2_A_117,-351.505939793
1KY2_A_118,-349.525785437
1KY2_A_119,-348.296822025
1KY2_A_12,-347.84568494
1KY2_A_120,-348.096349999
1KY2_A_121,-350.252566679
1KY2_A_122,-350.016935578
1KY2_A_123,-348.317778274
1KY2_A_124,-349.368537411
1KY2_A_125,-348.491908006
1KY2_A_126,-349.695917584
1KY2_A_127,-348.33764763
1KY2_A_128,-349.457730466
1KY2_A_129,-348.534690052
1KY2_A_13,-347.13191904
1KY2_A_130,-348.476445014
1KY2_A_131,-349.493822541
1KY2_A_132,-349.578150125
1KY2_A_133,-348.467037144
1KY2_A_134,-349.309157907
1KY2_A_135,-349.170828489
1KY2_A_136,-347.619651865
1KY2_A_137,-349.082471149
1KY2_A_138,-348.016875573
1KY2_A_139,-349.257117054
1KY2_A_14,-348.396619602
1KY2_A_140,-349.070752133
1KY2_A_141,-350.168332024
1KY2_A_142,-348.612601989
1KY2_A_143,-348.765892811
1KY2_A_144,-348.730012245
1KY2_A_145,-348.871901232
1KY2_A_146,-349.856928938
1KY2_A_147,-348.852780279
1KY2_A_148,-347.049486576
1KY2_A_149,-349.022401767
1KY2_A_15,-347.849447892
1KY2_A_150,-349.204871257
1KY2_A_151,-348.122758289
1KY2_A_152,-348.083269959
1KY2_A_153,-349.104781945
1KY2_A_154,-349.047293445
1KY2_A_155,-348.703091868
1KY2_A_156,-347.78588107
1KY2_A_157,-348.904064923
1KY2_A_158,-347.671130845
1KY2_A_159,-348.454697704
1KY2_A_16,-349.065395264
1KY2_A_160,-349.242028115
1KY2_A_161,-348.350756791
1KY2_A_162,-349.005250355
1KY2_A_163,-349.399401477
1KY2_A_164,-348.695461104
1KY2_A_165,-348.279438878
1KY2_A_166,-349.932425584
1KY2_A_167,-348.366336238
1KY2_A_168,-349.625796639
1KY2_A_169,-349.369472719
1KY2_A_17,-348.823228972
1KY2_A_170,-348.104183178
1KY2_A_171,-347.899259782
1KY2_A_172,-348.024057334
1KY2_A_173,-347.94578796
1KY2_A_174,-348.017664731
1KY2_A_175,-348.688010546
1KY2_A_176,-348.605612854
1KY2_A_177,-348.5586847
1KY2_A_178,-349.02659111
1KY2_A_179,-347.935475889
1KY2_A_18,-348.762844208
1KY2_A_180,-348.081108174
1KY2_A_181,-349.811002351
1KY2_A_182,-349.152192781
1KY2_A_183,-349.86567939
1KY2_A_184,-350.079721375
1KY2_A_185,-349.021225758
1KY2_A_186,-348.7798155
1KY2_A_187,-348.158431058
1KY2_A_188,-347.572596023
1KY2_A_189,-348.97343091
1KY2_A_19,-349.719455079
1KY2_A_190,-348.34898631
1KY2_A_191,-348.450847581
1KY2_A_192,-348.274692039
1KY2_A_193,-348.247884147
1KY2_A_194,-349.483968843
1KY2_A_195,-347.799171824
1KY2_A_196,-347.975012662
1KY2_A_197,-348.311200297
1KY2_A_198,-348.341837271
1KY2_A_199,-348.826200242
1KY2_A_2,-348.236028523
1KY2_A_20,-348.153896263
1KY2_A_200,-349.132379617
1KY2_A_201,-348.55314904
1KY2_A_202,-348.786237849
1KY2_A_203,-349.353005933
1KY2_A_204,-349.170993892
1KY2_A_205,-348.853417342
1KY2_A_206,-350.446124246
1KY2_A_207,-348.551251331
1KY2_A_208,-348.124633463
1KY2_A_209,-348.488205068
1KY2_A_21,-347.989673518
1KY2_A_210,-348.828885083
1KY2_A_211,-348.950106731
1KY2_A_212,-348.570369738
1KY2_A_213,-351.200465158
1KY2_A_214,-349.273198703
1KY2_A_215,-348.766608542
1KY2_A_216,-348.591313333
1KY2_A_217,-349.107484105
1KY2_A_218,-348.961783085
1KY2_A_219,-348.966257801
1KY2_A_22,-348.390984066
1KY2_A_220,-349.007582853
1KY2_A_221,-348.71899597
1KY2_A_222,-349.905281968
1KY2_A_223,-349.075583201
1KY2_A_224,-348.19402036
1KY2_A_225,-348.563705109
1KY2_A_226,-349.846443992
1KY2_A_227,-348.329411264
1KY2_A_228,-348.861448273
1KY2_A_229,-347.758588388
1KY2_A_23,-349.032859728
1KY2_A_230,-348.542957391
1KY2_A_231,-348.364104207
1KY2_A_232,-347.543053276
1KY2_A_233,-348.559676923
1KY2_A_234,-348.785164339
1KY2_A_235,-348.358745357
1KY2_A_236,-348.849448696
1KY2_A_237,-350.17690186
1KY2_A_238,-348.354242524
1KY2_A_239,-348.041443828
1KY2_A_24,-348.824806219
1KY2_A_240,-348.541743371
1KY2_A_241,-349.548889868
1KY2_A_242,-348.34744581
1KY2_A_243,-347.43671249
1KY2_A_244,-348.846109533
1KY2_A_245,-349.009312738
1KY2_A_246,-348.86175497
1KY2_A_247,-348.594116433
1KY2_A_248,-350.27902349
1KY2_A_249,-348.699460592
1KY2_A_25,-347.659296854
1KY2_A_250,-347.040432637
1KY2_A_251,-347.880632947
1KY2_A_252,-348.411713276
1KY2_A_253,-348.40042166
1KY2_A_254,-349.161928732
1KY2_A_255,-349.615884934
1KY2_A_256,-347.972533269
1KY2_A_257,-348.168297276
