PDB,Rosetta Score
1R6M_A_1,-465.664549277
1R6M_A_10,-467.160499215
1R6M_A_100,-467.768521403
1R6M_A_101,-466.476327361
1R6M_A_102,-467.255392486
1R6M_A_103,-466.965254954
1R6M_A_104,-467.180310189
1R6M_A_105,-466.725411068
1R6M_A_106,-466.088299812
1R6M_A_107,-467.781359513
1R6M_A_108,-467.256930991
1R6M_A_109,-467.574741428
1R6M_A_11,-466.252907052
1R6M_A_110,-467.710487214
1R6M_A_111,-467.575879933
1R6M_A_112,-466.590919313
1R6M_A_113,-468.749572417
1R6M_A_114,-467.240445062
1R6M_A_115,-467.017247779
1R6M_A_116,-466.798704053
1R6M_A_117,-467.491186761
1R6M_A_118,-467.640838696
1R6M_A_119,-465.416090132
1R6M_A_12,-466.324236162
1R6M_A_120,-465.936749033
1R6M_A_121,-467.292065474
1R6M_A_122,-466.840786451
1R6M_A_123,-465.958074489
1R6M_A_124,-467.052422657
1R6M_A_125,-465.688501821
1R6M_A_126,-467.124997966
1R6M_A_127,-466.465296897
1R6M_A_128,-466.113666666
1R6M_A_129,-467.289497236
1R6M_A_13,-466.102229967
1R6M_A_130,-466.165645577
1R6M_A_131,-465.847465473
1R6M_A_132,-465.751923059
1R6M_A_133,-466.526152761
1R6M_A_134,-466.474240009
1R6M_A_135,-466.667210693
1R6M_A_136,-466.733501845
1R6M_A_137,-467.615787065
1R6M_A_138,-467.148835848
1R6M_A_139,-466.190096401
1R6M_A_14,-467.525126551
1R6M_A_140,-466.207974068
1R6M_A_141,-465.943884145
1R6M_A_142,-467.095997815
1R6M_A_143,-466.661261827
1R6M_A_144,-466.497754908
1R6M_A_145,-466.842233125
1R6M_A_146,-466.196453701
1R6M_A_147,-465.911669749
1R6M_A_148,-466.818479746
1R6M_A_149,-465.584508692
1R6M_A_15,-467.694803032
1R6M_A_150,-466.073073073
1R6M_A_151,-466.534904824
1R6M_A_152,-466.230049308
1R6M_A_153,-466.630720811
1R6M_A_154,-465.941153224
1R6M_A_155,-466.871229516
1R6M_A_156,-467.027242073
1R6M_A_157,-466.26679345
1R6M_A_158,-467.447406432
1R6M_A_159,-468.483730785
1R6M_A_16,-466.565027573
1R6M_A_160,-466.768981493
1R6M_A_161,-466.671362236
1R6M_A_162,-467.255043695
1R6M_A_163,-466.231840305
1R6M_A_164,-467.628034805
1R6M_A_165,-466.419886589
1R6M_A_166,-465.844747435
1R6M_A_167,-466.050732379
1R6M_A_168,-466.521644643
1R6M_A_169,-466.527984862
1R6M_A_17,-466.981251898
1R6M_A_170,-465.353686395
1R6M_A_171,-466.405719214
1R6M_A_172,-467.413266509
1R6M_A_173,-466.603657192
1R6M_A_174,-466.502219147
1R6M_A_175,-465.64608048
1R6M_A_176,-466.994774122
1R6M_A_177,-465.924354266
1R6M_A_178,-466.914172295
1R6M_A_179,-466.339429147
1R6M_A_18,-465.96144552
1R6M_A_180,-467.005327097
1R6M_A_181,-466.242461128
1R6M_A_182,-467.167775261
1R6M_A_183,-464.926823214
1R6M_A_184,-466.456829103
1R6M_A_185,-466.085209438
1R6M_A_186,-466.693113144
1R6M_A_187,-466.970839912
1R6M_A_188,-466.295331476
1R6M_A_189,-466.111469852
1R6M_A_19,-466.803257754
1R6M_A_190,-465.479306153
1R6M_A_191,-466.507104345
1R6M_A_192,-466.552614596
1R6M_A_193,-466.516751743
1R6M_A_194,-467.627735021
1R6M_A_195,-467.004688336
1R6M_A_196,-466.247822266
1R6M_A_197,-466.987735541
1R6M_A_198,-467.024886752
1R6M_A_199,-466.164927967
1R6M_A_2,-466.019298067
1R6M_A_20,-466.104059865
1R6M_A_200,-466.850705038
1R6M_A_201,-467.752168369
1R6M_A_202,-465.385452829
1R6M_A_203,-467.711139267
1R6M_A_204,-466.16109192
1R6M_A_205,-468.134781174
1R6M_A_206,-466.863162659
1R6M_A_207,-466.783850113
1R6M_A_208,-466.214511993
1R6M_A_209,-467.179975464
1R6M_A_21,-465.511909188
1R6M_A_210,-466.308125848
1R6M_A_211,-467.691427824
1R6M_A_212,-467.642045535
1R6M_A_213,-465.638604104
1R6M_A_214,-466.768843055
1R6M_A_215,-465.915791598
1R6M_A_216,-466.975726248
1R6M_A_217,-466.355733992
1R6M_A_218,-466.124598924
1R6M_A_219,-467.128063614
1R6M_A_22,-466.573155326
1R6M_A_220,-466.793721462
1R6M_A_221,-466.881545452
1R6M_A_222,-466.189384246
1R6M_A_223,-466.77627522
1R6M_A_224,-466.599906117
1R6M_A_225,-466.227348973
1R6M_A_226,-466.218252922
1R6M_A_227,-466.763293998
1R6M_A_228,-466.013952909
1R6M_A_229,-467.538305395
1R6M_A_23,-467.215144706
1R6M_A_230,-465.8203832
1R6M_A_231,-466.329280317
1R6M_A_232,-465.942842634
1R6M_A_233,-465.537789262
1R6M_A_234,-465.706721487
1R6M_A_235,-466.699328949
1R6M_A_236,-466.44964276
1R6M_A_237,-465.846274463
1R6M_A_238,-466.557808914
1R6M_A_239,-466.590129943
1R6M_A_24,-466.950065548
1R6M_A_240,-467.399830776
1R6M_A_241,-466.914658116
1R6M_A_242,-467.952319762
1R6M_A_243,-466.582086908
1R6M_A_244,-466.175254478
1R6M_A_245,-466.713506839
1R6M_A_246,-466.805663352
1R6M_A_247,-467.162694639
1R6M_A_248,-466.429812968
1R6M_A_249,-467.426454259
1R6M_A_25,-466.659644665
1R6M_A_250,-465.393889449
1R6M_A_251,-467.106932743
1R6M_A_252,-466.32327532
1R6M_A_253,-466.018137307
1R6M_A_254,-467.400745472
1R6M_A_255,-467.556760767
1R6M_A_256,-466.939012886
1R6M_A_257,-466.977368086
1R6M_A_258,-466.605347889
1R6M_A_259,-466.230437253
1R6M_A_26,-466.434664605
1R6M_A_260,-466.552619327
1R6M_A_261,-465.827858417
1R6M_A_262,-466.049991819
1R6M_A_263,-466.452001277
1R6M_A_264,-467.739715145
1R6M_A_265,-466.721149543
1R6M_A_266,-467.000996228
1R6M_A_267,-467.972973451
1R6M_A_268,-466.858205531
1R6M_A_269,-466.706366533
1R6M_A_27,-466.611678665
1R6M_A_270,-467.440140585
1R6M_A_271,-465.853866504
1R6M_A_272,-468.313891862
1R6M_A_273,-466.026786089
1R6M_A_274,-467.6541098
1R6M_A_275,-465.796625595
1R6M_A_276,-467.750062118
1R6M_A_277,-465.484866152
1R6M_A_278,-467.998512054
1R6M_A_279,-466.387229757
1R6M_A_28,-465.694107027
1R6M_A_280,-465.654993661
1R6M_A_281,-466.718809999
1R6M_A_282,-468.163126617
1R6M_A_283,-466.171480182
1R6M_A_284,-466.43868131
1R6M_A_285,-466.457498555
1R6M_A_286,-467.148849865
1R6M_A_287,-466.277818195
1R6M_A_288,-466.321925745
1R6M_A_289,-466.842850231
1R6M_A_29,-465.866103329
1R6M_A_290,-466.40680404
1R6M_A_291,-466.54778785
1R6M_A_292,-466.947516532
1R6M_A_293,-466.448812635
1R6M_A_294,-467.141100191
1R6M_A_295,-466.425333783
1R6M_A_296,-467.242255397
1R6M_A_297,-466.911506163
1R6M_A_298,-466.722522287
1R6M_A_299,-466.180835757
1R6M_A_3,-466.863795522
1R6M_A_30,-467.251546459
1R6M_A_300,-466.136671382
1R6M_A_301,-468.135236192
1R6M_A_302,-467.150949056
1R6M_A_303,-466.912074379
1R6M_A_304,-465.990992643
1R6M_A_305,-466.188638617
1R6M_A_306,-466.540881642
1R6M_A_307,-466.054380958
1R6M_A_308,-466.64744894
1R6M_A_309,-465.818824409
1R6M_A_31,-466.382570294
1R6M_A_310,-467.065950173
1R6M_A_311,-467.866300359
1R6M_A_312,-466.639085365
1R6M_A_313,-466.866292586
1R6M_A_314,-467.180608588
1R6M_A_315,-466.707627723
1R6M_A_316,-466.068833471
1R6M_A_317,-466.375645832
1R6M_A_318,-465.638839942
1R6M_A_319,-467.494787448
1R6M_A_32,-467.880703856
1R6M_A_320,-467.178310016
1R6M_A_321,-467.966080608
1R6M_A_322,-465.797121471
1R6M_A_323,-466.840051506
1R6M_A_324,-467.476590164
1R6M_A_325,-466.675038072
1R6M_A_326,-466.683846719
1R6M_A_327,-466.864065215
1R6M_A_328,-466.084823506
1R6M_A_329,-467.795435339
1R6M_A_33,-466.589352971
1R6M_A_330,-466.27671778
1R6M_A_331,-465.890450262
1R6M_A_332,-465.780195659
1R6M_A_333,-466.421060446
1R6M_A_334,-467.321630518
1R6M_A_335,-466.72390467
1R6M_A_336,-466.890437486
1R6M_A_337,-466.85322292
1R6M_A_338,-465.640364405
1R6M_A_339,-466.277196696
1R6M_A_34,-465.982488859
1R6M_A_340,-466.199385652
1R6M_A_341,-465.736744693
1R6M_A_342,-466.855352756
1R6M_A_343,-466.781043977
1R6M_A_344,-468.02315523
1R6M_A_345,-467.458381883
1R6M_A_346,-467.173461499
1R6M_A_347,-466.403991833
1R6M_A_348,-466.151925515
1R6M_A_349,-465.911687463
1R6M_A_35,-466.484914412
1R6M_A_350,-466.604565587
1R6M_A_351,-465.984278086
1R6M_A_352,-467.495330724
1R6M_A_353,-466.261834541
1R6M_A_354,-466.12158848
1R6M_A_355,-466.659303069
1R6M_A_356,-467.778339335
1R6M_A_357,-465.963440215
1R6M_A_358,-466.833621994
1R6M_A_359,-467.470451544
1R6M_A_36,-466.411198675
1R6M_A_360,-467.251621672
1R6M_A_361,-465.762802255
1R6M_A_362,-466.826460512
1R6M_A_363,-466.487681007
1R6M_A_364,-466.534435437
1R6M_A_365,-466.956934179
1R6M_A_366,-466.06527408
1R6M_A_367,-466.730653153
1R6M_A_368,-465.832432581
1R6M_A_369,-466.604494599
1R6M_A_37,-466.770855143
1R6M_A_370,-465.87252437
1R6M_A_371,-466.113785383
1R6M_A_372,-466.730698721
1R6M_A_373,-467.327963598
1R6M_A_374,-466.495345629
1R6M_A_375,-466.360546039
1R6M_A_376,-467.605345432
1R6M_A_377,-466.854173871
1R6M_A_378,-465.894542971
1R6M_A_379,-467.319758613
1R6M_A_38,-466.688534178
1R6M_A_380,-466.094082602
1R6M_A_381,-466.552274604
1R6M_A_382,-465.571000258
1R6M_A_383,-466.47192969
1R6M_A_384,-466.257765907
1R6M_A_385,-465.936773072
1R6M_A_386,-466.719547491
1R6M_A_387,-467.42923938
1R6M_A_388,-466.592765943
1R6M_A_389,-466.796222755
1R6M_A_39,-466.842892377
1R6M_A_390,-467.059172657
1R6M_A_391,-466.177136519
1R6M_A_392,-466.191931989
1R6M_A_393,-467.304575407
1R6M_A_394,-468.0572993
1R6M_A_395,-467.075996816
1R6M_A_396,-466.112830894
1R6M_A_397,-465.908271329
1R6M_A_398,-466.880475597
1R6M_A_399,-466.614668085
1R6M_A_4,-465.965488216
1R6M_A_40,-467.622027663
1R6M_A_400,-466.637848684
1R6M_A_401,-467.21759742
1R6M_A_402,-467.365143122
1R6M_A_403,-466.698215028
1R6M_A_404,-466.665145235
1R6M_A_405,-466.91129826
1R6M_A_406,-466.248197631
1R6M_A_407,-466.458358278
1R6M_A_408,-466.059614761
1R6M_A_409,-465.757467872
1R6M_A_41,-466.821223116
1R6M_A_410,-465.906151072
1R6M_A_411,-466.329793924
1R6M_A_412,-467.116283
1R6M_A_413,-467.163008775
1R6M_A_414,-467.498501572
1R6M_A_415,-468.292374395
1R6M_A_416,-467.011533614
1R6M_A_417,-466.87787351
1R6M_A_418,-467.115608512
1R6M_A_419,-466.46353497
1R6M_A_42,-466.634693154
1R6M_A_420,-466.909619245
1R6M_A_421,-466.317649454
1R6M_A_422,-466.932425466
1R6M_A_423,-467.027495214
1R6M_A_424,-466.650098148
1R6M_A_425,-467.303413193
1R6M_A_426,-465.720180768
1R6M_A_427,-467.161751076
1R6M_A_428,-465.805404273
1R6M_A_429,-467.623778135
1R6M_A_43,-466.666499305
