PDB,Rosetta Score
2G0N_B_1,-332.639199981
2G0N_B_10,-332.353256632
2G0N_B_100,-331.725482818
2G0N_B_101,-332.31131645
2G0N_B_102,-332.199377835
2G0N_B_103,-333.550602786
2G0N_B_104,-331.918493406
2G0N_B_105,-334.393235826
2G0N_B_106,-332.452914284
2G0N_B_107,-333.980946071
2G0N_B_108,-331.925855885
2G0N_B_109,-333.309001111
2G0N_B_11,-332.141900107
2G0N_B_110,-332.73164341
2G0N_B_111,-333.00594268
2G0N_B_112,-331.749439446
2G0N_B_113,-332.089188128
2G0N_B_114,-334.309542222
2G0N_B_115,-331.753971173
2G0N_B_116,-333.948793054
2G0N_B_117,-331.207872981
2G0N_B_118,-334.208412498
2G0N_B_119,-332.53800294
2G0N_B_12,-332.872269776
2G0N_B_120,-332.915901249
2G0N_B_121,-332.898786254
2G0N_B_122,-331.430103402
2G0N_B_123,-331.317763718
2G0N_B_124,-331.790258025
2G0N_B_125,-332.510487511
2G0N_B_126,-333.057018316
2G0N_B_127,-332.063044394
2G0N_B_128,-331.384042794
2G0N_B_129,-334.452914933
2G0N_B_13,-331.734940627
2G0N_B_130,-332.634918328
2G0N_B_131,-331.72090495
2G0N_B_132,-332.269156308
2G0N_B_133,-331.744125756
2G0N_B_134,-332.059868313
2G0N_B_135,-331.973085055
2G0N_B_136,-332.670922956
2G0N_B_137,-333.093034506
2G0N_B_138,-332.884302829
2G0N_B_139,-332.765986871
2G0N_B_14,-332.941067113
2G0N_B_140,-332.464149461
2G0N_B_141,-331.782313263
2G0N_B_142,-331.745461392
2G0N_B_143,-332.63483583
2G0N_B_144,-332.127861059
2G0N_B_145,-334.114499481
2G0N_B_146,-331.873212006
2G0N_B_147,-333.268617745
2G0N_B_148,-333.405248343
2G0N_B_149,-332.705505693
2G0N_B_15,-331.767808352
2G0N_B_150,-331.349471046
2G0N_B_151,-332.901169764
2G0N_B_152,-331.951170324
2G0N_B_153,-333.447853919
2G0N_B_154,-332.11577911
2G0N_B_155,-331.899956566
2G0N_B_156,-332.802596054
2G0N_B_157,-333.969676491
2G0N_B_158,-333.773313433
2G0N_B_159,-332.867215716
2G0N_B_16,-332.705392705
2G0N_B_160,-333.058680432
2G0N_B_161,-332.206604542
2G0N_B_162,-331.910346522
2G0N_B_163,-333.204984473
2G0N_B_164,-331.858410005
2G0N_B_165,-332.142658058
2G0N_B_166,-332.919172925
2G0N_B_167,-332.632000856
2G0N_B_168,-331.657723225
2G0N_B_169,-333.129789598
2G0N_B_17,-332.099547404
2G0N_B_170,-332.289564038
2G0N_B_171,-332.77610603
2G0N_B_172,-332.908292173
2G0N_B_173,-333.185694292
2G0N_B_174,-332.603736637
2G0N_B_175,-332.751508618
2G0N_B_176,-333.46630519
2G0N_B_177,-334.085630847
2G0N_B_178,-333.841857118
2G0N_B_179,-331.908372569
2G0N_B_18,-332.963292377
2G0N_B_180,-331.639826564
2G0N_B_181,-335.940980089
2G0N_B_182,-332.986300062
2G0N_B_183,-331.686849719
2G0N_B_184,-332.626153298
2G0N_B_185,-331.915158488
2G0N_B_186,-331.888447406
2G0N_B_187,-332.80543243
2G0N_B_188,-331.599067294
2G0N_B_189,-333.524073327
2G0N_B_19,-333.339938204
2G0N_B_190,-333.635547898
2G0N_B_191,-335.038681164
2G0N_B_192,-331.764165258
2G0N_B_193,-332.551123001
2G0N_B_194,-332.132326647
2G0N_B_195,-334.593042959
2G0N_B_196,-331.780505288
2G0N_B_197,-332.601712286
2G0N_B_198,-331.571023764
2G0N_B_199,-331.737543726
2G0N_B_2,-331.919508111
2G0N_B_20,-335.003906937
2G0N_B_200,-333.439411229
2G0N_B_201,-331.201323915
2G0N_B_202,-332.388193563
2G0N_B_203,-333.988691687
2G0N_B_204,-332.765559633
2G0N_B_205,-333.415511629
2G0N_B_206,-332.283235004
2G0N_B_207,-332.691949503
2G0N_B_208,-332.616934019
2G0N_B_209,-332.807117912
2G0N_B_21,-332.823162611
2G0N_B_210,-331.529190957
2G0N_B_211,-333.307904306
2G0N_B_212,-331.537853111
2G0N_B_213,-331.330350054
2G0N_B_214,-332.374231383
2G0N_B_215,-333.922793295
2G0N_B_216,-331.770337625
2G0N_B_217,-332.666450511
2G0N_B_218,-332.465244777
2G0N_B_219,-334.187513124
2G0N_B_22,-333.824752498
2G0N_B_220,-332.971210159
2G0N_B_221,-332.580786505
2G0N_B_222,-332.389447116
2G0N_B_223,-330.876614823
2G0N_B_224,-331.47800528
2G0N_B_225,-331.782743587
2G0N_B_226,-331.513346341
2G0N_B_227,-332.301952898
2G0N_B_228,-332.863806484
2G0N_B_229,-333.84762664
2G0N_B_23,-333.033360072
2G0N_B_230,-333.298192356
2G0N_B_231,-333.946299347
2G0N_B_232,-332.763133006
2G0N_B_233,-332.332766014
2G0N_B_234,-332.4756507
2G0N_B_235,-332.448334489
2G0N_B_236,-333.053952222
2G0N_B_237,-332.446340369
2G0N_B_238,-334.404862292
2G0N_B_239,-331.831744188
2G0N_B_24,-332.635256202
2G0N_B_240,-331.994246954
2G0N_B_241,-332.212779971
2G0N_B_242,-332.532167754
2G0N_B_243,-332.36577565
2G0N_B_244,-332.594235794
2G0N_B_245,-331.90662541
2G0N_B_246,-332.743424384
2G0N_B_247,-332.349462487
2G0N_B_248,-331.739837473
2G0N_B_249,-331.999503817
2G0N_B_25,-332.824896844
2G0N_B_250,-331.927577227
2G0N_B_251,-333.529493647
2G0N_B_252,-331.234916729
2G0N_B_253,-332.000076967
2G0N_B_254,-331.960524322
2G0N_B_255,-332.24593629
2G0N_B_256,-332.879401367
2G0N_B_257,-334.473054427
2G0N_B_258,-331.324276456
2G0N_B_259,-332.143950871
2G0N_B_26,-331.952474821
2G0N_B_260,-332.664549492
2G0N_B_261,-332.198962829
2G0N_B_262,-332.575164635
2G0N_B_263,-333.274890463
2G0N_B_264,-331.969117126
2G0N_B_265,-332.806834811
2G0N_B_266,-332.00991978
2G0N_B_267,-332.483259405
2G0N_B_268,-332.082960484
2G0N_B_269,-333.076928852
2G0N_B_27,-331.134501761
2G0N_B_270,-331.790239335
2G0N_B_271,-331.882015014
2G0N_B_272,-331.409982357
2G0N_B_273,-333.051326896
2G0N_B_274,-333.122465622
2G0N_B_275,-333.592054294
2G0N_B_276,-331.451801472
2G0N_B_277,-332.763904898
2G0N_B_278,-333.21409485
2G0N_B_279,-332.559761561
2G0N_B_28,-333.741087073
2G0N_B_280,-332.220930146
2G0N_B_281,-332.962039186
2G0N_B_282,-332.904275149
2G0N_B_283,-331.956919478
2G0N_B_284,-332.960315767
2G0N_B_285,-331.938936568
2G0N_B_286,-332.739390072
2G0N_B_287,-332.320787326
2G0N_B_288,-332.585777011
2G0N_B_289,-332.423327728
2G0N_B_29,-333.64105342
2G0N_B_290,-331.651095938
2G0N_B_291,-333.089893536
2G0N_B_292,-331.529752424
2G0N_B_293,-333.663013087
2G0N_B_294,-331.228431086
2G0N_B_295,-332.886555325
2G0N_B_296,-331.67590127
2G0N_B_297,-332.148345888
2G0N_B_298,-332.840915741
2G0N_B_299,-331.844017419
2G0N_B_3,-333.376688591
2G0N_B_30,-331.862007032
2G0N_B_300,-332.992085538
2G0N_B_301,-333.079453525
2G0N_B_302,-332.005238954
2G0N_B_303,-332.989758836
2G0N_B_304,-332.425406517
2G0N_B_305,-332.573092411
2G0N_B_306,-331.780282218
2G0N_B_307,-333.614084276
2G0N_B_308,-333.498666902
2G0N_B_309,-332.015768709
2G0N_B_31,-332.106604589
2G0N_B_310,-332.271591134
2G0N_B_311,-332.605100336
2G0N_B_312,-331.483730946
2G0N_B_313,-332.404887559
2G0N_B_314,-332.584309597
2G0N_B_315,-331.06348824
2G0N_B_316,-332.646845557
2G0N_B_317,-332.234603891
2G0N_B_318,-333.428577436
2G0N_B_319,-331.760319117
2G0N_B_32,-332.445315392
2G0N_B_320,-334.714244367
2G0N_B_321,-332.259031501
2G0N_B_322,-332.429758665
2G0N_B_323,-332.389416596
2G0N_B_324,-332.091077343
2G0N_B_325,-332.196583957
2G0N_B_326,-332.830309974
2G0N_B_327,-333.087656608
2G0N_B_328,-332.85969684
2G0N_B_329,-331.707526405
2G0N_B_33,-332.666688
2G0N_B_330,-333.747761862
2G0N_B_331,-332.552494998
2G0N_B_332,-332.629607137
2G0N_B_333,-331.663880223
2G0N_B_334,-332.985953616
2G0N_B_335,-332.610024227
2G0N_B_336,-334.491061068
2G0N_B_337,-333.468817082
2G0N_B_338,-331.605154966
2G0N_B_339,-333.50513
2G0N_B_34,-333.371031326
2G0N_B_340,-331.16413958
2G0N_B_341,-332.165717305
2G0N_B_342,-332.224452422
2G0N_B_343,-332.300589804
2G0N_B_344,-331.657147596
2G0N_B_345,-333.534392297
2G0N_B_346,-331.43006421
2G0N_B_347,-333.029209152
2G0N_B_348,-332.242354624
2G0N_B_349,-332.076907251
2G0N_B_35,-332.781609389
2G0N_B_350,-333.065978227
2G0N_B_351,-332.450506171
2G0N_B_352,-332.220568924
2G0N_B_353,-331.004247767
2G0N_B_354,-331.951880285
2G0N_B_355,-334.196273863
2G0N_B_356,-334.860411026
2G0N_B_357,-333.26805323
2G0N_B_358,-331.50071145
2G0N_B_359,-333.638553909
2G0N_B_36,-332.709443447
2G0N_B_360,-332.193532159
2G0N_B_361,-332.500827437
2G0N_B_362,-331.961668585
2G0N_B_363,-333.119878689
2G0N_B_364,-332.596124777
2G0N_B_365,-332.679439171
2G0N_B_366,-333.185258671
2G0N_B_367,-331.559882651
2G0N_B_368,-332.241020716
2G0N_B_369,-333.349767706
2G0N_B_37,-333.727651313
2G0N_B_370,-332.160838034
2G0N_B_371,-331.829858708
2G0N_B_372,-331.797178398
2G0N_B_373,-332.371017901
2G0N_B_374,-333.742257185
2G0N_B_375,-331.310166309
2G0N_B_376,-332.022743241
2G0N_B_377,-332.388316645
2G0N_B_378,-331.509941897
2G0N_B_379,-332.436032192
2G0N_B_38,-332.450384099
2G0N_B_380,-332.007079451
2G0N_B_381,-332.923550154
2G0N_B_382,-331.545525267
2G0N_B_383,-332.026196139
2G0N_B_384,-332.007411232
2G0N_B_385,-334.73519466
2G0N_B_386,-333.177930003
2G0N_B_387,-333.362169752
2G0N_B_388,-333.210748639
2G0N_B_389,-333.432231667
2G0N_B_39,-333.488965532
2G0N_B_390,-331.433730122
2G0N_B_391,-332.420338222
2G0N_B_392,-332.306648721
2G0N_B_393,-331.548300756
2G0N_B_394,-333.244701178
2G0N_B_395,-332.702911789
2G0N_B_396,-332.135640541
2G0N_B_397,-331.921194838
2G0N_B_398,-332.495551948
2G0N_B_399,-332.947180979
2G0N_B_4,-331.426071056
2G0N_B_40,-332.697070483
2G0N_B_400,-333.025197421
2G0N_B_401,-332.034115481
2G0N_B_402,-332.290010215
2G0N_B_403,-333.265714007
2G0N_B_404,-332.278997013
2G0N_B_405,-332.712394257
2G0N_B_406,-331.740644426
2G0N_B_407,-332.302004996
2G0N_B_408,-333.267726499
2G0N_B_409,-332.645434985
2G0N_B_41,-332.936935812
2G0N_B_410,-332.548528991
2G0N_B_411,-333.772427989
2G0N_B_412,-331.075451181
2G0N_B_413,-332.656580414
2G0N_B_414,-331.754375886
2G0N_B_415,-331.940257368
2G0N_B_416,-333.003501931
2G0N_B_417,-333.119727096
2G0N_B_418,-332.400486491
2G0N_B_419,-332.618683554
2G0N_B_42,-332.190395756
2G0N_B_420,-333.134610472
2G0N_B_421,-332.093111896
2G0N_B_422,-333.121588568
2G0N_B_423,-333.66563902
2G0N_B_424,-332.227308956
2G0N_B_425,-333.83589893
2G0N_B_426,-331.079089472
2G0N_B_427,-332.712596138
2G0N_B_428,-333.782639767
2G0N_B_429,-332.098750472
2G0N_B_43,-332.290911736
2G0N_B_430,-331.18128081
2G0N_B_431,-332.192657557
2G0N_B_432,-333.044884022
2G0N_B_433,-332.747021434
2G0N_B_434,-332.858699417
2G0N_B_435,-332.545080385
2G0N_B_436,-333.247317644
2G0N_B_437,-332.582324092
2G0N_B_438,-331.318529074
2G0N_B_439,-332.435037738
2G0N_B_44,-332.099091393
2G0N_B_440,-334.961450317
2G0N_B_441,-332.913992113
2G0N_B_442,-332.31435972
2G0N_B_443,-332.860527767
2G0N_B_444,-332.803775637
2G0N_B_445,-332.329290932
2G0N_B_446,-331.303663565
2G0N_B_447,-333.440111752
2G0N_B_448,-333.174881174
2G0N_B_449,-333.334851987
2G0N_B_45,-332.180994358
2G0N_B_450,-332.095880964
2G0N_B_451,-332.059894761
2G0N_B_452,-333.071247167
2G0N_B_453,-331.605519144
2G0N_B_454,-333.178424725
2G0N_B_455,-331.977327574
2G0N_B_456,-332.313781275
2G0N_B_457,-332.268827492
2G0N_B_458,-333.195660534
2G0N_B_459,-332.660179136
2G0N_B_46,-331.335744045
2G0N_B_460,-331.691956538
2G0N_B_461,-331.689197269
2G0N_B_462,-331.597727486
2G0N_B_463,-334.029434388
2G0N_B_464,-332.485666356
2G0N_B_465,-332.719069571
2G0N_B_466,-333.60354874
2G0N_B_467,-332.136103998
2G0N_B_468,-332.101054422
