PDB,Rosetta Score
1IBS_A_1,-565.695095357
1IBS_A_10,-566.536715604
1IBS_A_100,-565.350129159
1IBS_A_101,-566.630009911
1IBS_A_102,-565.911861262
1IBS_A_103,-565.91815099
1IBS_A_104,-566.580529355
1IBS_A_105,-566.974683402
1IBS_A_106,-565.584614621
1IBS_A_107,-567.789203321
1IBS_A_108,-565.968659316
1IBS_A_109,-566.441827083
1IBS_A_11,-565.918058126
1IBS_A_110,-566.393448866
1IBS_A_111,-566.761911697
1IBS_A_112,-566.826210668
1IBS_A_113,-566.545321087
1IBS_A_114,-565.72020992
1IBS_A_115,-565.763861293
1IBS_A_116,-567.305865117
1IBS_A_117,-566.050265317
1IBS_A_118,-565.951812738
1IBS_A_119,-566.086677447
1IBS_A_12,-566.772504443
1IBS_A_120,-566.174951944
1IBS_A_121,-566.695011207
1IBS_A_122,-566.304493077
1IBS_A_123,-566.49166714
1IBS_A_124,-565.814776614
1IBS_A_125,-567.216186715
1IBS_A_126,-566.781020406
1IBS_A_127,-566.103352823
1IBS_A_128,-566.066125107
1IBS_A_129,-565.739781935
1IBS_A_13,-566.409291793
1IBS_A_130,-566.533633773
1IBS_A_131,-567.679684846
1IBS_A_132,-565.881586272
1IBS_A_133,-566.031260465
1IBS_A_134,-566.661552248
1IBS_A_135,-567.69765366
1IBS_A_136,-567.33637949
1IBS_A_137,-566.867778889
1IBS_A_138,-566.179400557
1IBS_A_139,-568.575972293
1IBS_A_14,-567.897295819
1IBS_A_140,-566.389397088
1IBS_A_141,-567.026448069
1IBS_A_142,-566.632786787
1IBS_A_143,-566.835048105
1IBS_A_144,-566.980238487
1IBS_A_145,-566.114176369
1IBS_A_146,-566.650076998
1IBS_A_147,-566.366227989
1IBS_A_148,-566.251505541
1IBS_A_149,-566.779877491
1IBS_A_15,-566.549828253
1IBS_A_150,-566.547928315
1IBS_A_151,-567.182431664
1IBS_A_152,-566.230660517
1IBS_A_153,-566.950061202
1IBS_A_154,-566.727364855
1IBS_A_155,-566.948069496
1IBS_A_156,-567.43416232
1IBS_A_157,-567.713222887
1IBS_A_158,-567.093252388
1IBS_A_159,-566.900177321
1IBS_A_16,-566.722554058
1IBS_A_160,-568.048596339
1IBS_A_161,-566.533331098
1IBS_A_162,-566.652848581
1IBS_A_163,-567.508506421
1IBS_A_164,-568.330142025
1IBS_A_165,-567.622637695
1IBS_A_166,-566.767934444
1IBS_A_167,-565.918653347
1IBS_A_168,-565.470330469
1IBS_A_169,-566.102203791
1IBS_A_17,-565.281222386
1IBS_A_170,-566.818320355
1IBS_A_171,-567.283433724
1IBS_A_172,-565.488139338
1IBS_A_173,-566.581961415
1IBS_A_174,-566.103039845
1IBS_A_175,-565.791222254
1IBS_A_176,-566.969472341
1IBS_A_177,-566.818622149
1IBS_A_178,-566.656879853
1IBS_A_179,-566.569699461
1IBS_A_18,-566.052187091
1IBS_A_180,-566.152695308
1IBS_A_181,-566.385037308
1IBS_A_182,-565.419429829
1IBS_A_183,-567.241025228
1IBS_A_184,-567.089895073
1IBS_A_185,-565.439814006
1IBS_A_186,-566.009044049
1IBS_A_187,-566.855052338
1IBS_A_188,-566.848224201
1IBS_A_189,-566.76471596
1IBS_A_19,-565.85015741
1IBS_A_190,-565.784186837
1IBS_A_191,-567.041867001
1IBS_A_192,-566.45318096
1IBS_A_193,-567.30502751
1IBS_A_194,-566.498347864
1IBS_A_195,-565.75128882
1IBS_A_196,-565.852772848
1IBS_A_197,-566.744163164
1IBS_A_198,-567.716880018
1IBS_A_199,-567.465026642
1IBS_A_2,-566.268998007
1IBS_A_20,-565.992497527
1IBS_A_200,-567.41598817
1IBS_A_201,-566.032336594
1IBS_A_202,-566.432967899
1IBS_A_203,-565.96545411
1IBS_A_204,-565.478214486
1IBS_A_205,-567.656422943
1IBS_A_206,-566.467523739
1IBS_A_207,-567.002804009
1IBS_A_208,-567.728177454
1IBS_A_209,-566.619555127
1IBS_A_21,-566.023905162
1IBS_A_210,-566.718946953
1IBS_A_211,-566.802892332
1IBS_A_212,-567.389760725
1IBS_A_213,-565.967835519
1IBS_A_214,-565.956024011
1IBS_A_215,-566.682219538
1IBS_A_216,-566.678288588
1IBS_A_217,-565.636507397
1IBS_A_218,-565.840946035
1IBS_A_219,-566.195746354
1IBS_A_22,-566.434528005
1IBS_A_220,-566.47946422
1IBS_A_221,-565.968931298
1IBS_A_222,-566.965799722
1IBS_A_223,-566.225098291
1IBS_A_224,-566.605881692
1IBS_A_225,-566.661450977
1IBS_A_226,-566.590558416
1IBS_A_227,-566.818323398
1IBS_A_228,-565.982047699
1IBS_A_229,-565.910124038
1IBS_A_23,-567.330293889
1IBS_A_230,-566.451483425
1IBS_A_231,-566.945638878
1IBS_A_232,-566.259565846
1IBS_A_233,-566.881585846
1IBS_A_234,-567.070906388
1IBS_A_235,-566.81082938
1IBS_A_236,-566.210582005
1IBS_A_237,-567.007703471
1IBS_A_238,-565.936795179
1IBS_A_239,-565.768601758
1IBS_A_24,-566.467987276
1IBS_A_240,-567.410723735
1IBS_A_241,-565.43496121
1IBS_A_242,-565.722179494
1IBS_A_243,-566.648594379
1IBS_A_244,-565.539500874
1IBS_A_245,-566.595435835
1IBS_A_246,-567.49052281
1IBS_A_247,-566.220469619
1IBS_A_248,-567.706709
1IBS_A_249,-565.886387741
1IBS_A_25,-565.776966179
1IBS_A_250,-567.149935472
1IBS_A_251,-565.971201563
1IBS_A_252,-565.601857642
1IBS_A_253,-566.752610227
1IBS_A_254,-566.886016691
1IBS_A_255,-566.262167034
1IBS_A_256,-566.565229517
1IBS_A_257,-565.837355005
1IBS_A_258,-567.094958195
1IBS_A_259,-565.963938418
1IBS_A_26,-566.602034505
1IBS_A_260,-566.986114164
1IBS_A_261,-566.453693024
1IBS_A_262,-566.47684686
