PDB,Rosetta Score
1QMV_A_1,-371.021976179
1QMV_A_10,-370.224758306
1QMV_A_100,-369.510278466
1QMV_A_101,-370.314602951
1QMV_A_102,-369.753137278
1QMV_A_103,-371.330957656
1QMV_A_104,-370.166061804
1QMV_A_105,-372.479564139
1QMV_A_106,-370.639915708
1QMV_A_107,-369.097064975
1QMV_A_108,-369.919716937
1QMV_A_109,-371.000952727
1QMV_A_11,-370.908837467
1QMV_A_110,-370.866681038
1QMV_A_111,-371.980728421
1QMV_A_112,-369.69619119
1QMV_A_113,-371.072769242
1QMV_A_114,-371.12237816
1QMV_A_115,-371.241898256
1QMV_A_116,-370.276977539
1QMV_A_117,-370.062315928
1QMV_A_118,-368.388196435
1QMV_A_119,-370.63716869
1QMV_A_12,-370.316568921
1QMV_A_120,-369.770768205
1QMV_A_121,-369.717367455
1QMV_A_122,-370.315607879
1QMV_A_123,-372.387177317
1QMV_A_124,-369.802525679
1QMV_A_125,-369.305579531
1QMV_A_126,-371.073766778
1QMV_A_127,-371.344964964
1QMV_A_128,-370.235655529
1QMV_A_129,-370.799519621
1QMV_A_13,-370.190282282
1QMV_A_130,-370.347160386
1QMV_A_131,-371.963318869
1QMV_A_132,-369.748958109
1QMV_A_133,-370.512675095
1QMV_A_134,-370.446750085
1QMV_A_135,-369.603671013
1QMV_A_136,-369.990836225
1QMV_A_137,-370.94247237
1QMV_A_138,-370.59107028
1QMV_A_139,-370.767740752
1QMV_A_14,-369.932229641
1QMV_A_140,-371.014787933
1QMV_A_141,-370.607822675
1QMV_A_142,-370.984268317
1QMV_A_143,-371.092004166
1QMV_A_144,-371.497167559
1QMV_A_145,-371.267695631
1QMV_A_146,-370.86094279
1QMV_A_147,-370.302342275
1QMV_A_148,-370.913848538
1QMV_A_149,-369.753005401
1QMV_A_15,-370.640025918
1QMV_A_150,-370.888289604
1QMV_A_151,-370.285737126
1QMV_A_152,-369.419445731
1QMV_A_153,-370.314012428
1QMV_A_154,-371.619268297
1QMV_A_155,-370.132421217
1QMV_A_156,-369.577465237
1QMV_A_157,-369.658635481
1QMV_A_158,-370.417933477
1QMV_A_159,-369.91328213
1QMV_A_16,-370.217352344
1QMV_A_160,-370.082176046
1QMV_A_161,-370.924297239
1QMV_A_162,-371.455013138
1QMV_A_163,-372.391181871
1QMV_A_164,-370.693778117
1QMV_A_165,-369.872589815
1QMV_A_166,-370.750200058
1QMV_A_167,-370.11520875
1QMV_A_168,-371.930722252
1QMV_A_169,-370.133326997
1QMV_A_17,-372.031245924
1QMV_A_170,-371.139490076
1QMV_A_171,-370.849461212
1QMV_A_172,-371.803925166
1QMV_A_173,-369.319060343
1QMV_A_174,-369.559832433
1QMV_A_175,-372.370143752
1QMV_A_176,-370.674731873
1QMV_A_177,-370.5220737
1QMV_A_178,-370.479966495
1QMV_A_179,-369.431112281
1QMV_A_18,-370.082002389
1QMV_A_180,-371.688751641
1QMV_A_181,-370.5275221
1QMV_A_182,-369.98209254
1QMV_A_183,-370.689747921
1QMV_A_184,-370.055633854
1QMV_A_185,-369.891908763
1QMV_A_186,-370.353571347
1QMV_A_187,-369.730323854
1QMV_A_188,-371.806314075
1QMV_A_189,-371.694917273
1QMV_A_19,-369.211352307
1QMV_A_190,-370.780888172
1QMV_A_191,-371.630511177
1QMV_A_192,-371.029484285
1QMV_A_193,-370.295298405
1QMV_A_194,-371.189179336
1QMV_A_195,-372.567249685
1QMV_A_196,-369.937888573
1QMV_A_197,-369.670866631
1QMV_A_198,-371.146677971
1QMV_A_199,-370.649291271
1QMV_A_2,-370.170711212
1QMV_A_20,-370.731764966
1QMV_A_200,-370.776089271
1QMV_A_201,-370.766771271
1QMV_A_202,-371.385348438
1QMV_A_203,-370.114626309
1QMV_A_204,-371.267950769
1QMV_A_205,-369.98194164
1QMV_A_206,-370.631603279
1QMV_A_207,-371.708872143
1QMV_A_208,-370.081446453
1QMV_A_209,-371.98799392
1QMV_A_21,-371.473401729
1QMV_A_210,-369.810357451
1QMV_A_211,-369.981206906
1QMV_A_212,-370.173073126
1QMV_A_213,-371.719781796
1QMV_A_214,-370.582767799
1QMV_A_215,-370.4605331
1QMV_A_216,-371.286319255
1QMV_A_217,-370.72600186
1QMV_A_218,-370.574364158
1QMV_A_219,-369.968305811
1QMV_A_22,-371.429004352
1QMV_A_220,-369.908754855
1QMV_A_221,-370.350564906
1QMV_A_222,-370.247555372
1QMV_A_223,-370.653596968
1QMV_A_224,-370.471368355
1QMV_A_225,-370.631588034
1QMV_A_226,-371.184259489
1QMV_A_227,-370.226665246
1QMV_A_228,-372.558731655
1QMV_A_229,-369.831547108
1QMV_A_23,-370.740440804
1QMV_A_230,-370.040252585
1QMV_A_231,-370.236036324
1QMV_A_232,-370.562291681
1QMV_A_233,-370.278302672
1QMV_A_234,-371.18054632
1QMV_A_235,-372.222883336
1QMV_A_236,-371.234850955
1QMV_A_237,-370.34179711
1QMV_A_238,-371.754561022
1QMV_A_239,-369.977033224
1QMV_A_24,-370.676771358
1QMV_A_240,-370.132195397
1QMV_A_241,-371.022423565
1QMV_A_242,-370.238089868
1QMV_A_243,-372.076369234
1QMV_A_244,-371.061482205
1QMV_A_245,-373.624358269
1QMV_A_246,-371.16941971
1QMV_A_247,-371.074279904
1QMV_A_248,-372.225546122
1QMV_A_249,-369.782467205
1QMV_A_25,-369.944802318
1QMV_A_250,-369.485832451
1QMV_A_251,-369.727026967
1QMV_A_252,-371.276405853
1QMV_A_253,-369.474350767
1QMV_A_254,-370.769864989
1QMV_A_255,-370.836188417
1QMV_A_256,-370.914589796
1QMV_A_257,-371.601027637
1QMV_A_258,-369.636856591
1QMV_A_259,-370.880921217
1QMV_A_26,-370.134835642
1QMV_A_260,-369.853884832
1QMV_A_261,-369.993911573
1QMV_A_262,-370.006586778
1QMV_A_263,-369.276942327
1QMV_A_264,-370.444197467
1QMV_A_265,-369.994860507
1QMV_A_266,-370.630538381
1QMV_A_267,-371.705876561
1QMV_A_268,-370.623608384
1QMV_A_269,-371.535676697
1QMV_A_27,-373.461486282
1QMV_A_270,-369.240783154
1QMV_A_271,-372.630373892
1QMV_A_272,-370.642651054
1QMV_A_273,-371.977516945
1QMV_A_274,-370.357338775
1QMV_A_275,-370.501797069
1QMV_A_276,-371.203382599
1QMV_A_277,-371.486755451
1QMV_A_278,-370.2792557
1QMV_A_279,-370.284347303
1QMV_A_28,-372.137848072
1QMV_A_280,-371.173003516
1QMV_A_281,-370.519690349
1QMV_A_282,-370.724181805
1QMV_A_283,-370.982412712
1QMV_A_284,-370.126491102
1QMV_A_285,-371.551466187
1QMV_A_286,-370.319875313
1QMV_A_287,-371.662378991
1QMV_A_288,-370.618173745
1QMV_A_289,-371.850248996
1QMV_A_29,-371.020245607
1QMV_A_290,-374.532818235
1QMV_A_291,-369.638591103
1QMV_A_292,-370.070023
1QMV_A_293,-371.487729755
1QMV_A_294,-369.710331666
1QMV_A_295,-369.994923506
1QMV_A_296,-369.545267048
1QMV_A_297,-370.3037742
1QMV_A_298,-370.332472949
1QMV_A_299,-370.734402873
1QMV_A_3,-369.43806864
1QMV_A_30,-370.652551167
1QMV_A_300,-370.54144566
1QMV_A_301,-371.047179141
1QMV_A_302,-371.828950622
1QMV_A_303,-371.318970888
1QMV_A_304,-370.832606445
1QMV_A_305,-370.321979709
1QMV_A_306,-370.544168007
1QMV_A_307,-372.108755132
1QMV_A_308,-370.539874977
1QMV_A_309,-371.144582909
1QMV_A_31,-370.398643863
