PDB,Rosetta Score
1KY2_A_1,-336.786276408
1KY2_A_10,-336.739317376
1KY2_A_100,-337.355770461
1KY2_A_101,-340.083624055
1KY2_A_102,-337.877282161
1KY2_A_103,-338.112768827
1KY2_A_104,-338.816666358
1KY2_A_105,-337.400512569
1KY2_A_106,-337.098236866
1KY2_A_107,-339.216636677
1KY2_A_108,-336.726269104
1KY2_A_109,-337.334683711
1KY2_A_11,-337.621813405
1KY2_A_110,-337.496444339
1KY2_A_111,-339.839765927
1KY2_A_112,-337.673967246
1KY2_A_113,-336.626565336
1KY2_A_114,-338.143816903
1KY2_A_115,-337.856007305
1KY2_A_116,-338.011053575
1KY2_A_117,-337.400109569
1KY2_A_118,-337.58402232
1KY2_A_119,-337.294195284
1KY2_A_12,-336.643902728
1KY2_A_120,-337.018544268
1KY2_A_121,-338.309428432
1KY2_A_122,-340.748334855
1KY2_A_123,-338.195858192
1KY2_A_124,-337.821715934
1KY2_A_125,-335.929427616
1KY2_A_126,-337.86232241
1KY2_A_127,-337.469872788
1KY2_A_128,-339.689183141
1KY2_A_129,-337.483425463
1KY2_A_13,-336.017699252
1KY2_A_130,-337.841117326
1KY2_A_131,-337.079219943
1KY2_A_132,-337.517553707
1KY2_A_133,-338.055293732
1KY2_A_134,-339.202943746
1KY2_A_135,-337.831829377
1KY2_A_136,-337.641040431
1KY2_A_137,-336.573412228
1KY2_A_138,-337.416856988
1KY2_A_139,-338.12202526
1KY2_A_14,-340.541044601
1KY2_A_140,-337.292314583
1KY2_A_141,-338.425723618
1KY2_A_142,-338.093403601
1KY2_A_143,-337.766800122
1KY2_A_144,-337.492456477
1KY2_A_145,-337.692249504
1KY2_A_146,-336.937914411
1KY2_A_147,-338.026601691
1KY2_A_148,-337.378135766
1KY2_A_149,-339.287787533
1KY2_A_15,-337.505372474
1KY2_A_150,-338.09369244
1KY2_A_151,-338.365419443
1KY2_A_152,-337.365861368
1KY2_A_153,-337.793313172
1KY2_A_154,-337.340701792
1KY2_A_155,-337.741880816
1KY2_A_156,-338.760632311
1KY2_A_157,-337.233699457
1KY2_A_158,-338.400787267
1KY2_A_159,-337.765894908
1KY2_A_16,-336.140211447
1KY2_A_160,-337.836915326
1KY2_A_161,-338.140393576
1KY2_A_162,-337.821660207
1KY2_A_163,-337.780143622
1KY2_A_164,-338.69017616
1KY2_A_165,-337.372113572
1KY2_A_166,-339.728072319
1KY2_A_167,-336.317901255
