PDB,Rosetta Score
1B4T_A_1,-280.270437789
1B4T_A_10,-280.963920644
1B4T_A_100,-281.945094867
1B4T_A_101,-281.801469282
1B4T_A_102,-280.786405948
1B4T_A_103,-282.024648873
1B4T_A_104,-282.103155942
1B4T_A_105,-281.970850906
1B4T_A_106,-281.480421898
1B4T_A_107,-282.31132438
1B4T_A_108,-281.811880375
1B4T_A_109,-281.852974081
1B4T_A_11,-281.80333896
1B4T_A_110,-281.067505191
1B4T_A_111,-281.908157641
1B4T_A_112,-281.389692129
1B4T_A_113,-281.447002956
1B4T_A_114,-281.493037901
1B4T_A_115,-281.744467481
1B4T_A_116,-281.300033392
1B4T_A_117,-282.86220519
1B4T_A_118,-282.344769917
1B4T_A_119,-281.339614782
1B4T_A_12,-282.445396048
1B4T_A_120,-281.432823342
1B4T_A_121,-280.425220769
1B4T_A_122,-281.662456842
1B4T_A_123,-281.514716874
1B4T_A_124,-281.61761443
1B4T_A_125,-280.285883256
1B4T_A_126,-281.856266865
1B4T_A_127,-282.454711798
1B4T_A_128,-281.5450841
1B4T_A_129,-282.276927722
1B4T_A_13,-280.515966053
1B4T_A_130,-281.241605934
1B4T_A_131,-282.252562323
1B4T_A_132,-282.90107312
1B4T_A_133,-280.998631909
1B4T_A_134,-281.518669093
1B4T_A_135,-282.004763482
1B4T_A_136,-282.462335784
1B4T_A_137,-281.481959094
1B4T_A_138,-282.773058234
1B4T_A_139,-283.919839992
1B4T_A_14,-281.277266361
1B4T_A_140,-283.119906215
1B4T_A_141,-281.575577042
1B4T_A_142,-281.240273875
1B4T_A_143,-281.499291058
1B4T_A_144,-282.417174705
1B4T_A_145,-282.3223543
1B4T_A_146,-282.002991204
1B4T_A_147,-281.68660871
1B4T_A_148,-281.427590167
1B4T_A_149,-281.507388242
1B4T_A_15,-281.108671321
1B4T_A_150,-282.249632419
1B4T_A_151,-281.836172875
1B4T_A_152,-283.225346763
1B4T_A_153,-281.678214307
1B4T_A_154,-281.161408315
1B4T_A_155,-281.099334835
1B4T_A_156,-283.621589346
1B4T_A_157,-281.40048309
1B4T_A_158,-281.852816725
1B4T_A_159,-284.261295632
1B4T_A_16,-280.964422459
1B4T_A_160,-284.359635139
1B4T_A_161,-281.061782469
1B4T_A_162,-282.029525467
1B4T_A_163,-281.9484395
1B4T_A_164,-282.219720686
1B4T_A_165,-281.74924701
1B4T_A_166,-282.161879463
1B4T_A_167,-281.404676508
1B4T_A_168,-282.298500375
1B4T_A_169,-281.576216731
1B4T_A_17,-280.319386351
1B4T_A_170,-282.101599912
1B4T_A_171,-281.488602771
1B4T_A_172,-282.427151772
1B4T_A_173,-281.185576898
1B4T_A_174,-281.09490059
1B4T_A_175,-281.301400368
1B4T_A_176,-281.669242811
1B4T_A_177,-281.744810268
1B4T_A_178,-282.487390695
1B4T_A_179,-281.115136628
1B4T_A_18,-280.832685905
1B4T_A_180,-280.524238715
1B4T_A_181,-281.352117696
1B4T_A_182,-280.81076448
1B4T_A_183,-281.874206528
1B4T_A_184,-280.616804057
1B4T_A_185,-281.478522112
1B4T_A_186,-281.709322989
1B4T_A_187,-281.255018409
1B4T_A_188,-280.355470894
1B4T_A_189,-281.818230149
1B4T_A_19,-281.50107146
1B4T_A_190,-281.589999359
1B4T_A_191,-283.222441973
1B4T_A_192,-284.066433968
1B4T_A_193,-281.110630513
1B4T_A_194,-281.485617911
1B4T_A_195,-281.457782409
1B4T_A_196,-281.925196339
1B4T_A_197,-284.434969643
1B4T_A_198,-280.786039469
1B4T_A_199,-283.946277284
1B4T_A_2,-282.104478725
1B4T_A_20,-282.772838818
1B4T_A_200,-284.327743127
1B4T_A_201,-281.524727313
1B4T_A_202,-282.327788593
1B4T_A_203,-281.810688681
1B4T_A_204,-281.93617166
1B4T_A_205,-281.27970325
1B4T_A_206,-283.67677167
1B4T_A_207,-282.239048238
1B4T_A_208,-281.527840766
1B4T_A_209,-281.181197945
1B4T_A_21,-282.213170902
1B4T_A_210,-281.130080691
1B4T_A_211,-280.851013702
1B4T_A_212,-281.358133846
1B4T_A_213,-280.533621672
1B4T_A_214,-280.700709832
1B4T_A_215,-281.206414722
1B4T_A_216,-280.781871083
1B4T_A_217,-281.256734052
1B4T_A_218,-280.762293296
1B4T_A_219,-281.712548155
1B4T_A_22,-280.500347702
1B4T_A_220,-281.045712303
1B4T_A_221,-282.852674579
1B4T_A_222,-281.868027268
1B4T_A_223,-281.7823649
1B4T_A_224,-281.435502557
1B4T_A_225,-280.976313662
1B4T_A_226,-281.545084999
1B4T_A_227,-280.983043591
1B4T_A_228,-281.362708675
1B4T_A_229,-280.925299866
1B4T_A_23,-281.276339602
1B4T_A_230,-281.36522089
1B4T_A_231,-281.261107203
1B4T_A_232,-281.916925177
1B4T_A_233,-282.289265455
1B4T_A_234,-282.436323006
1B4T_A_235,-282.333424366
1B4T_A_236,-282.570749159
1B4T_A_237,-281.868551348
1B4T_A_238,-282.040463026
1B4T_A_239,-282.039257837
1B4T_A_24,-281.965349637
1B4T_A_240,-280.342615023
1B4T_A_241,-280.730465262
1B4T_A_242,-280.656772905
1B4T_A_243,-280.406772242
1B4T_A_244,-281.148976255
1B4T_A_245,-282.96397822
1B4T_A_246,-280.699142229
1B4T_A_247,-282.741758421
1B4T_A_248,-283.116750044
1B4T_A_249,-281.45010708
1B4T_A_25,-283.191818304
1B4T_A_250,-281.894431307
1B4T_A_251,-282.50607199
1B4T_A_252,-281.80011866
1B4T_A_253,-281.481200869
1B4T_A_254,-281.371762399
1B4T_A_255,-281.399910383
1B4T_A_256,-280.768762477
1B4T_A_257,-281.209532682
1B4T_A_258,-280.826655253
1B4T_A_259,-282.430063456
1B4T_A_26,-282.721601229
1B4T_A_260,-281.385407183
1B4T_A_261,-281.166325022
1B4T_A_262,-284.52162234
1B4T_A_263,-281.218304824
1B4T_A_264,-283.01808806
1B4T_A_265,-282.999136142
1B4T_A_266,-282.454546757
1B4T_A_267,-283.490441187
1B4T_A_268,-282.194413839
1B4T_A_269,-281.352981755
1B4T_A_27,-283.761814634
1B4T_A_270,-281.619883577
1B4T_A_271,-281.324243486
1B4T_A_272,-282.188690072
1B4T_A_273,-282.892991695
1B4T_A_274,-280.8108923
1B4T_A_275,-281.946931663
1B4T_A_276,-281.497985745
1B4T_A_277,-281.118291761
1B4T_A_278,-280.545007283
1B4T_A_279,-283.003592294
1B4T_A_28,-283.369310629
1B4T_A_280,-281.321314108
1B4T_A_281,-280.972309
1B4T_A_282,-281.060939098
1B4T_A_283,-280.0318636
1B4T_A_284,-281.212440898
1B4T_A_285,-283.926382559
1B4T_A_286,-282.42885504
1B4T_A_287,-281.763497463
1B4T_A_288,-281.487497396
1B4T_A_289,-281.624105969
1B4T_A_29,-282.605821574
1B4T_A_290,-280.960386567
1B4T_A_291,-281.814240185
1B4T_A_292,-280.426965379
1B4T_A_293,-281.751235126
1B4T_A_294,-283.322884634
1B4T_A_295,-281.804375209
1B4T_A_296,-282.24457308
1B4T_A_297,-281.830440951
1B4T_A_298,-282.268068271
1B4T_A_299,-282.046646184
1B4T_A_3,-282.254100839
1B4T_A_30,-280.850032711
1B4T_A_300,-282.279085971
1B4T_A_301,-281.103034998
1B4T_A_302,-280.989554191
1B4T_A_303,-280.44854814
1B4T_A_304,-281.959921429
1B4T_A_305,-282.457971872
1B4T_A_306,-282.294304983
1B4T_A_307,-281.5190676
1B4T_A_308,-282.797785492
1B4T_A_309,-280.354414441
1B4T_A_31,-281.138675016
1B4T_A_310,-281.72100945
1B4T_A_311,-283.185086693
1B4T_A_312,-281.932467615
1B4T_A_313,-281.258474386
1B4T_A_314,-281.910222744
1B4T_A_315,-280.796562517
1B4T_A_316,-280.647079288
1B4T_A_317,-284.006318389
1B4T_A_318,-280.681562963
1B4T_A_319,-281.530163602
1B4T_A_32,-282.611412633
1B4T_A_320,-282.115115293
1B4T_A_321,-282.319460366
1B4T_A_322,-281.245382163
1B4T_A_323,-280.87224372
1B4T_A_324,-282.82176273
1B4T_A_325,-281.331392316
1B4T_A_326,-281.964508612
1B4T_A_327,-282.359581953
1B4T_A_328,-280.898344299
1B4T_A_329,-281.502459157
1B4T_A_33,-281.2821188
1B4T_A_330,-282.253748147
1B4T_A_331,-281.083801514
1B4T_A_332,-280.616796686
1B4T_A_333,-281.629174726
1B4T_A_334,-281.255398566
1B4T_A_335,-279.811645163
1B4T_A_336,-280.784443095
1B4T_A_337,-280.151624153
1B4T_A_338,-281.122334935
1B4T_A_339,-281.781139482
1B4T_A_34,-281.991669332
1B4T_A_340,-282.421378951
1B4T_A_341,-282.190712209
1B4T_A_342,-281.479762274
1B4T_A_343,-281.92469823
1B4T_A_344,-280.893260041
1B4T_A_345,-280.694072812
1B4T_A_346,-281.446257374
1B4T_A_347,-281.106865866
1B4T_A_348,-281.215942403
1B4T_A_349,-281.861041205
1B4T_A_35,-282.111409774
1B4T_A_350,-282.200794419
1B4T_A_351,-282.671407714
1B4T_A_352,-281.67361264
1B4T_A_353,-281.498645011
1B4T_A_354,-280.921732524
1B4T_A_355,-281.804430518
1B4T_A_356,-283.797155539
1B4T_A_357,-281.566429142
1B4T_A_358,-282.381295382
1B4T_A_359,-282.296754874
1B4T_A_36,-283.105796775
1B4T_A_360,-282.210551375
1B4T_A_361,-280.468562901
1B4T_A_362,-281.138702841
1B4T_A_363,-280.729658335
1B4T_A_364,-281.371253845
1B4T_A_365,-281.827500844
1B4T_A_366,-282.022956941
1B4T_A_367,-281.548579639
1B4T_A_368,-281.848747278
1B4T_A_369,-282.606300506
1B4T_A_37,-280.732039605
1B4T_A_370,-280.620515076
1B4T_A_371,-283.16830246
1B4T_A_372,-283.073827954
1B4T_A_373,-283.309428929
1B4T_A_374,-282.735176997
1B4T_A_375,-282.501331193
1B4T_A_376,-282.237973899
1B4T_A_377,-281.210325086
1B4T_A_378,-282.43348341
1B4T_A_379,-280.303180028
1B4T_A_38,-282.337333481
1B4T_A_380,-282.056271722
1B4T_A_381,-280.617226334
1B4T_A_382,-280.503560208
1B4T_A_383,-281.724106489
1B4T_A_384,-281.215667893
1B4T_A_385,-280.987566476
1B4T_A_386,-280.587420239
1B4T_A_387,-282.119288839
1B4T_A_388,-282.389573779
1B4T_A_389,-281.539614639
1B4T_A_39,-282.278633668
1B4T_A_390,-281.044543858
1B4T_A_391,-281.572706394
1B4T_A_392,-280.456807018
1B4T_A_393,-281.565453524
1B4T_A_394,-282.955837208
1B4T_A_395,-281.369532722
1B4T_A_396,-281.688337839
1B4T_A_397,-281.75487119
1B4T_A_398,-281.74954183
1B4T_A_399,-282.280964174
1B4T_A_4,-280.949692225
1B4T_A_40,-281.458005063
1B4T_A_400,-282.554897888
1B4T_A_401,-282.054376259
1B4T_A_402,-282.836759446
1B4T_A_403,-280.676905524
1B4T_A_404,-282.436913048
1B4T_A_405,-281.636747525
1B4T_A_406,-282.244207471
1B4T_A_407,-282.314033521
1B4T_A_408,-281.359594246
1B4T_A_409,-281.306494159
1B4T_A_41,-282.909752096
1B4T_A_410,-281.447392711
1B4T_A_411,-281.46095987
1B4T_A_412,-281.314487357
1B4T_A_413,-280.850733197
1B4T_A_414,-281.099908236
1B4T_A_415,-282.371281206
1B4T_A_416,-281.420849767
1B4T_A_417,-281.548823088
1B4T_A_418,-281.555819624
1B4T_A_419,-282.529618442
1B4T_A_42,-280.946041721
1B4T_A_420,-281.40045996
1B4T_A_421,-282.335306104
1B4T_A_422,-280.40204381
1B4T_A_423,-281.639197852
1B4T_A_424,-281.569751393
1B4T_A_425,-280.372670845
1B4T_A_426,-280.522231453
1B4T_A_427,-281.797402674
1B4T_A_428,-283.225861243
1B4T_A_429,-281.682473799
1B4T_A_43,-280.529787247
1B4T_A_430,-282.620476574
1B4T_A_431,-281.803087793
1B4T_A_432,-281.30582871
1B4T_A_433,-282.204137947
1B4T_A_434,-281.02237978
1B4T_A_435,-281.446184416
1B4T_A_436,-282.872471679
1B4T_A_437,-283.015165876
1B4T_A_438,-281.784250189
1B4T_A_439,-281.317278725
1B4T_A_44,-281.586508436
1B4T_A_440,-281.824568613
1B4T_A_441,-282.833973219
1B4T_A_442,-281.054103361
1B4T_A_443,-281.506104945
1B4T_A_444,-281.826666217
1B4T_A_445,-280.632920459
1B4T_A_446,-281.177162311
1B4T_A_447,-282.9211952
1B4T_A_448,-281.042825614
1B4T_A_449,-282.496259313
1B4T_A_45,-280.750470921
1B4T_A_450,-281.998169253
1B4T_A_451,-282.164228338
1B4T_A_452,-281.315711184
1B4T_A_453,-282.024505925
1B4T_A_454,-280.759916921
1B4T_A_455,-283.152537999
1B4T_A_456,-283.157932413
1B4T_A_457,-282.440307887
1B4T_A_458,-282.948471242
1B4T_A_459,-281.441571472
1B4T_A_46,-281.385953903
1B4T_A_460,-281.817170332
1B4T_A_461,-281.364269772
1B4T_A_462,-281.87063144
1B4T_A_463,-281.37293903
1B4T_A_464,-282.589037818
1B4T_A_465,-281.623895552
1B4T_A_466,-281.804546458
1B4T_A_467,-281.110855758
1B4T_A_468,-281.925461377
1B4T_A_469,-281.250636308
1B4T_A_47,-280.650276713
1B4T_A_470,-281.939234448
1B4T_A_471,-281.172136397
1B4T_A_472,-283.105892063
1B4T_A_473,-282.39097468
1B4T_A_474,-280.956543861
1B4T_A_475,-282.506984554
1B4T_A_476,-281.610585025
1B4T_A_477,-281.147737259
1B4T_A_478,-281.268409433
1B4T_A_479,-281.046087025
1B4T_A_48,-282.220189453
1B4T_A_480,-282.359907292
1B4T_A_481,-280.810156261
1B4T_A_482,-280.778869559
1B4T_A_483,-281.686941752
1B4T_A_484,-280.446299522
1B4T_A_485,-281.236584828
1B4T_A_486,-281.189339097
1B4T_A_487,-280.935711793
1B4T_A_488,-281.353659448
1B4T_A_489,-281.297784795
1B4T_A_49,-281.353386674
1B4T_A_490,-282.149241416
1B4T_A_491,-284.013140813
1B4T_A_492,-281.623498034
1B4T_A_493,-281.879419741
1B4T_A_494,-282.596944413
1B4T_A_495,-281.326528176
1B4T_A_496,-280.471314969
1B4T_A_497,-281.815177322
1B4T_A_498,-282.440541149
1B4T_A_499,-281.527608355
1B4T_A_5,-281.480247272
1B4T_A_50,-281.347309148
1B4T_A_500,-282.328781138
