PDB,Rosetta Score
1GV3_A_1,-394.578280829
1GV3_A_10,-395.290061911
1GV3_A_100,-396.160688159
1GV3_A_101,-395.448591822
1GV3_A_102,-396.305431992
1GV3_A_103,-395.089257191
1GV3_A_104,-396.590329782
1GV3_A_105,-394.900809415
1GV3_A_106,-396.09112617
1GV3_A_107,-394.937768884
1GV3_A_108,-395.708385838
1GV3_A_109,-395.831556665
1GV3_A_11,-395.856533837
1GV3_A_110,-396.948374428
1GV3_A_111,-393.962494556
1GV3_A_112,-395.172049568
1GV3_A_113,-396.366124719
1GV3_A_114,-395.928365605
1GV3_A_115,-397.838902449
1GV3_A_116,-395.105250241
1GV3_A_117,-395.330255532
1GV3_A_118,-395.784004942
1GV3_A_119,-394.1502444
1GV3_A_12,-395.071299754
1GV3_A_120,-396.861774239
1GV3_A_121,-395.36822728
1GV3_A_122,-396.122758795
1GV3_A_123,-396.629382444
1GV3_A_124,-395.677603665
1GV3_A_125,-394.971067718
1GV3_A_126,-395.816860327
1GV3_A_127,-395.858573743
1GV3_A_128,-395.208258278
1GV3_A_129,-396.359884761
1GV3_A_13,-396.086209112
1GV3_A_130,-395.248513897
1GV3_A_131,-395.380552803
1GV3_A_132,-398.999454971
1GV3_A_133,-395.232677451
1GV3_A_134,-394.679258443
1GV3_A_135,-394.398224542
1GV3_A_136,-395.506543775
1GV3_A_137,-395.351530752
1GV3_A_138,-394.769289508
1GV3_A_139,-395.833546246
1GV3_A_14,-394.417971374
1GV3_A_140,-396.259493969
1GV3_A_141,-395.610031133
1GV3_A_142,-396.221495975
1GV3_A_143,-396.680873489
1GV3_A_144,-394.1373464
1GV3_A_145,-395.377046983
1GV3_A_146,-396.033514038
1GV3_A_147,-399.516421326
1GV3_A_148,-395.445638751
1GV3_A_149,-397.062999713
1GV3_A_15,-396.010726358
1GV3_A_150,-395.946006819
1GV3_A_151,-396.182487923
1GV3_A_152,-396.26838494
1GV3_A_153,-395.581051304
1GV3_A_154,-396.048549556
1GV3_A_155,-395.604723378
1GV3_A_156,-394.960001125
1GV3_A_157,-394.597418394
1GV3_A_158,-395.05533449
1GV3_A_159,-398.272042696
1GV3_A_16,-394.489846551
1GV3_A_160,-395.048045467
1GV3_A_161,-395.812154833
1GV3_A_162,-395.45703357
1GV3_A_163,-396.472925517
1GV3_A_164,-394.764282312
1GV3_A_165,-394.437989485
1GV3_A_166,-398.699242284
1GV3_A_167,-396.642631821
1GV3_A_168,-394.469721806
1GV3_A_169,-397.397184513
1GV3_A_17,-395.797757897
1GV3_A_170,-395.118716054
1GV3_A_171,-395.293692711
1GV3_A_172,-395.627278833
1GV3_A_173,-394.486013158
1GV3_A_174,-396.66533712
1GV3_A_175,-394.659664405
1GV3_A_176,-395.049719569
1GV3_A_177,-396.948369662
1GV3_A_178,-395.825225489
1GV3_A_179,-394.440870592
1GV3_A_18,-396.534968614
1GV3_A_180,-395.707503649
1GV3_A_181,-396.930364748
1GV3_A_182,-396.591848527
1GV3_A_183,-395.462561097
1GV3_A_184,-397.747723987
1GV3_A_185,-395.309294846
1GV3_A_186,-394.577493414
1GV3_A_187,-396.092383824
1GV3_A_188,-395.930296333
